Date,GCell Group,Integrity,K3014:Traffic Volume on TCH(Erl),PS DL Traffic (GB),PS UL Traffic (GB),Call_Setup_Success_Rate_Portal(%),MSC Assignment Attempt Rate(%),DCR_Portal_new(%),SDCCH Drop Rate_Portal(%),Handover Success Rate _Portal_new(%),Incoming_HSR(%),Incoming Inter RAT HO Success Rate,SDCCH Blocking_Portal(%),TCH_congestion_Portal(%),"Interference%_Band(3,4,5)",AM_Location_Update_SR(%),TBF SR(%),Immediate assign success rate(%),VAMOS traffic(Erl),RR307:TCH Availability%,2G Availability(%)
10/16/2023,Muhayel,45215Muhayel,196.01,2.1887,2.5123,99.6454,94.7377,0.7378,0.2553,97.9481,97.9315,88.2927,0.0467,0,0.238,99.2256,95.8533,99.2317,0,99.081,99.5423
10/16/2023,Jizan,45215Jizan,1306.55,5.4377,3.4804,99.5995,95.9891,0.3536,0.326,99.0974,99.0415,89.7152,0.0124,0,1.8959,98.1472,98.4013,98.206,7.01,99.4711,99.4514
10/16/2023,Najran,45215Najran,2220.95,8.9228,4.9433,99.502,96.4601,0.3444,0.4505,99.6005,99.5988,93.0502,0.1737,0,1.696,98.4639,98.1793,98.4498,7.82,99.973,99.977
10/16/2023,Sabya,45215Sabya,2195.71,3.1523,1.9677,99.6174,95.0777,0.4987,0.3076,98.9439,98.9533,89.669,0.3321,0,1.8156,96.7243,97.4613,97.2594,238.75,99.7982,99.8015
10/16/2023,Southern Region All,45215Southern Region All,58436.95,125.936,87.0014,99.3181,103.5234,0.9849,0.4163,96.6785,97.0795,96.4144,0.3192,0.1066,3.1088,97.8487,94.9232,97.7165,1846.22,98.6537,98.7146
10/16/2023,Southern Region,45215Southern Region,34699.15,99.6662,69.1818,99.436,103.8786,0.6654,0.4258,97.2246,97.2278,95.8146,0.2718,0.011,3.7203,97.9599,95.8517,97.7971,777.96,99.1593,99.2432
10/16/2023,USF8,45215USF8,23515.36,24.9799,16.713,98.9421,102.2796,2.0304,0.3486,95.416,96.7317,97.6222,0.6296,0.4439,0.5724,97.3617,82.6548,97.3389,1062.59,97.2843,97.2517
10/16/2023,Remote Aseer,45215Remote Aseer,6344.53,22.2923,18.8128,99.1743,109.2338,1.1713,0.6013,98.207,98.4263,95.8569,0.7205,0,3.8807,96.9272,96.5747,97.1262,51.71,98.8211,98.8629
10/16/2023,Remote Jizan,45215Remote Jizan,15179.02,26.1763,17.1014,99.4086,110.9211,0.6809,0.4039,95.4285,95.4488,95.8989,0.1723,0.032,1.1684,99.0772,95.7608,98.318,386.63,98.5275,98.6056
10/16/2023,Remote Najran,45215Remote Najran,3528.3,18.9107,11.1053,99.67,111.8219,0.8358,0.2122,96.3514,96.0417,96.8619,0.0572,0,0.7281,99.3644,90.0798,98.7676,6.21,99.6702,99.7346
10/16/2023,E735,45215E735,11013.63,21.6511,14.5396,99.5126,98.8229,0.5723,0.3792,96.9165,96.942,95.9368,0.1841,0,1.2993,98.2281,96.623,98.1157,264.93,98.6858,98.7371
10/16/2023,E771,45215E771,2225.27,8.8606,7.048,99.3961,98.891,0.717,0.4522,98.465,98.4453,95.3627,0.0593,0,6.9025,96.7351,96.157,96.8839,17.81,98.4513,98.4964
10/16/2023,E770,45215E770,823.61,7.7419,4.3798,99.7965,121.7434,1.1306,0.0995,95.8737,95.8931,95.6662,0.0126,0,0.5763,100.0068,96.8682,99.0055,0.05,99.6139,99.6476
10/16/2023,E773,45215E773,936.79,7.4849,7.8979,99.3016,104.6011,0.9185,0.5382,99.1407,99.0959,95.1703,1.9626,0,0.3503,96.6078,96.4155,97.1381,1.51,99.2221,99.4066
10/16/2023,E774,45215E774,1766.09,6.9547,5.5843,99.6349,106.4486,1.1368,0.2467,99.4621,99.3824,97.0382,0.0737,0,1.5516,98.2562,95.6024,98.1658,2.82,99.9952,99.9963
10/16/2023,E775,45215E775,8817.59,14.7611,9.0203,99.4105,113.9153,0.6727,0.3835,95.4837,95.4759,95.5989,0.098,0.0484,2.6305,99.4746,95.9414,98.2387,383.33,99.1907,99.3474
10/16/2023,E776,45215E776,4311.76,18.9825,10.786,99.5382,100.9262,0.503,0.3784,97.6826,97.3741,96.6315,0.1201,0,1.2155,98.7634,89.9557,98.55,15.7,98.8652,99.2103
10/16/2023,E777,45215E777,3069.93,8.2654,5.5717,99.0544,111.546,1.0574,0.7755,97.6485,98.0257,95.8594,0.3123,0,2.807,97.3647,97.1901,97.192,31.54,99.5273,99.576
10/16/2023,E778,45215E778,1956.92,6.2539,5.4609,99.3415,96.2556,0.4629,0.5008,98.5875,98.6413,92.8922,0.0185,0,12.5556,96.2968,97.8419,96.8151,65.94,99.5912,99.6695
10/16/2023,E291,45215E291,23515.36,24.9799,16.713,98.9421,102.2796,2.0304,0.3486,95.416,96.7317,97.6222,0.6296,0.4439,0.5724,97.3617,82.6548,97.3389,1062.59,97.2843,97.2517
10/16/2023,Southern Remote,45215Southern Remote,25051.85,67.3794,47.0195,99.362,110.6628,0.8188,0.4536,96.3624,96.4049,96.0119,0.3738,0.0187,2.3105,98.2722,95.3547,97.9141,444.56,98.8611,98.9551
10/16/2023,Southern City,45215Southern City,9588.29,32.1405,22.4806,99.6028,95.5554,0.41,0.32,98.9314,98.8817,91.4256,0.0741,0,6.0109,97.4668,96.7986,97.6599,337.34,99.6332,99.6925
10/16/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45215Cluster=Aseer CL2,Rule Name=Opt Clusters",2767.19,9.6031,7.9281,99.2981,96.4889,0.6034,0.4964,98.2676,98.4991,94.9372,0.0384,0,13.5735,96.3824,97.1283,96.7805,70.08,98.847,98.9319
10/16/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45215Cluster=Aseer CL1,Rule Name=Opt Clusters",1441.94,5.1366,4.2002,99.3772,98.7005,0.5347,0.4872,98.4573,98.5172,95.2661,0.0096,0,5.9616,96.3219,96.9979,96.4607,7.51,99.5825,99.6445
10/16/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45215Cluster=Aseer CL3,Rule Name=Opt Clusters",1880.25,10.4786,10.1967,99.3138,105.2484,1.0278,0.5333,98.7591,98.9018,95.8021,1.6381,0,1.7555,96.8159,96.3141,97.2707,8.44,98.4732,98.5792
10/16/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45215Cluster=Aseer CL4,Rule Name=Opt Clusters",3781.92,11.7838,8.887,99.5957,111.1383,1.0954,0.2982,98.5958,98.5452,96.2,0.25,0,1.2825,98.6289,95.9277,98.2681,33.58,99.5951,99.6542
10/16/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45215Cluster=Najran CL1,Rule Name=Opt Clusters",4243.07,19.3113,10.9018,99.5501,101.46,0.5062,0.3724,98.6443,98.5355,96.7192,0.1225,0,1.2318,98.7997,90.3988,98.5657,11.94,99.8517,99.8623
10/16/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45215Cluster=Najran CL2,Rule Name=Opt Clusters",831.85,7.1762,4.1231,99.7583,118.1772,1.106,0.116,92.5266,91.871,94.9979,0.0024,0,0.5711,99.9104,96.3185,98.9545,2.09,99.979,99.9835
10/16/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45215Cluster=Jizan CL1,Rule Name=Opt Clusters",9758.78,16.6286,10.5902,99.5069,109.5342,0.6349,0.2914,96.3246,96.2311,95.9181,0.0616,0.0449,1.8177,99.0617,96.6319,98.2352,367.64,98.6586,98.611
10/16/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45215Cluster=Jizan CL2,Rule Name=Opt Clusters",9935.14,19.4017,12.6729,99.4342,101.0358,0.5993,0.4599,96.2877,96.4009,95.4798,0.1057,0,1.8827,98.5565,96.1199,98.2372,280.62,99.069,99.2722
10/16/2023,Aseer Province,45215Aseer Province,9743.85,37.0309,31.2582,99.3819,101.6171,0.8134,0.4611,98.5802,98.6042,95.6921,0.4967,0,5.707,96.9284,96.4926,97.1589,119.61,99.1326,99.1985
10/16/2023,Jazan Province,45215Jazan Province,19654.37,35.8771,23.1316,99.4649,104.7112,0.6153,0.3844,96.3037,96.3148,95.7363,0.0852,0.0209,1.859,98.7788,96.3632,98.2354,648.26,98.8859,98.9692
10/16/2023,Najran Province,45215Najran Province,5241.92,26.612,15.1104,99.5984,105.0387,0.6129,0.3166,97.0522,97.0498,96.4439,0.0964,0,1.0888,99.1183,92.2309,98.658,14.03,99.8785,99.89
10/17/2023,Abha,45216Abha,827.62,3.5271,2.5794,99.6401,96.2486,0.3769,0.2382,98.8024,98.4779,91.2046,0.023,0,6.8537,96.1814,96.564,96.3274,0.05,99.725,99.69
10/17/2023,Khamis Mushait,45216Khamis Mushait,1427.02,4.9527,3.8951,99.6607,95.5112,0.3302,0.2597,98.5987,98.608,91.6477,0.0013,0,14.6537,96.4545,96.6001,96.7207,59.06,99.6341,99.653
10/17/2023,Bishah,45216Bishah,327.96,1.948,1.7295,99.7836,96.6063,0.5313,0.1696,99.5036,99.3712,94.3548,0.0814,0,3.0342,96.9072,95.8665,97.3293,2.04,99.9613,99.9639
10/17/2023,Abu Arish,45216Abu Arish,1150.85,1.4689,1.0535,99.5982,95.1526,0.538,0.2938,98.6837,98.5209,89.899,0.0004,0,6.7519,96.8984,97.8089,97.2064,18.18,99.9255,99.9285
10/17/2023,Muhayel,45216Muhayel,222.94,1.9495,2.5329,99.6678,95.0088,0.7175,0.2328,98.1394,98.0518,94.4134,0.1063,0,0.3819,99.2935,95.5518,99.25,0,99.9312,99.936
10/17/2023,Jizan,45216Jizan,1291.43,4.2823,2.9991,99.5455,96.489,0.4581,0.3162,98.9747,99.0627,90.7524,0.033,0,1.6439,97.7515,98.5036,97.8983,6.26,99.3093,99.3644
10/17/2023,Najran,45216Najran,2210.64,9.3706,5.0637,99.5268,96.7645,0.3178,0.4035,99.5642,99.5853,94.4664,0.1188,0,1.7164,98.3673,98.2286,98.5157,10.44,99.6104,99.6375
10/17/2023,Sabya,45216Sabya,2206.46,2.4484,1.7002,99.6176,94.3115,0.4006,0.2969,99.137,99.2307,91.5747,0.0423,0,1.7397,96.7343,97.4291,97.3612,223.68,100,100
10/17/2023,Southern Region All,45216Southern Region All,57920.64,121.9156,85.0822,99.3525,103.6841,0.9563,0.3936,96.5,96.8789,96.4574,0.1,0.0922,3.1503,98.0464,94.9736,97.8791,1808.3,98.7357,98.7811
10/17/2023,Southern Region,45216Southern Region,34401.86,97.1557,67.3286,99.4641,104.0285,0.6439,0.3999,97.1701,97.2512,95.8431,0.0832,0.0007,3.8083,98.0993,95.9723,97.9114,781.55,99.1512,99.2059
10/17/2023,USF8,45216USF8,23297.47,23.2966,16.5951,98.9842,102.4234,1.9855,0.3464,94.9545,96.0103,97.6177,0.2096,0.4175,0.528,98.0814,82.0459,97.9644,1023.29,97.7028,97.6736
10/17/2023,Remote Aseer,45216Remote Aseer,6318.52,23.3315,19.0403,99.2214,109.146,1.1486,0.5666,98.1334,98.7201,95.3569,0.158,0,3.9019,97.5957,96.9644,97.6679,54.71,98.8895,98.8947
10/17/2023,Remote Jizan,45216Remote Jizan,14896.77,23.97,16.0124,99.4773,111.2151,0.6381,0.3576,95.3272,95.3385,96.1287,0.0598,0.0022,1.3225,99.188,95.939,98.385,401.69,98.3849,98.4202
10/17/2023,Remote Najran,45216Remote Najran,3482.68,19.9824,11.1066,99.5974,111.4307,0.8294,0.2896,95.7941,95.4051,96.2798,0.057,0,0.8574,99.0568,89.8497,98.5125,7.95,99.4665,99.5952
10/17/2023,E735,45216E735,10896.04,19.988,13.5876,99.5885,98.7569,0.5542,0.2931,97.1,97.1293,96.2332,0.0548,0,1.3175,98.3039,96.6018,98.1816,252.77,98.2508,98.3278
10/17/2023,E771,45216E771,2272.28,9.1244,7.0119,99.3933,98.8323,0.6979,0.4538,98.2052,98.6554,96.0515,0.0624,0,7.0635,96.3904,96.268,96.5866,20.15,98.5172,98.4571
10/17/2023,E770,45216E770,827.38,7.9587,4.4589,99.763,125.015,1.1681,0.081,95.4714,95.4721,90.5437,0.0059,0,1.0835,99.5961,96.8667,98.5978,0.1,99.3946,99.6238
10/17/2023,E773,45216E773,962.06,7.1602,7.6915,99.3916,104.3168,0.8581,0.5049,98.9822,98.933,95,0.1348,0,0.2753,98.8926,96.7512,98.9285,0.59,99.5147,99.5843
10/17/2023,E774,45216E774,1707.97,6.8951,5.3525,99.6215,106.1422,1.4481,0.2466,99.3723,99.3957,97.3381,0.3918,0,2.0088,97.8265,95.5802,97.8168,2.04,99.8377,99.8439
10/17/2023,E775,45216E775,8703.79,12.2132,8.219,99.3806,114.6988,0.6192,0.4386,95.1949,95.2065,95.7937,0.0457,0.0033,2.7128,99.484,96.4276,98.1871,397.04,99.617,99.7197
10/17/2023,E776,45216E776,4269.39,20.1937,10.9336,99.5137,100.6658,0.4929,0.4011,97.2997,96.9615,97.1447,0.1139,0,1.2398,98.7371,89.7981,98.6309,19.25,98.3958,98.8
10/17/2023,E777,45216E777,3026.26,8.9136,5.7352,99.1847,112.7602,0.9226,0.6636,98.0484,98.4092,94.2881,0.0385,0,2.7306,97.522,97.6656,97.2794,32.57,99.8985,99.9004
10/17/2023,E778,45216E778,1958,6.1722,5.4967,99.3678,95.9621,0.4038,0.4751,98.4453,98.6324,91.7775,0.0219,0,12.561,96.2357,97.7377,96.7603,60.51,99.8813,99.9278
10/17/2023,E291,45216E291,23297.47,23.2966,16.5951,98.9842,102.4234,1.9855,0.3464,94.9545,96.0103,97.6177,0.2096,0.4175,0.528,98.0814,82.0459,97.9644,1023.29,97.7028,97.6736
10/17/2023,Southern Remote,45216Southern Remote,24697.97,67.2839,46.1593,99.4013,110.7353,0.7895,0.4311,96.2466,96.3861,96.0167,0.0988,0.0013,2.3977,98.5402,95.5978,98.1192,464.36,98.8001,98.8803
10/17/2023,Southern City,45216Southern City,9664.93,29.9474,21.5532,99.612,95.7489,0.4019,0.2948,98.9787,98.94,91.9922,0.0505,0,6.078,97.2607,96.6982,97.5236,319.7,99.6834,99.6923
10/17/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45216Cluster=Aseer CL2,Rule Name=Opt Clusters",2758.13,9.8302,7.992,99.3623,96.4011,0.5681,0.4678,98.2989,98.4465,95.171,0.0253,0,13.7644,96.4236,97.0732,96.7979,63.16,98.9478,98.9953
10/17/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45216Cluster=Aseer CL1,Rule Name=Opt Clusters",1461.06,5.3229,4.2145,99.4469,98.8106,0.5312,0.3913,98.4449,98.489,94.9478,0.0664,0,6.074,96.3064,97.0654,96.4299,11.29,99.4477,99.4137
10/17/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45216Cluster=Aseer CL3,Rule Name=Opt Clusters",1928.63,10.2634,10.0575,99.36,104.2942,0.8787,0.5183,98.4277,99.1858,95.9691,0.1102,0,1.6337,98.359,96.6503,98.5054,7.13,98.9076,98.9144
10/17/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45216Cluster=Aseer CL4,Rule Name=Opt Clusters",3699.73,12.0524,8.738,99.5564,111.6378,1.1381,0.3194,98.6525,98.8656,94.6652,0.2465,0,1.4444,98.2423,96.0484,97.9278,34.29,99.8962,99.8984
10/17/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45216Cluster=Najran CL1,Rule Name=Opt Clusters",4213.92,20.4266,11.0724,99.5916,101.4024,0.5042,0.3353,98.4242,98.2702,97.2218,0.1139,0,1.2592,98.855,90.2273,98.6915,17.78,99.4629,99.5461
10/17/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45216Cluster=Najran CL2,Rule Name=Opt Clusters",829.06,7.4941,4.1516,99.4846,119.8768,1.1032,0.3183,91.5252,90.876,90.5696,0.0061,0,1.0702,99.217,96.3635,98.3751,0.61,99.4043,99.6138
10/17/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45216Cluster=Jizan CL1,Rule Name=Opt Clusters",9548.61,14.0058,9.6957,99.4878,110.2973,0.6417,0.3287,96.2108,96.0838,96.0709,0.0332,0.0031,1.8654,99.0359,96.983,98.1774,373.68,98.718,98.6294
10/17/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45216Cluster=Jizan CL2,Rule Name=Opt Clusters",9923.75,17.836,11.791,99.526,100.9139,0.5341,0.3621,96.3656,96.5401,95.8816,0.0674,0,1.9201,98.4878,96.0628,98.1887,276.13,98.7626,98.9634
10/17/2023,Aseer Province,45216Aseer Province,9742.18,37.4848,30.9804,99.4183,101.5814,0.776,0.4343,98.4169,98.7459,95.2485,0.1057,0,5.7966,97.233,96.663,97.4046,115.86,99.2883,99.2864
10/17/2023,Jazan Province,45216Jazan Province,19417.61,31.6942,21.4012,99.5069,104.9087,0.5868,0.3478,96.3758,96.3049,95.9844,0.0509,0.0014,1.9012,98.7252,96.5111,98.1832,649.81,98.7812,98.8419
10/17/2023,Najran Province,45216Najran Province,5203.1,28.0523,15.331,99.5744,105.4479,0.6289,0.3291,96.6383,96.6447,95.9939,0.0901,0,1.2122,99.0253,92.1283,98.6363,18.39,99.4552,99.563
10/18/2023,Abha,45217Abha,787.38,3.2083,2.6699,99.5868,96.4923,0.4012,0.235,98.8481,98.6036,90.4959,0.0057,0,7.3927,95.8862,96.4858,96.0413,0.09,99.8034,99.8037
10/18/2023,Khamis Mushait,45217Khamis Mushait,1447.45,5.599,4.1548,99.6673,95.4384,0.3258,0.2447,98.5437,98.5346,92.7112,0.0005,0,14.6967,96.6628,96.5266,96.9298,71.86,99.8269,99.8964
10/18/2023,Bishah,45217Bishah,330.35,1.5437,1.8092,99.8167,97.7512,0.3637,0.1557,99.6603,99.6559,92.7184,0,0,2.9823,97.1775,96.0173,97.5498,5.09,100,100
10/18/2023,Abu Arish,45217Abu Arish,1094.58,1.4607,0.9595,99.5747,94.7213,0.4863,0.2963,98.5634,98.2992,89.8137,0.0058,0.0025,7.1778,96.7925,97.6074,97.1588,14.46,100,100
10/18/2023,Muhayel,45217Muhayel,196.27,2.0007,2.6427,99.5996,95.9563,0.9381,0.2695,97.0287,97.1019,93.8144,0.1682,0,0.2942,99.0466,95.9921,99.0673,0,99.2981,99.3926
10/18/2023,Jizan,45217Jizan,1300.23,4.4036,2.7677,99.6393,96.5267,0.2941,0.2636,99.0302,99.0501,87.5614,0.0092,0,1.5912,97.7733,98.5781,97.9102,4.4,99.9863,99.9861
10/18/2023,Najran,45217Najran,2163.26,9.4733,5.1689,99.6365,97.001,0.3081,0.3157,99.5797,99.6057,93.7912,0.1089,0,1.6712,98.5712,98.0515,98.5545,11.26,99.9859,99.9836
10/18/2023,Sabya,45217Sabya,2201.49,2.4823,1.8595,99.6616,94.8079,0.5033,0.2592,99.2286,99.2905,91.7647,0.1132,0,1.3121,96.8108,97.3227,97.382,235.22,99.9864,99.982
10/18/2023,Southern Region All,45217Southern Region All,57637.84,121.3584,86.0523,99.2901,105.212,0.9857,0.377,96.1607,96.7922,96.3142,0.1739,0.1769,3.1847,98.1445,94.998,97.8754,1783.74,98.5105,98.5311
10/18/2023,Southern Region,45217Southern Region,34251.02,96.0903,67.8327,99.3573,106.0301,0.6424,0.3797,97.0283,97.0709,95.6453,0.1771,0.1472,3.8452,98.1755,95.8906,97.8772,807.47,99.3147,99.3077
10/18/2023,USF8,45217USF8,23174.15,24.0936,17.1195,99.0748,102.4628,2.1043,0.3473,94.2059,96.1606,97.6124,0.168,0.2863,0.5207,98.2644,83.2968,98.1086,972.29,96.1095,96.2664
10/18/2023,Remote Aseer,45217Remote Aseer,6259.48,22.4095,18.554,99.2268,109.0212,1.173,0.5442,98.2577,98.6289,95.1705,0.4564,0,3.8517,97.2865,96.7426,97.4115,46.97,98.8229,98.8657
10/18/2023,Remote Jizan,45217Remote Jizan,15043.51,24.7193,16.3802,99.1481,116.9384,0.6345,0.3332,95.0629,95.1457,95.7887,0.1156,0.4142,1.3498,99.5237,95.7833,98.4675,415.83,99.0092,98.8665
10/18/2023,Remote Najran,45217Remote Najran,3357.04,18.9046,11.2343,99.5438,111.9667,0.812,0.3388,95.1819,94.5349,97.1045,0.0481,0,0.9282,99.6701,89.7519,98.6645,4.6,99.0869,99.1
10/18/2023,E735,45217E735,10867.79,20.1004,13.5605,99.5915,100.3012,0.5209,0.2826,96.7579,96.8407,95.4977,0.0884,0.0008,1.258,98.3741,96.5245,98.2019,257.87,99.1909,99.0861
10/18/2023,E771,45217E771,2212.81,9.0239,7.2454,99.4071,99.2506,0.7412,0.4049,98.4765,98.7486,95.3779,0.0636,0,7.4144,96.2563,95.8798,96.4947,19.15,98.7688,98.7578
10/18/2023,E770,45217E770,790.55,7.0104,4.3041,99.7806,123.2465,1.4182,0.0723,94.0138,93.6094,95.5537,0.0321,0,1.4671,100.7981,96.8239,98.6656,0.05,98.938,98.7288
10/18/2023,E773,45217E773,909.73,7.1799,7.9264,99.3545,104.3722,0.9053,0.5298,98.8081,98.3355,94.4924,1.2325,0,0.2464,97.5047,96.7742,97.8267,1.41,98.9616,99.1164
10/18/2023,E774,45217E774,1717.48,6.539,5.4221,99.6071,105.7572,1.2087,0.2358,99.5254,99.473,97.8793,0.1738,0,1.9875,98.0679,95.728,98.0224,5.11,99.513,99.6255
10/18/2023,E775,45217E775,8828.13,13.0004,8.4352,98.9337,121.1259,0.644,0.3774,95.2006,95.227,95.6171,0.1078,0.6158,2.8554,100.0296,96.2053,98.324,412.05,99.5109,99.5163
10/18/2023,E776,45217E776,4198.43,20.1368,11.2475,99.5543,101.36,0.4377,0.3732,97.1148,96.6992,97.1678,0.0937,0,1.1778,98.807,89.6462,98.6107,17.47,98.3692,98.7801
10/18/2023,E777,45217E777,2980.19,7.7838,5.3408,99.1541,113.1706,1.0115,0.696,97.9468,98.3669,94.5083,0.0484,0,2.5584,97.8509,97.5834,97.5515,25.3,99.8538,99.8613
10/18/2023,E778,45217E778,1958.6,6.4901,5.4508,99.3775,96.207,0.4537,0.4459,98.3741,98.4217,91.6894,0.0261,0,12.4171,96.4961,97.6667,96.9383,73.04,99.8463,99.9147
10/18/2023,E291,45217E291,23174.15,24.0936,17.1195,99.0748,102.4628,2.1043,0.3473,94.2059,96.1606,97.6124,0.168,0.2863,0.5207,98.2644,83.2968,98.1086,972.29,96.1095,96.2664
10/18/2023,Southern Remote,45217Southern Remote,24660.02,66.0335,46.1685,99.1974,114.1144,0.7875,0.4195,96.0513,96.1386,95.857,0.2441,0.2467,2.3966,98.643,95.4239,98.0713,467.4,98.9406,98.9136
10/18/2023,Southern City,45217Southern City,9521.01,30.1715,22.0323,99.6468,95.9128,0.3917,0.2626,98.9705,98.9278,91.6595,0.0471,0.0003,6.1836,97.3033,96.7668,97.532,342.39,99.8856,99.9
10/18/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45217Cluster=Aseer CL2,Rule Name=Opt Clusters",2724.58,9.9906,8.0244,99.3963,96.692,0.6223,0.4048,98.4112,98.4321,94.242,0.0364,0,13.7661,96.6999,97.0497,97.0263,74.97,98.9821,99.0723
10/18/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45217Cluster=Aseer CL1,Rule Name=Opt Clusters",1453.04,5.0521,4.2618,99.5019,99.5189,0.5807,0.3428,98.4322,98.4657,95.268,0.0623,0,6.3957,95.8136,97.0135,96.0055,7.91,99.8037,99.8021
10/18/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45217Cluster=Aseer CL3,Rule Name=Opt Clusters",1828.5,10.1733,10.184,99.3578,104.4821,0.9979,0.519,98.6006,98.9935,94.9372,0.867,0,1.582,97.5367,96.4688,97.8356,10.83,98.5546,98.6039
10/18/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45217Cluster=Aseer CL4,Rule Name=Opt Clusters",3671.82,11.2664,8.626,99.4385,111.4772,1.0496,0.4108,98.5924,98.898,95.5275,0.1183,0,1.4181,98.6993,96.1222,98.3183,30.3,99.7407,99.7812
10/18/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45217Cluster=Najran CL1,Rule Name=Opt Clusters",4132.09,19.6515,11.3038,99.626,102.0963,0.4513,0.3019,98.4478,98.2054,97.1135,0.0938,0,1.1936,98.947,90.1004,98.6905,15.7,99.4808,99.5627
10/18/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45217Cluster=Najran CL2,Rule Name=Opt Clusters",796.06,7.3292,4.0934,99.5291,118.4501,1.3329,0.3308,89.5143,88.381,95.6277,0.0329,0,1.4521,100.3268,96.2495,98.3593,0.16,98.9627,98.7064
10/18/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45217Cluster=Jizan CL1,Rule Name=Opt Clusters",9708.71,14.5095,9.5136,99.0811,117.3811,0.6048,0.2466,96.023,95.9481,95.9078,0.0879,0.5751,1.8346,99.5755,96.8382,98.2936,390.72,98.9788,98.8207
10/18/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45217Cluster=Jizan CL2,Rule Name=Opt Clusters",9866.24,18.2324,12.1939,99.5128,101.7192,0.5509,0.3782,96.1273,96.3233,95.2406,0.1033,0.0013,1.9847,98.4893,95.9729,98.1905,279.2,99.6514,99.6493
10/18/2023,Aseer Province,45217Aseer Province,9577.06,36.4476,31.0793,99.4081,101.7289,0.8041,0.4251,98.6058,98.7302,95.0254,0.2779,0,5.863,97.1263,96.5889,97.3099,124.01,99.2963,99.3262
10/18/2023,Jazan Province,45217Jazan Province,19522.42,32.6253,21.6204,99.3014,108.5732,0.5751,0.32,96.0722,96.1053,95.6276,0.0965,0.2759,1.9194,98.971,96.3813,98.2349,669.92,99.3154,99.2387
10/18/2023,Najran Province,45217Najran Province,5081.55,27.132,15.5012,99.6105,105.6129,0.6113,0.3051,96.1964,96.055,96.8646,0.0798,0,1.2373,99.3254,92.0049,98.6317,15.86,99.3807,99.3727
10/19/2023,Abha,45218Abha,844.73,4.124,2.8834,99.6417,97.301,0.325,0.2425,98.7437,98.4221,90.5429,0.016,0,6.8356,96.1979,96.4106,96.276,0.08,99.6872,99.7396
10/19/2023,Khamis Mushait,45218Khamis Mushait,1496.33,5.9911,4.4464,99.594,96.0335,0.405,0.3114,98.4379,98.4197,91.3986,0.0048,0,14.4822,96.6351,96.4384,96.8715,69.51,99.6183,99.805
10/19/2023,Bishah,45218Bishah,316.52,1.8865,1.7941,99.7902,96.6399,0.3151,0.1922,99.6274,99.521,96.7136,0.004,0,3.0915,97.4801,96.3899,97.7444,4.43,100,100
10/19/2023,Abu Arish,45218Abu Arish,1127.88,1.5952,1.0875,99.5827,95.218,0.5236,0.2952,98.6534,98.5687,90.8366,0.019,0,6.798,96.9954,97.7781,97.3159,19.63,99.9529,99.9538
10/19/2023,Muhayel,45218Muhayel,214.27,2.0193,2.6609,99.6297,93.4163,0.7425,0.2672,97.8892,97.8485,90.5941,0.5539,0,0.3141,98.6179,95.8108,98.6988,0,98.3049,98.5966
10/19/2023,Jizan,45218Jizan,1267.85,4.879,3.0103,99.5866,96.1767,0.3293,0.2826,99.1429,99.1536,88.4553,0.0224,0,1.5547,97.851,98.5088,97.9658,3.79,99.8896,99.8933
10/19/2023,Najran,45218Najran,2228.17,8.5685,5.1364,99.8223,97.1971,0.2764,0.1176,99.5314,99.5469,93.8144,0.1182,0,1.6961,98.635,97.7161,98.6119,15.86,99.9094,99.921
10/19/2023,Sabya,45218Sabya,2250.9,2.8372,1.9836,99.6062,93.6628,0.4936,0.3269,99.1725,99.2806,91.6821,0.1526,0,1.5576,96.8963,97.7313,97.3685,222.84,99.6091,99.6153
10/19/2023,Southern Region All,45218Southern Region All,58728.75,128.7329,89.3075,99.3598,107.7886,0.9155,0.359,96.5482,96.9033,96.4317,0.1889,0.1276,3.0765,98.2369,94.9892,97.8519,1750.11,98.882,98.958
