Date,Time,GCell Group,Integrity,K3014:Traffic Volume on TCH(Erl),PS DL Traffic (GB),PS UL Traffic (GB),Call_Setup_Success_Rate_Portal(%),MSC Assignment Attempt Rate(%),DCR_Portal_new(%),SDCCH Drop Rate_Portal(%),Handover Success Rate _Portal_new(%),Incoming_HSR(%),Incoming Inter RAT HO Success Rate,SDCCH Blocking_Portal(%),TCH_congestion_Portal(%),"Interference%_Band(3,4,5)",AM_Location_Update_SR(%),TBF SR(%),Immediate assign success rate(%),VAMOS traffic(Erl),2G Availability
2023-11-14,23:00,Najran Province,1,137.99,1.1667,0.5971,99.4961,108.4882,0.6597,0.375,96.4116,96.4644,96.8215,0.0477,0,1.3128,99.052,92.658,98.7761,0.71,100
2023-11-15,00:00,Southern Region,1,870.1,3.227,2.1039,99.4995,112.7566,0.795,0.3988,97.9054,97.8483,94.796,0.0045,0,3.6057,98.2551,96.9317,98.2044,16.64,99.3804
2023-11-15,00:00,USF8,1,304.03,0.4969,0.4112,99.7998,101.7476,1.7765,0.2001,98.3137,98.4375,98.4894,0,0,0.3512,97.4418,92.341,97.5186,3.63,99.3782
2023-11-15,00:00,Southern Remote,1,631.13,2.2175,1.439,99.4321,129.7534,0.9162,0.4188,97.3466,97.1882,96.8849,0.0043,0,2.5182,98.4091,97.1348,98.2059,11.06,99.5145
2023-11-15,00:00,Southern City,1,241.2,1.0218,0.6786,99.6125,96.5916,0.6327,0.3485,99.0273,99.1511,89.8649,0.0049,0,5.4131,97.9838,96.6032,98.1899,5.58,99.1833
2023-11-15,00:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,53.1,0.3619,0.2488,99.7184,93.9467,0.6203,0.2816,99.0274,98.9437,94.8052,0.0162,0,15.3356,97.0014,96.0792,97.2271,0,98.5097
2023-11-15,00:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,22.79,0.2443,0.1355,99.465,96.5608,2.0356,0.2617,99.3684,99.3724,90.7692,0,0,3.9693,96.6654,96.5334,96.8806,0.13,98.3309
2023-11-15,00:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,36.95,0.322,0.3402,99.3055,110.6719,1.5306,0.6945,99.3464,99.3386,96.6443,0.0021,0,1.7942,98.3953,96.7856,98.6969,0.41,99.2518
2023-11-15,00:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,67.03,0.2627,0.2345,99.6935,119.3595,1.3613,0.3065,99.3056,99.4863,98.4615,0,0,1.8987,98.216,97.1763,98.3039,0.56,100
2023-11-15,00:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,63.91,0.5447,0.2907,99.4092,106.2561,1.0109,0.5908,99.4273,99.1908,98.9691,0.0117,0,1.5617,98.397,98.184,98.585,0.93,100
2023-11-15,00:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,11.28,0.3315,0.1489,99.8341,140.5738,0.7792,0.1659,92.126,92.4675,97.561,0,0,0.4589,98.964,95.9362,98.5922,0,99.9998
2023-11-15,00:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,293.08,0.575,0.3458,99.5236,127.5862,0.6614,0.3044,97.8235,97.5141,97.9695,0.0016,0,1.382,99.3041,97.8954,98.5445,9.41,99.3402
2023-11-15,00:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,324.2,0.5974,0.3732,99.5274,107.9199,0.6598,0.365,97.2762,97.3463,93.9058,0,0,1.0373,98.7222,97.285,98.4926,5.2,100
2023-11-15,00:00,Aseer Province,1,179.9,1.195,0.9599,99.5552,104.1628,1.2287,0.4,99.3158,99.2607,95.962,0.006,0,5.8138,97.5332,96.7028,97.7891,1.09,99.0255
2023-11-15,00:00,Jazan Province,1,615.58,1.1675,0.7175,99.5243,115.5613,0.6612,0.3404,97.5203,97.4216,96.2507,0.0007,0,1.212,98.9758,97.5693,98.5121,14.61,99.6741
2023-11-15,00:00,Najran Province,1,76.84,0.8768,0.4402,99.4984,113.427,0.9975,0.5016,97.0055,97.1676,98.7234,0.0093,0,1.3285,98.5375,97.2754,98.5967,0.93,100
2023-11-15,01:00,Southern Region,1,622.65,2.6426,1.8122,99.491,107.7321,1.3741,0.4221,96.7136,96.1699,93.7631,0.2089,0,3.366,97.8955,97.3465,97.9404,7.99,99.3874
2023-11-15,01:00,USF8,1,172.3,0.4153,0.328,99.6711,98.6631,1.8555,0.1937,99.2541,99.5233,98.5232,0,0,0.2863,98.1756,97.5348,98.2029,0.14,98.969
2023-11-15,01:00,Southern Remote,1,447.07,1.7886,1.2033,99.4585,122.6684,1.7103,0.4364,96.6194,94.9831,93.87,0.2879,0,2.2998,98.0311,97.9113,97.9846,4.48,99.4335
2023-11-15,01:00,Southern City,1,178.03,0.8567,0.624,99.557,94.0909,0.8138,0.3788,96.9593,98.9619,91.4286,0.0787,0,5.1468,97.6861,96.4743,97.8698,3.51,99.324
2023-11-15,01:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,35.26,0.2312,0.1963,99.7459,93.7644,0.9804,0.2541,98.8732,98.6033,91.8919,0,0,14.9641,96.8865,96.0812,97.1883,0.01,98.9201
2023-11-15,01:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,12.86,0.1637,0.1149,99.7592,96.729,0.4405,0.2408,99.2537,99.0196,92.3077,0.0019,0,3.7301,96.7216,96.7113,96.8806,0.09,98.345
2023-11-15,01:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,30.42,0.2683,0.3032,99.2727,114.0625,4.4715,0.7273,99.187,98.9333,96.0317,0,0,1.2252,98.5102,97.9049,98.7072,0.34,99.2592
2023-11-15,01:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,39.15,0.3505,0.2248,99.5886,120.9402,3.4682,0.4114,96.0969,99.1724,95.9459,0,0,1.8711,97.6857,97.2107,97.9137,0.11,100
2023-11-15,01:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,40.99,0.5048,0.2558,99.1871,98.0057,2.1918,0.6685,84.7943,74.6057,100,0.2314,0,1.2797,98.1461,98.392,98.1625,0.05,100
2023-11-15,01:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,7.39,0.2287,0.1243,99.9195,137.7778,2.4631,0.0805,86.9863,86.9863,100,0,0,0.4118,99.5917,95.8845,99.1094,0,99.9999
2023-11-15,01:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,216.56,0.4135,0.2746,99.5203,119.7743,0.894,0.3314,99.0763,97.5446,96,0,0,1.2485,99.3118,98.0046,98.863,3.98,99.3487
2023-11-15,01:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,242.46,0.4847,0.3335,99.5497,103.5689,1.0912,0.383,96.7184,98.3707,88.5057,0.7961,0,0.8974,97.4836,97.272,97.5427,3.4,99.6789
2023-11-15,01:00,Aseer Province,1,116.72,1.0204,0.8451,99.5926,103.3966,2.297,0.4074,99.129,99.0286,94.964,0.0035,0,5.5312,97.4088,97.2788,97.6678,0.56,99.1246
2023-11-15,01:00,Jazan Province,1,458.04,0.891,0.6018,99.5373,109.5091,1.0097,0.3626,97.8335,97.9576,92.9111,0.4626,0,1.0742,98.2439,97.6239,98.0893,7.38,99.5316
2023-11-15,01:00,Najran Province,1,50.34,0.7338,0.3805,99.334,104.6209,2.2246,0.5534,82.7913,77.2727,100,0.1861,0,1.0953,98.4551,97.2927,98.3559,0.05,100
2023-11-15,02:00,Southern Region,1,450.52,2.1849,1.6269,99.4252,105.4464,1.2557,0.4484,98.5156,95.615,95.1807,0.068,0,3.2214,97.9731,97.4112,98.0381,4.94,98.7701
2023-11-15,02:00,USF8,1,92.33,0.3328,0.2882,99.4487,102.5292,1.9146,0.1724,99.6394,100,96.4444,0.2358,0,0.2911,97.3068,98.3224,97.4106,0,98.6848
2023-11-15,02:00,Southern Remote,1,324.54,1.4684,1.0717,99.3486,117.6211,1.3639,0.5023,98.7558,94.3172,95.9677,0.0742,0,2.1626,98.1001,97.976,98.0979,0.59,98.5476
2023-11-15,02:00,Southern City,1,127,0.7376,0.5674,99.5491,93.1377,1.0774,0.3543,98.0749,98.1353,80.4348,0.0572,0,4.9961,97.7343,96.5274,97.9071,4.35,99.1271
2023-11-15,02:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,17.85,0.2391,0.2009,99.4576,97.2222,1.6713,0.2574,99.5134,99.2857,82.6087,0.0051,0,14.5363,96.8077,96.4073,97.1246,0,97.4661
2023-11-15,02:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,6.76,0.1325,0.0976,99.7745,107.8014,0,0.2255,99.2424,99.6154,92.3077,0.0117,0,3.4299,96.7837,96.6533,96.8914,0,98.3493
2023-11-15,02:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,19.41,0.2389,0.2944,98.4264,107.3394,3.7736,0.7251,99.2754,99.2736,83.7838,0,0,1.1688,99.1378,98.0489,99.2165,0.11,99.2654
2023-11-15,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,20.88,0.2323,0.1903,99.5172,116.8,0.5464,0.4828,99.0431,99.5192,92.8571,0.0783,0,1.8312,97.6009,96.9943,97.9265,0,99.9579
2023-11-15,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,32.54,0.413,0.2324,99.3195,109.0625,2.0101,0.6805,100,64.1631,98.5507,0.2639,0,1.359,97.741,98.2806,97.8409,0.45,96.125
2023-11-15,02:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,3.87,0.1709,0.1096,99.4548,131.5315,1.3333,0.5452,96.9697,96.875,85.7143,0,0,0.3245,97.6294,95.3375,97.5352,0,100
2023-11-15,02:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,164.47,0.3502,0.2545,99.4641,115.3777,1.6129,0.3028,98.6804,98.3429,96.3554,0.1385,0,1.191,98.802,98.095,98.5466,0.47,99.3507
2023-11-15,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,185.76,0.4291,0.2593,99.5162,99.2297,0.7976,0.4383,97.4912,98.0152,97.5709,0.0017,0,0.7532,98.4337,97.477,98.3776,3.91,100
2023-11-15,02:00,Aseer Province,1,63.65,0.8443,0.7841,99.3198,103.8199,1.5366,0.4185,99.4008,99.402,86.9281,0.0198,0,5.3122,97.5161,97.3608,97.77,0.11,98.7566
2023-11-15,02:00,Jazan Province,1,349.96,0.7768,0.5125,99.5068,104.6112,1.112,0.3784,98.0908,98.1808,96.7883,0.0616,0,0.9716,98.5933,97.7703,98.4495,4.38,99.6806
2023-11-15,02:00,Najran Province,1,37.93,0.5849,0.3425,99.3518,115.4378,1.8018,0.6482,98.9101,68.352,97.3684,0.2126,0,1.1393,97.7526,96.9995,97.807,0.45,96.9367
2023-11-15,03:00,Southern Region,1,321.74,2.3338,1.8434,99.4377,107.2296,1.2613,0.4213,91.9887,98.1476,97.8142,0.2653,0,3.3224,97.882,95.0892,98.0169,3.36,99.1452
2023-11-15,03:00,USF8,1,65.03,0.3094,0.3217,99.7683,98.3562,3.5398,0.2317,93.109,96.5686,99.2593,0.0096,0,0.547,97.8365,69.2542,98.0039,0,98.787
2023-11-15,03:00,Southern Remote,1,224.73,1.6788,1.3113,99.4028,122.4678,1.5758,0.4475,88.7301,97.491,97.8764,0.3715,0,2.271,97.901,94.4961,98.0297,0,99.0014
2023-11-15,03:00,Southern City,1,96.35,0.6657,0.5434,99.5144,92.8066,0.7624,0.359,99.2701,99.4624,96.4286,0.0522,0,5.0774,97.8082,96.2554,97.9572,3.36,99.3735
2023-11-15,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,11.94,0.2171,0.2114,99.1454,88.7805,2.0725,0.3068,100,100,85.7143,0,0,14.2985,96.6073,95.8621,96.8545,0,98.757
2023-11-15,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,5.33,0.0951,0.0986,99.7793,101.2821,1.1905,0.2207,99.359,99.3631,100,0,0,3.5523,97.2626,96.6568,97.3904,0,98.3412
2023-11-15,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,11.49,0.2638,0.3469,99.3818,109.4595,1.9417,0.6182,99.0338,99.0476,96.4286,0,0,1.0491,99.1375,95.6275,99.2559,0,99.2564
2023-11-15,03:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,14.26,0.4156,0.2645,98.8852,113.0435,2.0305,0.5685,100,100,94.4444,2.0558,0,1.8848,96.3046,91.8105,96.7144,0,99.2854
2023-11-15,03:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,16.62,0.3374,0.2183,99.431,98.1132,1.0753,0.569,40.2036,91.0112,100,0.1916,0,1.2143,98.1419,91.2938,98.3075,0,98.6908
2023-11-15,03:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,3.41,0.1913,0.1314,99.5432,130.4,4.1176,0.4568,97.6744,97.7273,100,0.02,0,0.4865,97.8586,96.8769,98.0698,0,100
2023-11-15,03:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,112.16,0.3441,0.2419,99.4764,120.0798,0.6938,0.3028,98.6577,98.4762,98.7342,0,0,1.6848,98.2974,97.6804,98.1756,0,99.345
2023-11-15,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,145.88,0.4801,0.3418,99.6071,103.2432,1.1129,0.3349,97.3527,97.7853,98.0488,0.0382,0,1.0646,98.5675,96.4306,98.5805,3.36,99.9304
2023-11-15,03:00,Aseer Province,1,41.86,0.9929,0.924,99.1558,96.875,2,0.4427,99.6637,99.6659,93.75,0.4891,0,5.291,97.3172,94.9137,97.5921,0,98.9023
2023-11-15,03:00,Jazan Province,1,257.97,0.822,0.5804,99.5635,108.4816,0.9672,0.3225,97.9666,98.1115,98.4091,0.0228,0,1.3759,98.4562,96.949,98.4174,3.36,99.6405
2023-11-15,03:00,Najran Province,1,21.26,0.5296,0.3503,99.4612,113.8889,2.0964,0.5387,46.3636,92.4779,100,0.1506,0,1.0589,98.1162,93.6851,98.2656,0,98.9628
2023-11-15,04:00,Southern Region,1,250.79,1.8878,1.5102,99.4703,108.4611,1.1656,0.4254,98.9015,98.9029,95.6436,0.0583,0,3.215,98.0233,97.3002,98.1392,1.65,99.4426
2023-11-15,04:00,USF8,1,46.3,0.2597,0.2669,99.395,97.191,2.8986,0.3169,95.7447,99.4444,98.4127,0,0,0.2451,98.2406,95.4781,98.3253,0.01,98.7749
2023-11-15,04:00,Southern Remote,1,175.19,1.387,1.0309,99.3916,123.0678,1.2149,0.4642,98.702,98.702,95.4639,0.069,0,2.122,98.1328,97.7176,98.2233,0.01,99.4903
2023-11-15,04:00,Southern City,1,74.51,0.5098,0.4879,99.5903,95.4073,1.1021,0.3526,99.2613,99.2634,95,0.0402,0,5.0524,97.798,96.6286,97.9598,1.64,99.3762
2023-11-15,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,6.63,0.1976,0.1888,99.6894,96.281,2.5751,0.3106,98.6014,98.5816,88.8889,0.073,0,14.3237,96.8057,96.6132,97.1127,0,99.0682
2023-11-15,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,4.91,0.0767,0.0812,99.828,116.5049,0,0.172,97.619,97.4522,100,0,0,3.5046,97.1507,96.595,97.2081,0,98.3523
2023-11-15,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,7.85,0.218,0.2826,98.0782,102.5641,2.7778,0.6803,100,100,81.4815,0.0476,0,1.0323,98.0277,97.7029,98.4443,0,99.1036
2023-11-15,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,11.88,0.3127,0.2076,99.5977,123.4043,1.4563,0.4023,98.9324,98.9726,95.8333,0,0,1.7778,98.2951,96.9403,98.539,0,100
2023-11-15,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,13.66,0.243,0.1557,99.3867,102.963,0.9346,0.6133,100,100,100,0.0971,0,1.0847,97.8483,98.3895,98.0062,0,100
2023-11-15,04:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,3.11,0.1503,0.1133,99.4445,129.7297,2.5,0.5555,100,100,100,0,0,0.4166,98.1865,95.6345,98.1717,0,99.9999
2023-11-15,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,85.4,0.3192,0.2232,99.449,114.3027,1.2369,0.3432,98.806,98.806,97.4874,0,0,1.4574,99.201,98.2882,98.9961,0.01,99.3476
2023-11-15,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,116.28,0.3792,0.2662,99.5654,105.4662,0.7887,0.3738,98.9492,98.9583,96.2963,0.1263,0,0.9391,98.3663,97.1755,98.3659,1.64,100
2023-11-15,04:00,Aseer Province,1,31.03,0.8054,0.7611,99.4333,107.6649,1.6871,0.4018,98.7952,98.9329,88.6792,0.038,0,5.241,97.4556,97.2066,97.7629,0,99.1387
2023-11-15,04:00,Jazan Province,1,201.6,0.6976,0.4883,99.5226,108.2358,0.9588,0.3619,98.8822,98.8884,96.9359,0.0749,0,1.1977,98.7128,97.7033,98.6245,1.65,99.6795
2023-11-15,04:00,Najran Province,1,17.08,0.3938,0.2694,99.4022,111.4695,1.5552,0.5978,99.4949,98.9848,100,0.0773,0,0.9425,97.9468,97.1918,98.0524,0,100
2023-11-15,05:00,Southern Region,1,311.74,2.3721,1.8461,99.5016,105.5724,0.3871,0.4376,98.4284,98.4086,96.2656,0.3622,0,3.4362,97.8097,95.7163,97.8375,1.62,99.3393
2023-11-15,05:00,USF8,1,66.63,0.4156,0.357,99.6459,94.9262,0.8299,0.2571,98.1043,99.4898,98.4663,0.0082,0,0.2955,98.4086,95.8324,98.4695,0.07,98.906
2023-11-15,05:00,Southern Remote,1,196.37,1.5755,1.2251,99.5033,118.4253,0.4769,0.4582,97.7586,97.7036,96.5763,0.3775,0,2.273,98.1585,95.4846,98.0332,0.44,99.3837
2023-11-15,05:00,Southern City,1,115.06,0.8055,0.6308,99.5448,96.9632,0.3053,0.376,99.101,99.1071,84,0.3318,0,5.344,97.2385,96.0932,97.5212,1.18,99.2791
2023-11-15,05:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,20.02,0.3034,0.2314,99.636,100.678,0.339,0.364,98.5859,98.3838,87.5,0.004,0,14.3493,97.3323,97.1531,97.5454,0.32,99.0593
2023-11-15,05:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,14.19,0.0979,0.1024,99.4838,98.516,0.2339,0.2851,98.6111,98.6111,84.2105,0,0,4.0955,96.3518,96.8085,96.5195,0,98.3383
2023-11-15,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,11.68,0.2607,0.3103,99.0035,93.5185,0.2994,0.6687,99.3789,99.375,86.8421,0.0459,0,1.0869,97.8606,97.4008,98.2257,0.2,99.1042
2023-11-15,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,16.55,0.3139,0.2485,99.6577,102.4221,1.7974,0.3423,99.0548,99.2424,96.1538,2.6674,0,1.8397,95.8478,86.8109,96.2884,0.02,99.2896
2023-11-15,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,36.05,0.397,0.2549,99.3433,98.8366,0.1008,0.5549,100,100,98.6486,0.1228,0,1.4925,97.791,98.6434,97.9714,0,100
2023-11-15,05:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,6.48,0.1385,0.1118,99.1417,114.8387,0.274,0.5791,89.899,89.899,92.8571,0,0,0.4209,98.459,95.9113,98.1654,0,100
2023-11-15,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,96.34,0.3186,0.2558,99.6982,113.1173,0.4232,0.2678,98.241,98.0651,95.6522,0.0032,0,1.7082,99.4276,98.3151,98.9,0.25,99.341
2023-11-15,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,110.14,0.551,0.3409,99.5394,108.5128,0.3445,0.4606,98.2554,98.331,98.6014,0.0372,0,1.0502,98.5755,97.517,98.3542,0.84,100
2023-11-15,05:00,Aseer Province,1,62.64,1.0064,0.8992,99.4803,99.5241,0.5743,0.4177,98.8327,98.8296,88.7755,0.6898,0,5.4113,96.889,94.9273,97.2057,0.53,98.9468
2023-11-15,05:00,Jazan Province,1,206.02,0.8371,0.5887,99.6082,110.5545,0.3818,0.3757,98.2497,98.2143,97.2171,0.0224,0,1.3769,98.9413,97.9146,98.5902,1.09,99.6766
2023-11-15,05:00,Najran Province,1,42.78,0.5374,0.368,99.3187,101.3015,0.1683,0.5535,98.1584,98.1685,97.7528,0.0992,0,1.2648,97.9577,97.5049,98.0278,0,100
2023-11-15,06:00,Southern Region,1,582.16,3.0156,2.2715,99.5651,109.5738,0.5744,0.3844,97.8803,97.8327,96.686,0.2616,0,3.5402,98.0152,95.1083,97.8269,3.19,99.3074
2023-11-15,06:00,USF8,1,230.09,0.7613,0.5527,99.513,99.4819,1.1876,0.3573,93.3106,93.013,97.7528,0.1115,0,0.3067,98.2346,94.361,98.2493,1.42,98.2722
2023-11-15,06:00,Southern Remote,1,402.25,1.8869,1.442,99.4806,120.427,0.7268,0.4491,97.2184,97.1693,97.067,0.2438,0,2.355,98.4464,94.7561,98.0354,1.09,99.3043
2023-11-15,06:00,Southern City,1,177.51,1.1233,0.8331,99.6848,97.7518,0.3513,0.2916,98.9468,98.8656,87.6543,0.2866,0,5.4223,97.1576,95.6884,97.3978,2.11,99.3208
2023-11-15,06:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,39.08,0.3526,0.26,99.5805,96.9072,0.4787,0.3665,98.3796,97.9247,93.617,0,0,14.7392,96.7786,97.3501,97.0961,0.07,99.0504
2023-11-15,06:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,22.75,0.2157,0.1515,99.7148,101.3915,0.6393,0.2852,98.4227,98.4194,98,0.0066,0,4.2043,95.8086,96.8086,95.9379,0.05,98.1626
2023-11-15,06:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,25.31,0.2817,0.3193,99.1311,106.5147,1.0724,0.8689,99.4828,99.1304,96.7213,0.2136,0,1.3691,97.7758,97.8004,98.0984,0.12,99.0198
2023-11-15,06:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,47.34,0.5028,0.3511,99.6532,111.9403,2.4027,0.3468,98.394,98.7138,98.9796,1.6593,0,1.9561,96.8565,82.0406,96.9939,0,99.5386
2023-11-15,06:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,76.92,0.5014,0.359,99.6664,102.6615,0.4768,0.2647,99.3958,99.1704,98.0892,0.0187,0,1.3428,98.4473,98.761,98.3385,0,100
2023-11-15,06:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,19.4,0.2063,0.1475,99.7036,130.6818,0.9722,0.1517,97.8799,97.8686,100,0,0,0.5579,99.7275,96.0747,98.8625,0,99.9999
2023-11-15,06:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,166.47,0.4171,0.3343,99.6105,117.8222,0.3612,0.2791,96.2606,95.9479,97.7545,0.0044,0,1.411,99.7448,98.3974,98.6827,0.9,99.3309
2023-11-15,06:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,182.49,0.5327,0.3523,99.5739,110.2033,0.3991,0.4261,98.2084,98.4953,94.8864,0.044,0,1.1032,98.7761,97.8329,98.288,2.07,99.8381
2023-11-15,06:00,Aseer Province,1,135.66,1.3972,1.0921,99.5162,102.5647,1.0223,0.4627,98.6404,98.425,97.1698,0.5129,0,5.6394,96.8282,93.8611,97.0835,0.23,98.9448
2023-11-15,06:00,Jazan Province,1,347.02,0.9046,0.6758,99.5865,113.5812,0.3817,0.3612,97.2912,97.2886,96.2801,0.0266,0,1.2582,99.1908,98.1197,98.4586,2.97,99.5889
2023-11-15,06:00,Najran Province,1,97.08,0.7085,0.5073,99.6773,107.24,0.6472,0.2403,98.7888,98.7901,98.4925,0.015,0,1.175,98.7391,97.7604,98.4552,0,100
2023-11-15,07:00,Southern Region,1,1047.24,3.5376,2.5907,99.5824,114.2266,0.766,0.3544,98.0709,98.0009,94.81,0.2732,0,3.5479,98.1247,97.4726,97.6398,8.38,99.0008
2023-11-15,07:00,USF8,1,890.3,0.9463,0.6804,99.2431,101.6232,2.5883,0.4074,95.2247,96.1966,96.1084,0.0365,0,0.592,97.7186,94.5329,97.6568,31.06,98.1897
2023-11-15,07:00,Southern Remote,1,797.58,2.4367,1.7482,99.4902,126.766,0.9799,0.4238,97.6005,97.5546,94.9952,0.4052,0,2.386,98.5096,97.7529,97.676,5.98,98.7488
2023-11-15,07:00,Southern City,1,247.61,1.0935,0.8546,99.7199,96.9356,0.34,0.2488,99.031,98.9097,86.0656,0.0359,0,5.4411,97.335,97.027,97.5083,2.4,99.3767
2023-11-15,07:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,70.4,0.4773,0.3182,99.5904,99.0437,0.659,0.3259,98.4876,98.4468,87.0229,0,0,14.7306,96.784,97.3581,97.004,0.05,99.1
2023-11-15,07:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,34.31,0.1933,0.1676,99.6784,100.4591,0.224,0.3216,98.7616,98.5794,94.4444,0,0,4.2966,96.2113,96.6394,96.2215,0.21,98.3047
2023-11-15,07:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,57.15,0.3558,0.3767,99.1312,109.6809,1.2059,0.6762,99.8803,99.8791,96.7033,0.3976,0,1.1129,97.0855,97.4991,97.477,0.06,98.9619
2023-11-15,07:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,141,0.4425,0.3584,99.6283,113.9437,2.6636,0.2896,98.4411,98.7419,92.5,1.8277,0,2.2022,96.5209,96.9634,96.5851,0.68,97.9686
2023-11-15,07:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,155.17,0.6851,0.4549,99.6895,104.95,0.4624,0.2605,99.2201,98.9054,97.2752,0.077,0,1.3869,98.9434,98.7266,98.5528,0,100
2023-11-15,07:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,31.53,0.3155,0.1706,99.7487,138.6236,1.4164,0.1502,82.0375,82.0616,96.5517,0,0,0.401,101.2223,95.9073,99.357,0,100
2023-11-15,07:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,271.1,0.4833,0.3824,99.5708,131.6564,0.4337,0.3468,98.0167,97.7698,95.4346,0.0738,0,1.3778,100.1877,98.1985,98.3549,4.68,98.7117
2023-11-15,07:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,284.54,0.5774,0.374,99.5756,111.6365,0.6146,0.3847,98.444,98.5181,93.8296,0.0261,0,1.2396,98.5921,97.992,97.8278,2.72,99.7232
2023-11-15,07:00,Aseer Province,1,298.27,1.4633,1.2212,99.5157,104.4191,1.4044,0.3974,98.9195,98.8669,92.8,0.5256,0,5.6678,96.6371,97.2422,96.8547,0.98,98.5691
2023-11-15,07:00,Jazan Province,1,552.49,1.0572,0.7518,99.5714,120.593,0.5263,0.3679,98.2328,98.1484,94.6735,0.0481,0,1.3118,99.3229,98.0996,98.0692,7.4,99.2267
2023-11-15,07:00,Najran Province,1,194.43,1.0097,0.6298,99.7039,111.66,0.6393,0.2393,95.4608,95.4533,97.1429,0.0621,0,1.1799,99.4814,97.7376,98.7152,0,100
2023-11-15,08:00,Southern Region,1,1644.51,3.8783,2.839,99.5372,115.408,0.6685,0.3533,97.7216,97.6073,95.2409,0.0267,0,3.4824,98.7767,97.4458,97.9057,23.05,99.202
2023-11-15,08:00,USF8,1,1818.54,0.8721,0.6661,99.14,103.2258,2.8509,0.3917,95.6331,96.2947,96.3079,0.0492,0.1953,0.7238,97.9644,92.2083,97.8294,112.91,99.2884
