Date,LTE Cell Group,Integrity,DL_Traffic_Volum_GB,UL_Traffic_Volume_GB,Avg_Users,DL_Throughput_MB/sec,UL_Throughput_MB/sec,DL_User_Throughput_MB/Sec,UL_User_Throughput_MB/sec,RRC Success Rate (Service),RRC Success Rate (Signaling),ERAB_Success_Rate,Failures Thrp License,Failures User License,Service Drop-Rate,ERAB_Abnrml_TNL,CSFB Success Rate%,Flash CSFB Prec,Avg_CQI,DL_Avg_MCS,UL_Avg_MCS,QPSK Ratio(%),16QAM Ratio(%),64QAM Ratio(%),DL_Retrans_Rate,UL_Retrans_Rate,DL IBLER(%),UL IBLER(%),UL_MAC_BLER,DL_MAC_BLER,RACH_Success_Rate,Avg_Interference(dBm),System_Outage(s),DL_PRB_Utilization,Handover Execution Success Rate (all)(%),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s),Service Drops MME,RACH Contention,RACH Non Contention,HO Exec Failures,HO Prep Failures(times),Pcell Traffic,Scell Traffic,Scell Users,3CC Users %(%),4CC Traffic,4CC Users %(%),4CC Traffic %,5CC Traffic,5CC Users %,5CC Traffic %
10/28/2023,Southern Region_FDD,45227Southern Region_FDD,910007.4783,74074.2034,139323.3486,32.4364,4.3245,13.8114,3.3999,99.9614,99.7608,99.7035,0,0,0.1212,186,99.8964,90.4242,10.014,16.145,24.0668,27.3913,35.4801,37.1286,13.1794,21.8656,11.2638,14.9958,0.3106,0.0886,68.0395,-115.6861,3003405,32.7998,99.664,99.6767,99.1736,99.9987,465961.9443,194306.0439,47.6876,21.3521,50893.0303,31.0044,32.2067,0.0375,99.5579,99.6057,13.6161,32.4364,4.3245,99.581,705305590,358921,65.5942,84.1474,154860,10007,294831.651,194051.8934,70778.1662,0.1472,57575.2912,0.0592,6.3269,1830.1409,0.0025,0.2011
10/28/2023,Southern Region_TDD,45227Southern Region_TDD,272107.3627,20860.183,24622.6211,28.3694,5.9585,17.2818,4.2482,99.9778,99.4026,99.7897,0,0,0.1938,14,99.8398,94.9189,10.034,15.3848,21.2635,22.6044,35.7945,41.6011,12.6699,11.1584,10.5804,8.5058,0.1581,0.079,54.7997,-116.6816,5086175,18.2989,99.7346,99.4464,99.5955,99.9993,112246.3149,17377.1553,38.4178,6.3861,8407.9407,26.1927,30.2152,0.0852,98.0491,99.811,25.2524,28.3694,5.9585,99.165,558088285,57825,50.2901,83.159,11733,1200,75692.9606,59709.9444,30873.4386,0.0483,13619.6666,0.0581,5.0053,0,0,0
10/28/2023,Western Region_FDD,45227Western Region_FDD,141149.7594,11886.3796,23884.0587,32.6865,3.8515,10.1887,2.7413,99.9607,99.6113,99.453,352,18,0.1776,25,99.9228,95.736,10.3208,16.6251,22.9274,25.4238,34.4744,40.1019,13.1381,24.9785,11.9419,17.2099,0.2918,0.0381,51.1177,-118.3132,1295065,30.8607,94.133,96.6853,92.3416,99.9103,26687.9996,8480.2444,17.6091,6.008,3354.9218,19.0086,18.3976,0.0382,99.1858,99.8244,13.3756,32.6865,3.8515,98.8549,109466760,60745,48.3939,85.3853,311875,95135,15835.0717,13107.151,4425.5306,0.044,218.6438,0.0013,0.1549,1.3471,0,0.001
10/28/2023,Western Region_TDD,45227Western Region_TDD,1690.9323,120.0055,158.5983,32.1205,5.9574,14.7846,3.9533,99.921,98.8335,99.2552,0,0,0.732,0,100,98.0892,11.5778,17.8502,23.0398,16.079,26.7502,57.1708,19.7029,13.2737,14.3507,8.5822,0.2539,0.1358,13.0797,-118.5404,7290,18.9271,98.7781,99.9868,99.4922,100,406.7087,44.6099,22.4005,2.6382,33.097,28.8859,36.0406,0.0655,98.7641,99.7277,24.3052,32.1205,5.9574,99.7363,2757510,1077,9.0432,93.9583,238,2,283.1428,257.2043,97.5431,0.0314,52.8953,0.0334,3.1282,0,0,0
10/28/2023,Abha,45227Abha,61021.6289,5195.2403,9919.4883,27.9956,4.6874,21.0082,4.1379,99.9729,99.8483,99.7827,0,0,0.147,19,99.8655,98.6029,9.6822,15.0685,25.4058,29.3087,37.3017,33.3896,12.0949,18.1368,9.511,12.6314,0.2626,0.1567,78.9827,-115.8316,174180,14.587,99.8922,99.8496,99.6169,99.9999,34872.8375,12235.4668,53.2235,20.051,4697.8793,37.1231,33.9187,0.032,99.015,99.512,14.9452,27.9956,4.6874,99.8802,137956620,33884,77.0654,84.126,4175,554,22608.0325,14466.0511,8857.2152,0.1696,7349.3454,0.1257,12.0438,209.5361,0.0042,0.3434
10/28/2023,Southern Region All,45227Southern Region All,1324955.533,106940.7715,187988.6268,31.5333,4.5054,13.8663,3.4426,99.963,99.7019,99.6847,352,18,0.134,225,99.8961,91.2985,10.0591,16.0589,23.6878,26.1472,35.4175,38.4353,13.0878,20.4488,11.2215,14.1805,0.2819,0.081,64.1373,-116.3077,9391935,26.7033,99.2912,99.4366,98.7152,99.9922,605302.9674,220208.0535,42.5473,16.62,62688.9898,29.2124,31.1451,0.0421,99.4121,99.6415,18.3603,31.5333,4.5054,99.3486,1375618145,478568,61.2707,84.0944,478706,106344,386642.8262,267126.193,106174.6786,0.121,71466.4968,0.0516,5.3939,1831.488,0.0019,0.1382
10/28/2023,Southern Region,45227Southern Region,1182114.841,94934.3864,163945.9697,31.4002,4.6018,14.4712,3.5559,99.9633,99.7154,99.7124,0,0,0.1286,200,99.8926,90.7264,10.0188,15.9804,23.813,26.2576,35.5545,38.1879,13.0726,19.7407,11.124,13.7078,0.2804,0.0866,65.9982,-116.1255,8089580,26.3538,99.6735,99.6458,99.2207,99.9987,578208.2591,211683.1992,45.5538,17.9072,59300.9709,29.987,32.0334,0.0423,99.4196,99.6346,18.7865,31.4002,4.6018,99.3899,1263393875,416746,63.247,83.9898,166593,11207,370524.6116,253761.8377,101651.6048,0.1323,71194.9577,0.059,6.0227,1830.1409,0.0021,0.1548
10/28/2023,Muhayel,45227Muhayel,46276.3179,3388.0879,4976.5415,32.1196,5.0703,15.9666,3.9053,99.972,99.8529,99.7006,0,0,0.1397,6,99.9119,99.6812,10.4226,16.2466,24.2209,23.3518,36.3808,40.2674,13.358,17.9432,11.5094,13.0932,0.1883,0.0799,87.1553,-116.1225,20290,34.9939,99.7712,99.9904,99.7123,100,23301.0901,8487.0398,46.894,18.3399,1765.1019,33.3948,39.0673,0.0651,99.5852,99.6023,23.8514,32.1196,5.0703,99.9482,37474535,12345,86.5523,89.5907,4448,2,15351.0909,9759.7065,2948.4205,0.117,2593.1308,0.0611,5.6036,72.2214,0.0025,0.1561
10/28/2023,Sabya,45227Sabya,43748.6693,3437.2653,5918.8512,30.1157,4.7866,13.649,3.6814,99.9573,99.7411,99.6397,0,0,0.1917,8,99.8951,99.1014,9.8467,15.9524,23.774,26.3428,35.1084,38.5488,13.8775,20.6467,11.9522,14.3826,0.2795,0.0845,68.3621,-115.9446,518330,36.1528,99.8464,99.5863,99.5127,99.9985,19167.1358,6841.3924,40.803,15.6379,1925.1706,30.7511,33.0584,0.0602,99.6619,99.5577,24.8288,30.1157,4.7866,98.6757,35839825,22538,65.64,84.02,2639,316,12601.5211,8173.2653,3345.6688,0.1158,3403.6356,0.0669,7.78,90.4741,0.0029,0.2068
10/28/2023,Abu Arish,45227Abu Arish,34511.3508,2628.4184,4403.8795,30.154,4.6096,15.9051,3.6555,99.9712,99.7799,99.7224,0,0,0.2106,6,99.9229,99.1658,10.2152,15.7974,23.0733,26.2801,35.8416,37.8783,13.9429,19.4385,11.85,13.488,0.2677,0.083,67.3586,-115.1497,17490,31.0073,99.8113,99.9013,99.6382,99.9999,16152.5701,5965.984,43.5893,17.287,1534.9833,34.5844,38.4686,0.0617,99.5606,99.5002,21.5708,30.154,4.6096,99.9511,32889000,18048,64.5119,86.9891,1971,35,10797.6562,6705.1461,2720.8636,0.1179,2683.6735,0.0738,7.7762,77.1928,0.0042,0.2237
10/28/2023,Najran,45227Najran,95722.0384,7762.5198,14050.4781,29.541,4.6256,15.1518,3.7737,99.9768,99.8607,99.8016,0,0,0.1106,5,99.9494,99.0163,10.1931,15.8586,25.1048,27.07,35.7329,37.1971,14.0058,16.8424,11.7146,12.0138,0.2208,0.0942,84.1224,-116.437,1680450,26.7297,99.8546,99.9662,99.7031,99.9999,45508.5867,13855.195,44.2773,14.4744,5063.2895,33.2767,36.6317,0.0316,99.4379,99.6678,18.7061,29.541,4.6256,98.4958,107442750,30244,83.5876,87.0171,4717,121,29428.3137,19442.9419,8658.4018,0.1256,6966.4999,0.0654,7.2778,156.7864,0.0023,0.1638
10/28/2023,Jizan,45227Jizan,51933.9922,5085.9148,9225.437,25.6965,4.7378,12.2769,3.7595,99.9609,99.7928,99.6856,0,0,0.0953,18,99.8544,98.907,9.4283,14.7383,19.056,33.0057,37.232,29.7623,13.2078,19.6433,11.3107,13.6619,0.2738,0.092,71.6507,-115.7527,619755,27.5938,99.8527,98.9579,99.5956,99.997,26219.6781,10475.4824,47.0193,20.1708,3681.4439,25.3479,27.0857,0.0257,99.5009,99.6538,21.1725,25.6965,4.7378,99.1727,69823875,18451,67.9484,87.0963,3715,2118,15870.0312,12054.0356,6350.4989,0.1622,4318.7706,0.0677,8.3159,139.6846,0.0027,0.269
10/28/2023,Southern Remote,45227Southern Remote,529108.3309,41659.5946,70018.5728,33.9679,4.3936,13.4137,3.3001,99.9545,99.6426,99.6643,0,0,0.113,66,99.8852,81.6867,10.2017,16.4456,23.6698,24.9337,34.8357,40.2305,12.7491,21.7798,11.1149,15.0377,0.3048,0.0649,54.7639,-116.8973,3079300,28.445,99.3058,99.5824,98.4671,99.9981,254027.3855,100846.0725,44.7132,19.0596,22304.947,28.505,31.1178,0.0343,99.4576,99.7648,16.6976,33.9679,4.3936,99.3486,463320515,159933,52.0742,86.5912,122317,5110,159388.6616,115145.5835,34346.7137,0.1254,17558.2632,0.0267,3.3185,261.7863,0.0008,0.0495
10/28/2023,Western Region,45227Western Region,142840.6917,12006.385,24042.6571,32.6797,3.8652,10.2266,2.7498,99.9606,99.6074,99.4524,352,18,0.1794,25,99.923,95.7403,10.3354,16.638,22.9278,25.3137,34.3834,40.3029,13.2026,24.8981,11.9655,17.1506,0.2915,0.0391,50.2355,-118.3186,1302355,30.5711,94.2027,96.7332,92.4192,99.9113,27094.7083,8524.8543,17.6658,5.9681,3388.0189,19.098,18.4448,0.0383,99.1815,99.8228,13.6409,32.6797,3.8652,98.8759,112224270,61822,47.4562,85.5148,312113,95137,16118.2146,13364.3553,4523.0737,0.044,271.5391,0.0015,0.1901,1.3471,0,0.0009
10/28/2023,Remote Jizan,45227Remote Jizan,232294.171,18626.1322,31385.8939,34.3069,4.4316,11.9724,3.2381,99.9487,99.6242,99.6347,0,0,0.1236,39,99.8671,79.7149,10.0123,16.5054,23.4218,25.3886,34.1264,40.485,13.0107,22.4491,11.4622,15.2524,0.3543,0.0627,56.1693,-116.1251,1066830,35.2611,99.1772,99.534,98.199,99.997,112627.0341,48888.1702,45.1549,21.0458,9807.7299,26.1266,29.4226,0.0405,99.4341,99.7963,18.3645,34.3069,4.4316,99.3606,163195915,78917,53.6352,85.7457,70408,3137,69278.3755,52810.3334,15085.3356,0.1355,6525.0061,0.0223,2.8089,103.2628,0.0008,0.0445
10/28/2023,Remote Najran,45227Remote Najran,78981.7081,6118.8286,9738.038,35.6831,4.6433,12.9683,3.4295,99.9533,99.7111,99.7287,0,0,0.0913,2,99.9333,81.1972,10.4303,16.9238,24.3435,22.6298,34.5265,42.8437,12.8294,19.6475,11.2242,14.5885,0.2009,0.0644,51.9452,-117.8657,1077215,25.6749,99.3488,99.9494,98.8813,99.9993,38420.3101,13308.1849,45.3038,16.8497,3046.3996,27.4652,31.1799,0.0315,99.7739,99.7839,15.0281,35.6831,4.6433,98.5384,72232920,15671,49.3457,92.4173,10666,58,23942.4813,17524.7394,4701.3761,0.0994,3860.5253,0.0377,4.8879,27.4709,0.0004,0.0348
10/28/2023,Remote Aseer,45227Remote Aseer,217832.4517,16914.6338,28894.6409,33.0438,4.2702,15.5907,3.3248,99.9614,99.6497,99.6768,0,0,0.1082,25,99.9178,87.4942,10.2978,16.2043,23.7001,25.2496,35.7434,39.007,12.4248,21.7398,10.6819,14.9455,0.2835,0.0677,54.0653,-117.1456,935255,24.4332,99.43,99.5485,98.6534,99.999,102980.0412,38649.7175,44.0282,17.7429,9450.8175,32.1473,33.5393,0.0287,99.3969,99.7262,16.0306,33.0438,4.2702,99.5971,227891680,65345,51.1924,86.2099,41243,1915,66167.8049,44810.5107,14560.002,0.1233,7172.7318,0.0279,3.2928,131.0526,0.0009,0.0602
10/28/2023,Southern City,45227Southern City,462594.4704,38120.1136,69275.3969,28.6843,4.6703,15.9768,3.8152,99.9708,99.8225,99.754,0,0,0.1372,99,99.9053,98.9741,9.8081,15.4707,24.2326,28.2405,36.5299,35.2297,13.3911,18.465,11.1406,12.8539,0.2629,0.1087,78.063,-115.7245,3366950,23.7104,99.8482,99.6779,99.5866,99.9994,230321.2245,81260.3415,46.3696,17.5662,27845.0095,32.8204,34.0228,0.046,99.3608,99.5584,18.5593,28.6843,4.6703,99.4817,616126000,189046,76.9863,82.4032,31202,4573,149399.1308,97188.8055,49391.106,0.1459,39891.7033,0.0858,8.6235,1109.3071,0.0033,0.2398
10/28/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45227Cluster=Aseer CL1,Rule Name=Opt Clusters",98540.7698,8078.3045,14833.9596,29.1129,4.5489,20.3094,3.9639,99.9721,99.7768,99.766,0,0,0.1416,19,99.8723,96.4669,9.803,15.1983,24.9342,29.128,36.88,33.992,12.0765,19.234,9.694,13.4227,0.2687,0.1307,73.7643,-116.1702,201980,16.0676,99.8657,99.8035,99.5277,99.9999,55435.7574,19550.5926,52.3931,19.8401,6546.8485,38.1297,35.7104,0.0332,99.1866,99.5571,15.0317,29.1129,4.5489,99.899,191440190,48361,70.5395,85.1518,8073,874,36114.4071,23173.1629,11987.528,0.1584,9627.3742,0.1021,9.7699,266.6146,0.0035,0.2706
10/28/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45227Cluster=Aseer CL2,Rule Name=Opt Clusters",171227.3128,14243.2925,27298.9879,28.8753,4.4699,15.1263,3.5112,99.9662,99.7468,99.7351,0,0,0.1492,49,99.8983,97.5943,9.4864,15.2838,24.0026,29.3744,36.941,33.6845,13.3987,20.7767,11.0528,13.8086,0.3462,0.1141,81.7884,-114.7198,1007115,27.0973,99.7638,99.5291,99.3633,99.9992,92565.1203,36054.0841,50.3471,21.0563,11661.1655,29.4842,30.6611,0.0574,99.3566,99.5417,19.722,28.8753,4.4699,99.5143,198918510,80048,83.3312,75.7519,16475,2833,59788.0202,38653.1782,19982.3033,0.1674,13028.3326,0.0763,7.6088,363.1806,0.003,0.2121
10/28/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45227Cluster=Aseer CL3,Rule Name=Opt Clusters",113444.1918,8366.0954,13277.1678,34.3758,4.616,17.6382,3.6669,99.9688,99.7039,99.684,0,0,0.0958,14,99.9245,94.5914,10.6493,16.7695,24.5799,21.8688,35.043,43.0882,12.3688,19.1243,10.7678,13.7105,0.1973,0.0638,45.5782,-117.3611,259925,25.32,99.3509,99.8807,98.6494,99.9999,52363.2589,17046.491,42.9877,15.0263,4222.4327,34.6397,38.4701,0.0422,98.9758,99.7265,16.8465,34.3758,4.616,99.7661,108502325,24141,42.1926,89.5726,26392,218,34705.061,21758.2646,6237.4141,0.0967,3132.1067,0.028,2.7609,83.2622,0.0011,0.0734
10/28/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45227Cluster=Jizan CL1,Rule Name=Opt Clusters",153103.6028,13226.0229,23380.9356,29.7772,4.4228,11.8987,3.3348,99.9519,99.6734,99.6491,0,0,0.125,50,99.8841,82.3651,9.6942,15.6731,21.9203,29.4909,35.0619,35.4472,13.2491,22.6084,11.4892,15.0834,0.4064,0.076,61.9123,-115.4204,1224305,31.1409,99.5602,99.0826,98.903,99.9967,74907.4509,32011.4428,45.5659,20.9084,8084.8814,26.2359,29.1772,0.0395,99.4505,99.7195,19.7832,29.7772,4.4228,99.2167,148940530,59130,58.5119,86.1357,34040,4925,46082.3192,34402.4823,12823.6412,0.1427,6127.481,0.0351,4.0022,169.8183,0.0014,0.1109
10/28/2023,"Cluster=USF8 CL1,Rule Name=Opt Clusters","45227Cluster=USF8 CL1,Rule Name=Opt Clusters",428.7786,32.9224,58.395,34.5883,4.1203,5.9764,3.4246,99.9125,98.9211,99.3356,0,0,0.1234,0,100,98.3813,11.1145,17.651,24.5114,19.1529,35.3933,45.4538,15.5118,17.0962,14.2348,11.6491,0.1818,0.1634,38.476,-119.0595,5575,29.3571,96.8528,99.8613,96.5258,100,95.1599,57.7463,20.6691,13.4676,11.6786,14.7768,17.4404,0.0452,99.4181,99.7571,14.3646,34.5883,4.1203,99.0782,599225,74,36.8621,82.3552,195,0,49.5735,430.6873,146.3273,0.1285,2.4685,0.0045,0.5757,0,0,0
10/28/2023,"Cluster=USF8 CL2,Rule Name=Opt Clusters","45227Cluster=USF8 CL2,Rule Name=Opt Clusters",502.8121,45.5635,123.3173,27.3067,4.3346,7.8058,3.4428,99.9935,99.951,99.1431,0,0,0.0338,0,99.8682,99.8682,9.493,16.4674,26.6843,26.9239,37.8503,35.2258,16.9046,13.2887,15.1951,10.5438,0.15,0.0324,92.1663,-115.4375,670,41.7832,99.9589,99.9589,92.0842,99.8963,0,0,0,0,0,,,,,,12.0053,27.3067,4.3346,99.8061,344930,31,92.0392,94.1141,2,3,0,0,0,0,0,0,0,0,0,0
10/28/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45227Cluster=Aseer CL4,Rule Name=Opt Clusters",98310.2199,7473.6325,12795.8912,32.8274,4.2366,16.7725,3.393,99.9659,99.7731,99.729,0,0,0.0655,7,99.9401,82.9401,10.3745,16.495,23.7623,23.329,35.8621,40.8089,12.3368,19.4778,10.647,13.9159,0.2125,0.0643,62.0441,-117.7497,109775,20.2048,99.5206,99.9365,99.1097,100,37921.0393,14072.4356,35.9238,14.3143,3774.0584,40.5847,39.2962,0.0181,99.7588,99.6814,13.8318,32.8274,4.2366,99.9118,121230970,15468,59.4979,89.3884,14145,95,24191.3348,16850.1925,6212.4283,0.1058,4425.6005,0.0445,4.5017,69.045,0.0011,0.0702
10/28/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45227Cluster=Jizan CL2,Rule Name=Opt Clusters",202315.25,16026.8751,26786.7889,33.335,4.6187,12.8913,3.4406,99.955,99.6687,99.6529,0,0,0.141,21,99.8677,90.6113,10.0558,16.3731,23.7802,24.955,34.9004,40.1445,13.2357,20.7221,11.5851,14.5069,0.2592,0.0682,59.5311,-116.3281,927355,35.4309,99.4933,99.7815,98.859,99.9983,95994.1668,38543.9567,44.1892,19.0514,8599.1002,27.6788,30.5305,0.0417,99.5293,99.6893,20.5303,33.335,4.6187,99.4017,147727450,78089,56.7791,85.6197,41297,587,60503.53,43824.6338,14221.0412,0.13,10576.5181,0.0447,5.2277,239.8607,0.0019,0.1186
10/28/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45227Cluster=Najran CL1,Rule Name=Opt Clusters",121813.5224,9827.2847,17517.3023,30.7685,4.5686,13.9639,3.6221,99.967,99.8111,99.7814,0,0,0.109,5,99.9504,96.3127,10.3191,16.1799,24.8221,26.066,35.0765,38.8576,13.8405,17.9831,11.7025,12.8503,0.2232,0.0836,74.0391,-116.7539,1680450,26.7707,99.743,99.9656,99.4986,99.9999,55967.4428,17530.2872,42.7898,14.3911,5908.8513,30.5764,34.5406,0.0305,99.4473,99.6845,17.8433,30.7685,4.5686,98.7387,128956350,36722,72.1623,87.3053,10984,124,35485.6934,24901.246,9839.4301,0.1162,7310.1884,0.0545,6.0011,157.3244,0.0019,0.1292
10/28/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45227Cluster=Najran CL2,Rule Name=Opt Clusters",32947.9318,2538.2006,3402.9363,35.6409,5.1402,12.8942,3.6289,99.9682,99.6748,99.7388,0,0,0.1311,0,99.9137,64.2074,9.9668,16.5878,23.8214,23.0257,36.022,40.9523,13.0225,18.8432,11.3457,14.4364,0.1959,0.0843,49.631,-117.5384,1035345,24.8565,99.6187,99.9198,99.3864,99.9985,19194.3736,7297.1241,54.2558,22.1474,1352.6184,26.6495,30.7305,0.05,99.8237,99.7652,17.4161,35.6409,5.1402,97.0339,33730190,7020,46.0957,91.0384,2113,27,11917.4267,8771.2288,2434.0335,0.1392,3222.365,0.0875,9.7802,21.9876,0.0009,0.0667
10/28/2023,Jazan Province,45227Jazan Province,355498.0771,29273.1156,50188.0928,31.7009,4.5309,12.439,3.3945,99.9536,99.6706,99.6506,0,0,0.1335,71,99.8752,86.8059,9.8798,16.0631,23.0327,26.9657,34.9652,38.0691,13.2414,21.5998,11.5415,14.7699,0.3285,0.0718,60.6305,-115.8883,2156380,33.1557,99.5283,99.4154,98.8816,99.9975,171170.184,70591.2305,44.8426,19.857,16712.9643,27.0378,29.9074,0.0406,99.491,99.7034,20.1252,31.7009,4.5309,99.3109,298285700,137424,57.5525,85.8979,75532,5517,106745.7911,78349.5433,27092.2854,0.136,16745.1594,0.0403,4.7103,409.8664,0.0017,0.1153
10/28/2023,Aseer Province,45227Aseer Province,480259.5938,38048.716,68025.6474,30.8363,4.4694,16.9727,3.6119,99.9679,99.7509,99.732,0,0,0.1217,89,99.9056,94.4568,9.9964,15.8195,24.2974,26.5341,36.3244,37.1414,12.6871,19.8164,10.6279,13.7092,0.2717,0.0967,67.1738,-116.2156,1574075,22.0617,99.7228,99.7107,99.2965,99.9996,237739.3133,86687.7722,46.1026,18.0502,26151.0526,33.8238,34.347,0.0429,99.3118,99.5905,16.6215,30.8363,4.4694,99.7544,618128675,166935,64.5464,81.7764,63035,4015,154431.6429,100230.5674,44347.6683,0.1404,30172.2538,0.0667,6.2825,781.9149,0.0024,0.1628
10/28/2023,Najran Province,45227Najran Province,155945.1304,12457.8767,21080.2294,31.7269,4.6655,13.6008,3.6031,99.9671,99.7924,99.7732,0,0,0.1137,5,99.9473,91.9978,10.2517,16.2732,24.5925,25.4445,35.2309,39.3246,13.6778,18.3589,11.6351,13.2628,0.2228,0.0833,69.0565,-116.9113,2715795,26.4819,99.7011,99.9595,99.4789,99.9997,75439.1126,24827.4113,45.0531,15.9206,7285.9396,29.4253,33.3261,0.0338,99.5104,99.7021,17.787,31.7269,4.6655,98.3881,163032140,44620,66.6277,87.8434,14952,151,47610.3584,33754.2784,12297.866,0.119,10532.5534,0.0594,6.754,179.312,0.0017,0.115
10/29/2023,Khamis Mushait,45228Khamis Mushait,99020.5842,8684.281,17232.2529,25.996,4.4209,16.4689,3.6136,99.9737,99.8297,99.7718,0,0,0.1509,24,99.8974,98.8775,9.3471,15.0185,24.577,30.1429,37.6112,32.2459,13.4287,18.9374,10.8649,12.7459,0.3235,0.1317,81.5651,-114.3037,205830,24.4557,99.8058,99.811,99.4738,99.9997,51719.4983,18017.8465,48.644,18.1961,7809.3462,31.7142,30.9878,0.0473,98.7574,99.4372,19.598,25.996,4.4209,99.8562,137215065,51140,83.621,74.7735,7494,1048,34569.9085,20484.0602,13804.7981,0.1647,9341.8024,0.1012,9.4342,305.3236,0.0041,0.3083
10/29/2023,Bishah,45228Bishah,31867.9603,2410.4526,4476.9196,30.0866,4.7036,21.8775,4.168,99.977,99.8421,99.7918,0,0,0.0543,2,99.9058,99.532,10.0109,15.5776,24.3967,27.1245,36.3287,36.5468,12.6683,16.3923,10.4865,11.7158,0.1861,0.102,85.0378,-117.0808,24825,16.0516,99.8544,99.869,99.642,100,14491.874,5602.9819,42.3517,17.5819,1842.0789,45.911,42.2426,0.0221,99.7975,99.5772,14.3371,30.0866,4.7036,99.9589,57772680,4064,84.8908,85.6923,1626,54,9207.9068,6349.7563,3587.3158,0.1533,3426.2806,0.1155,10.7515,53.7496,0.0029,0.1687
10/29/2023,Southern Region_FDD,45228Southern Region_FDD,908098.8802,76495.0148,144272.9335,31.6148,4.3117,13.8388,3.3874,99.9637,99.7813,99.6955,0,24925,0.1201,208,99.9018,90.4853,10.0126,16.0762,24.123,27.7809,35.4921,36.727,13.1336,21.6316,11.2263,14.9117,0.301,0.0872,69.3229,-115.6352,2130105,32.7242,99.6944,99.8411,99.241,99.9927,456099.075,189091.9843,46.7763,20.8228,52807.0263,31.3343,31.7677,0.0355,99.468,99.5891,13.8589,31.6148,4.3117,99.7037,707159385,363828,66.9837,84.4466,140889,8954,293017.1346,186565.4034,73272.2437,0.1472,55408.1956,0.0588,6.1016,1594.6286,0.0025,0.1756
10/29/2023,Southern Region_TDD,45228Southern Region_TDD,271842.8561,21655.9587,25069.407,27.5885,5.9906,17.1665,4.2466,99.9807,99.4259,99.7758,0,0,0.1986,11,99.8913,94.6156,10.0432,15.3668,21.3442,22.6034,35.9987,41.3978,12.4761,10.993,10.4109,8.4432,0.1522,0.0766,55.3901,-116.6491,3288265,18.2017,99.7384,99.7916,99.5982,99.9991,110279.8768,16851.3629,37.7814,6.1989,8569.9303,26.007,29.7448,0.0888,97.9628,99.8129,25.669,27.5885,5.9906,99.4618,561093425,57144,50.8428,83.144,10072,532,74603.933,57439.9354,31665.6922,0.0477,13216.4021,0.0569,4.8618,0,0,0
10/29/2023,Western Region_FDD,45228Western Region_FDD,139645.2377,12138.8261,24105.7473,31.9105,3.839,10.3345,2.7369,99.963,99.6467,99.4551,0,204,0.1743,17,99.9366,95.9071,10.3052,16.6409,23.0622,25.3151,34.4862,40.1987,13.108,24.4671,11.9305,17.0476,0.2747,0.0367,48.0695,-118.3128,694915,30.6701,94.2617,97.0275,92.4965,99.9469,26341.5506,8645.0645,17.5677,6.1907,3392.5623,19.4541,18.6095,0.0377,99.1651,99.8511,13.6566,31.9105,3.839,99.3879,109920275,58823,45.4221,83.3775,290535,87167,15671.4253,12949.3929,4488.3318,0.0449,178.6941,0.0011,0.128,0.7056,0,0.0005
10/29/2023,Western Region_TDD,45228Western Region_TDD,1645.3594,128.0788,160.8448,31.4912,6.373,15.0777,4.1746,99.9311,98.6283,99.1441,0,0,0.7392,0,100,100,11.6289,17.8809,23.1408,16.0552,26.2501,57.6947,19.0464,12.0535,14.2274,8.3317,0.2163,0.1161,16.6213,-118.5846,0,18.1561,98.9403,100,99.4091,100,400.9414,39.1977,22.6945,2.3823,31.9533,34.2922,38.117,0.1324,98.6676,99.7651,24.3077,31.4912,6.373,100,2764800,1016,11.3358,93.6193,201,0,278.464,245.9719,89.4477,0.0259,64.9961,0.0363,3.9503,0,0,0
10/29/2023,Abha,45228Abha,62914.2495,5548.5298,10502.7394,26.5708,4.5957,20.1971,4.0141,99.9712,99.8506,99.7729,0,0,0.1576,14,99.8361,98.2518,9.6576,14.9533,25.3794,29.8518,37.56,32.5881,12.0609,18.3852,9.4882,12.8083,0.2687,0.1525,79.117,-115.6942,200490,15.3031,99.8843,99.8374,99.62,99.9998,34987.84,12624.0306,51.7927,20.0655,4965.9111,36.514,33.3933,0.0374,99.2313,99.4904,15.5664,26.5708,4.5957,99.8621,137916775,37026,77.2908,84.2024,4156,537,22826.3485,14429.7893,9278.9648,0.1703,7133.7885,0.1212,11.3389,189.4416,0.004,0.3011
