Date,Time,LTE Cell Group,Integrity,VOLTE Traffic Erl,Connected User Avg (VoIP),DL Active User Avg (VoIP),DL Throughput QCI.1 Mbps (VoIP),SRVCC Success Rate Overall,SRVCC Success Rate Overall (E2G),SRVCC Success Rate Overall (E2W),Mobily VoLTE Call Drop%,E-RAB Setup Success Rate QCI.1 (VoIP),UL Mute call %(%),DL Mute call %(%),UL Packet Loss Rate QCI.1 (VoIP),UL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.5 (VoIP),DL Packet Loss Rate QCI.1 (VoIP),E2E VQI Avg (VoIP),DL VQI Avg (VoIP),UL VQI Avg (VoIP),QCI1 DL IBLER(%),QCI1 UL IBLER(%),UEs in the DRX sleep state Ratio,SRVCC Failuers,L.E-RAB.AbnormRel.MMETot.VoIP,L.E-RAB.AbnormRel.MME.HOOut.QCI.1,L.E-RAB.AbnormRel.MME.EUtranGen.VoIP,L.Voice.DL.PktNum.AMRNB.12.2,L.Voice.DL.PktNum.AMRWB.23.85,L.E-RAB.FailEst.NoRadioRes.DLThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ULThrpLic.VoIP,L.E-RAB.FailEst.NoRadioRes.ThrpLic.VoIP,L.Cell.Unavail.Dur.Sys(s),Cell.Availability(%),Availability Duration(s),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s)
2023-11-19,08:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2820,80.4167,0,,,,0,0,,,0,,,,,,,,,80.4167,0
2023-11-19,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,229.2267,259.8145,99.9345,0.5321,98.6395,97.561,98.8142,0.4241,100,0.099,0.0726,0.0565,0.0065,0.0165,0.0268,3.5483,3.5665,3.5388,2.1719,3.1355,72.483,4,37,5,21,13492719,6113337,0,0,0,0,100,5072400,99.9855,98.694,100,880.6698,329.3707,33.9174,13.6206,2688.9273,56.8418,45.3344,0.0119,99.7642,99.7937,11.2896,30.9954,3.9143,100,5072400
2023-11-19,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,545.065,637.3287,235.0558,0.5143,96.9957,94.6429,97.4446,0.4589,99.9623,0.0927,0.0913,0.0545,0.0037,0.0174,0.0271,3.539,3.567,3.5634,2.1868,3.5336,71.1047,21,128,22,89,31230871,12641680,0,0,0,39075,99.4347,6560040,99.9979,98.8375,99.9995,3353.8406,1408.0786,42.3399,19.0869,8338.8667,40.8301,40.5995,0.0394,99.5844,99.7081,18.3081,32.501,4.4395,99.4347,6560040
2023-11-19,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,324.0166,379.3623,143.5342,0.5195,98.3871,100,98.0545,0.1829,99.9874,0.0641,0.0815,0.0412,0.0023,0.0092,0.0202,3.5441,3.5672,3.5836,1.8562,3.2692,73.4999,5,35,0,20,19787674,8051196,0,0,0,108000,98.3949,6490800,100,99.3195,100,1825.1994,544.6239,40.4177,12.9496,5985.7676,41.7461,40.1948,0.0251,99.7629,99.5793,15.7881,29.6931,4.4529,98.3949,6490800
2023-11-19,08:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,41.9259,50.2949,19.3173,0.5339,100,100,100,0.3165,100,0.1151,0.0778,0.0621,0.0242,0.1387,0.0224,3.4977,3.5191,3.5489,1.5772,3.4079,68.0771,0,10,1,4,2979023,886163,0,0,0,0,100,1400400,100,99.0058,100,408.403,162.0879,44.1863,18.8299,966.4352,42.6236,34.8479,0.0344,99.6853,99.7703,14.1786,31.9771,4.3169,100,1400400
2023-11-19,08:00,Jazan Province,1,1156.0962,1356.085,493.7325,0.5132,97.4252,96.2617,97.6288,0.348,99.9725,0.0905,0.0851,0.0622,0.0051,0.0163,0.0292,3.5384,3.5671,3.5687,2.2906,3.4355,71.7975,37,233,33,148,67326756,27592625,0,0,0,42750,99.7004,13651965,99.9984,99.0035,99.9991,6069.9416,2587.4638,42.4122,19.4125,16794.4316,39.0735,38.5345,0.0422,99.635,99.7052,17.6997,31.6557,4.3835,99.7004,13651965
2023-11-19,08:00,Aseer Province,1,1109.6043,1300.951,497.1144,0.5189,98.3017,96.8085,98.4564,0.2993,99.9913,0.0712,0.0667,0.0533,0.0159,0.0303,0.0282,3.5186,3.5429,3.5561,1.9468,3.415,72.7616,17,176,12,109,71820520,26170676,0,0,0,15590,99.947,28346800,99.9724,99.2852,99.9999,6545.9944,2288.0314,44.3292,16.637,22602.6545,46.5995,40.4114,0.0308,99.5757,99.6007,14.184,30.2348,4.4675,99.947,28346800
2023-11-19,08:00,Najran Province,1,369.9099,433.8556,164.5974,0.5209,98.4615,100,97.8723,0.1999,99.9893,0.0729,0.0802,0.0478,0.005,0.0263,0.0207,3.5373,3.56,3.5773,1.8431,3.2958,72.8873,6,46,2,24,23076907,8937614,0,0,0,108000,98.679,7905600,100,99.2842,100,2248.8843,706.7117,40.9568,13.8198,6988.4886,41.7257,38.8284,0.0265,99.7508,99.6079,15.5263,30.104,4.4133,98.679,7905600
2023-11-19,09:00,Southern Region,1,3592.6801,4181.1688,1581.6337,0.5136,96.5341,95.1175,96.7813,0.3167,99.9765,0.0729,0.0758,0.0568,0.0109,0.0224,0.0281,3.5161,3.543,3.5554,2.0959,3.4547,72.2266,129,600,67,391,229234127,82147176,0,0,0,182565,99.6729,53598370,99.9516,99.1364,99.9979,16626.5582,6138.8199,42.5547,16.8706,50682.943,40.7752,38.3967,0.0384,99.6255,99.639,16.12,30.734,4.3681,99.6729,53598370
2023-11-19,09:00,Southern Remote,1,1661.7508,1915.148,724.1881,0.5156,96.3135,94.4196,96.7121,0.4558,99.9704,0.0848,0.0848,0.0738,0.018,0.0353,0.0281,3.5165,3.5427,3.5373,2.2269,3.5829,69.9973,95,381,58,245,103842416,38618200,0,0,0,58155,99.7165,20231505,99.8802,98.4449,99.9945,8135.0735,3327.7426,42.1088,18.4953,20907.9005,38.1694,36.386,0.0381,99.626,99.7458,14.9309,32.6583,4.1024,99.7165,20231505
2023-11-19,09:00,Southern City,1,1875.5859,2198.7493,833.8368,0.5113,97.6494,97.7528,97.6395,0.1983,99.9805,0.0619,0.0678,0.0409,0.0047,0.0097,0.0279,3.5153,3.5425,3.5712,1.9884,3.317,73.9956,24,207,6,135,121851665,41999230,0,0,0,109730,99.649,29647870,99.9992,99.5979,99.9999,7539.8375,2541.0333,43.0618,15.5826,27743.2382,44.1174,41.1744,0.0372,99.634,99.5651,16.4586,28.5661,4.5818,99.649,29647870
2023-11-19,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,374.1458,434.1781,168.9263,0.518,96.9027,93.3333,97.1564,0.2416,99.9893,0.055,0.0595,0.0424,0.0122,0.0286,0.0356,3.5107,3.5372,3.5615,1.8911,3.4007,73.422,7,50,1,29,25483016,8712886,0,0,0,25,99.9997,8913575,99.9987,99.5122,99.9998,1551.4414,524.2866,47.9411,17.3957,6242.3619,48.4938,40.6711,0.039,99.6172,99.5211,13.569,28.2637,4.3388,99.9997,8913575
2023-11-19,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,734.5976,861.6332,329.5669,0.5153,97.7178,100,97.4828,0.2285,99.9591,0.0511,0.0557,0.0492,0.0215,0.0305,0.0278,3.5076,3.5341,3.5539,1.8662,3.6762,72.6578,11,80,8,62,49772605,16979334,0,0,0,285,99.9972,9870915,99.9813,99.553,100,2846.7473,1049.7487,48.3806,19.1561,11185.6559,40.1539,35.2078,0.0364,99.592,99.5376,16.9029,28.3026,4.6637,99.9972,9870915
2023-11-19,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,216.7614,247.15,98.5525,0.5133,96.8858,100,96.7033,0.5675,99.9898,0.0809,0.0887,0.0507,0.0083,0.0394,0.0253,3.4858,3.5074,3.5132,2.2084,3.1472,71.3409,9,64,10,42,14534517,4166932,0,0,0,4060,99.9123,4539320,99.9158,98.3495,100,1642.0472,516.3923,40.349,13.6247,3767.4446,46.3121,44.7742,0.0354,99.4848,99.7836,15.3612,33.8147,4.5559,99.9123,4539320
2023-11-19,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,767.2829,897.2068,323.3834,0.5029,94.3478,90.2985,95.0382,0.3227,99.9726,0.0887,0.0864,0.0801,0.0078,0.0126,0.0333,3.5115,3.5425,3.5552,2.3179,3.3966,72.5561,52,130,21,92,47273794,17018068,0,0,0,11940,99.836,7004460,99.8424,99.1265,99.9988,2823.5816,1243.0006,42.3288,20.0081,8687.3616,36.5812,36.1029,0.0481,99.6698,99.7052,17.6787,30.4796,4.2215,99.836,7004460
2023-11-19,09:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,1.755,1.8793,0.9358,0.5284,83.3333,100,80,1.5873,100,0,0,0.0541,0.2025,0.1655,0.0164,3.7557,3.7706,3.703,1.5184,2.9551,78.8916,1,1,1,1,53598,27605,0,0,0,0,100,39600,100,92.7393,100,2.5552,1.8685,9.3799,7.365,6.3498,32.1046,32.9376,0,97.5794,99.8635,14.6109,35.1049,4.1033,100,39600
2023-11-19,09:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14400,0,0,,,,0,0,,,0,,,,,,,,,0,0
2023-11-19,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,300.4744,343.0427,134.6819,0.5306,98.6911,97.1429,99.0385,0.4956,99.9624,0.0846,0.0731,0.052,0.0038,0.0147,0.0242,3.5335,3.5514,3.538,2.5034,3.3481,72.3308,5,65,9,43,19086678,7866124,0,0,0,1995,99.9615,5068050,99.9027,98.5378,99.9654,999.0396,383.23,34.0995,14.0451,2831.3569,55.5658,45.0479,0.0149,99.4513,99.7549,11.6014,31.8191,3.8103,99.9615,5068050
2023-11-19,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,646.9751,753.1097,279.2958,0.5099,96.375,90.678,97.3607,0.357,99.9873,0.0962,0.0935,0.0599,0.0049,0.0156,0.0272,3.5361,3.5643,3.5686,2.1894,3.5151,71.1633,29,124,11,71,37020411,14329956,0,0,0,41580,99.3984,6593895,99.9993,98.8242,99.9998,3400.2205,1406.7218,41.795,18.5663,8618.2912,38.5542,38.3381,0.042,99.7215,99.6971,18.6513,32.031,4.2527,99.3984,6593895
2023-11-19,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,438.1289,508.839,196.7406,0.5171,98.9899,100,98.7692,0.2558,99.9818,0.0518,0.0762,0.0419,0.0105,0.0116,0.0194,3.523,3.5496,3.5687,1.8244,3.3562,73.424,4,67,4,37,28274847,10466428,0,0,0,108000,98.3949,6490800,100,99.2397,100,1944.8627,565.2878,39.9574,12.4703,6304.0627,38.6051,39.851,0.0296,99.7134,99.6255,16.3632,29.4159,4.3044,98.3949,6490800
2023-11-19,09:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,58.9706,68.7378,26.8776,0.5166,98.0583,100,94.2857,0.1984,100,0.0665,0.0794,0.048,0.0165,0.0964,0.0158,3.4634,3.4922,3.5202,2.1245,3.2458,67.5319,2,8,0,4,4248213,1077702,0,0,0,0,100,1398360,100,99.0224,100,466.9706,180.1081,45.0959,18.6759,1014.6038,40.1844,35.2013,0.0432,99.5255,99.7615,14.7314,33.0142,4.3927,100,1398360
2023-11-19,09:00,Jazan Province,1,1414.6743,1650.7534,602.9036,0.5061,95.277,90.2834,96.1172,0.3377,99.9791,0.0921,0.0895,0.071,0.0064,0.0142,0.0305,3.5226,3.5524,3.5611,2.2589,3.45,71.9014,81,253,32,163,84338176,31355493,0,0,0,53520,99.6247,13666755,99.9154,98.9865,99.9993,6237.8117,2650.2016,42.1104,19.2104,17338.2178,37.6524,37.253,0.0451,99.6951,99.7003,18.1309,31.3103,4.2432,99.6247,13666755
2023-11-19,09:00,Aseer Province,1,1622.306,1881.971,730.2066,0.5187,97.6812,97.9866,97.6442,0.315,99.9703,0.062,0.0645,0.0482,0.0147,0.0287,0.0286,3.5105,3.5347,3.5478,2.042,3.478,72.6484,32,258,28,174,108577268,37703970,0,0,0,6365,99.9783,28309060,99.9704,99.275,99.9963,7014.4859,2473.1783,43.6683,16.532,23961.1629,45.0169,39.4268,0.0344,99.5707,99.5915,14.657,30.1296,4.4128,99.9783,28309060
2023-11-19,09:00,Najran Province,1,500.3564,581.1729,224.9147,0.5165,98.8072,100,98.3425,0.2544,99.9844,0.0536,0.0763,0.0431,0.0112,0.0244,0.0189,3.5151,3.5418,3.5616,1.8691,3.3489,72.7174,6,77,4,43,32778637,11557967,0,0,0,108000,98.679,7903560,100,99.2151,100,2422.6134,745.3959,40.6999,13.4461,7351.758,38.783,38.6184,0.0314,99.6858,99.6452,16.1007,30.0233,4.3047,98.679,7903560
2023-11-19,10:00,Southern Region,1,4277.3311,4935.5933,1879.5412,0.51,96.5621,94.7001,96.9012,0.3061,99.967,0.0692,0.071,0.0582,0.0108,0.0244,0.0283,3.5082,3.5364,3.5516,2.1582,3.5028,72.0796,160,630,66,405,277300986,94209649,0,0,0,197335,99.6462,53504225,99.9608,99.1445,99.9995,17721.4934,6383.3916,41.8942,16.2034,52790.9246,38.3042,36.2516,0.0465,99.5462,99.6034,16.7535,30.4053,4.3658,99.6462,53504225
2023-11-19,10:00,Southern Remote,1,1875.7589,2152.6739,808.1335,0.5066,95.7323,93.7288,96.1755,0.4074,99.9729,0.0836,0.086,0.0772,0.0189,0.037,0.0312,3.5009,3.5284,3.5337,2.3722,3.6215,69.7985,139,356,52,221,118569055,39218811,0,0,0,57925,99.7188,20307410,99.9398,98.4353,99.999,8720.08,3561.7452,41.5314,18.2146,21689.7262,35.9838,34.7677,0.0424,99.546,99.7534,15.5502,32.5507,4.1062,99.7188,20307410
2023-11-19,10:00,Southern City,1,2324.3607,2691.5268,1038.4149,0.5133,98.6635,99.0476,98.629,0.2202,99.9624,0.0567,0.0579,0.042,0.0033,0.0117,0.0256,3.5151,3.5439,3.5669,1.9912,3.3771,73.7551,17,260,11,173,153315706,53364655,0,0,0,122795,99.6062,29498200,99.979,99.5949,99.9998,8007.4437,2569.0882,42.4364,14.6192,28955.5,41.4642,38.9954,0.0483,99.5442,99.4963,17.0953,28.0376,4.5564,99.6062,29498200
2023-11-19,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,482.9315,555.7934,216.6812,0.5146,98.4615,100,98.3553,0.2916,99.97,0.0459,0.057,0.0436,0.0177,0.0293,0.0319,3.5015,3.531,3.555,1.8917,3.5018,73.1858,5,69,3,44,33603466,11075556,0,0,0,80,99.9991,8837920,99.9896,99.3811,99.9996,1683.5082,570.8776,47.793,17.4017,6617.5454,46.3484,40.4741,0.0441,99.5111,99.4643,14.1,27.699,4.3943,99.9991,8837920
2023-11-19,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,954.839,1098.5348,424.6481,0.5187,97.8836,97.9167,97.8805,0.2488,99.9673,0.0516,0.0555,0.0458,0.0189,0.0348,0.0247,3.5153,3.543,3.5611,1.8281,3.6789,72.4785,12,107,8,72,63945759,23228295,0,0,0,405,99.996,9870795,99.9856,99.5761,100,3133.3107,1137.804,47.6656,18.5853,11721.4017,37.936,33.6724,0.0492,99.712,99.5047,17.6658,28.1801,4.7444,99.996,9870795
2023-11-19,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,256.7552,293.6322,113.9353,0.5108,98.2801,92.1053,98.916,0.4581,99.9826,0.0769,0.0796,0.0527,0.0085,0.0434,0.0245,3.5038,3.5269,3.5408,2.469,3.3295,70.3189,7,58,7,32,16409980,5150135,0,0,0,4250,99.9097,4567885,99.9546,98.4501,100,1738.1179,536.13,39.9385,13.2277,3954.3044,43.0915,41.894,0.0425,99.3,99.7348,16.0183,33.127,4.6747,99.9097,4567885
2023-11-19,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,849.0023,990.5284,357.5452,0.5015,91.09,87.9781,91.6752,0.341,99.9684,0.0839,0.0835,0.082,0.0059,0.0124,0.0302,3.5152,3.5458,3.5615,2.3444,3.4106,72.5731,103,128,26,86,51806941,18361628,0,0,0,5870,99.9195,7021330,99.9815,99.1949,99.9985,2879.4808,1256.3662,41.3911,19.3914,8961.1011,33.6596,33.7534,0.0541,99.4886,99.701,18.3392,29.7947,4.1675,99.9195,7021330
2023-11-19,10:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0.9023,1.0781,0.3831,0.6454,100,,100,0,100,0.3328,0.2849,0.0364,0.0108,0.1056,0.1752,3.7355,3.7631,3.8006,1.9471,5.1736,77.2573,0,1,0,0,33587,45975,0,0,0,0,100,39600,100,91.6058,100,2.8171,2.113,11.9679,9.6383,5.9228,28.0471,26.9032,0,97.3568,99.8777,15.0466,32.8046,3.6613,100,39600
2023-11-19,10:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,1.6588,2.5777,0.9834,0.4569,,,,0,100,0,0,0.0153,0,0,0.0166,3.4949,3.5076,3.5398,2.7148,2.4038,65.7462,0,0,0,0,110746,21862,0,0,0,3730,74.0972,10670,100,98.0296,96.8203,0,0,0,0,0,,,,,,12.8467,27.0259,4.8469,74.0972,10670
2023-11-19,10:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,364.4357,410.9347,164.7315,0.5194,98.0645,94.7368,98.7146,0.3424,99.9562,0.0874,0.0767,0.053,0.0026,0.019,0.0399,3.5038,3.5264,3.5215,2.823,3.2549,72.3456,9,55,5,33,23641961,7998507,0,0,0,0,100,5072400,99.9769,98.6046,100,1098.9226,409.3235,32.4438,12.9757,3003.3669,53.4256,45.6871,0.0125,99.4539,99.7516,12.2814,32.1499,3.8673,100,5072400
2023-11-19,10:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,701.4064,811.4062,304.4404,0.5073,98.2011,95.1515,98.8462,0.2822,99.9631,0.085,0.0848,0.0676,0.0084,0.0135,0.0299,3.5136,3.5437,3.5561,2.2928,3.5657,70.8075,17,120,10,68,42357415,14609896,0,0,0,62115,99.1013,6544080,99.8564,98.7253,99.9993,3540.1817,1373.541,41.3443,17.2239,8677.1676,36.7792,35.1282,0.0533,99.4806,99.6674,19.0308,31.8671,4.0584,99.1013,6544080
2023-11-19,10:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,527.278,609.2508,236.3513,0.5048,99.435,100,99.3407,0.2449,99.9661,0.057,0.0602,0.0467,0.0036,0.0156,0.02,3.4999,3.5281,3.5465,1.9653,3.4336,73.3413,3,63,4,46,35586928,11256950,0,0,0,108000,98.3949,6490800,100,99.2614,100,2124.4946,632.8803,39.3464,12.5855,6631.8482,35.5739,38.9153,0.0378,99.7423,99.5372,17.0682,29.1358,4.3268,98.3949,6490800
2023-11-19,10:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,63.4714,74.1203,28.2154,0.4889,100,100,100,0.5837,99.9736,0.0851,0.0945,0.0596,0.0442,0.1233,0.0173,3.4488,3.478,3.4926,1.8198,3.4492,68.8925,0,16,0,13,4532311,902499,0,0,0,0,100,1400400,99.9974,99.0448,100,529.5071,213.9108,47.6355,20.6629,1078.4911,38.5795,35.1337,0.0544,98.5293,99.7573,15.3474,33.3243,4.4025,100,1400400
2023-11-19,10:00,Jazan Province,1,1549.7256,1801.3986,661.6112,0.5041,94.3198,91.4706,94.8718,0.3151,99.9661,0.0845,0.0844,0.0756,0.0071,0.013,0.03,3.5147,3.5451,3.5592,2.3215,3.48,71.7654,119,247,36,154,94015664,32979926,0,0,0,67985,99.5236,13633810,99.9237,98.9783,99.9989,6430.8894,2630.4355,41.4307,18.1961,17670.719,35.323,34.4573,0.0537,99.4854,99.6841,18.6405,30.9018,4.1153,99.5236,13633810
2023-11-19,10:00,Aseer Province,1,2054.2486,2353.7015,918.1546,0.517,98.0769,95.2632,98.4157,0.2995,99.9678,0.0593,0.0626,0.0469,0.0143,0.0322,0.0291,3.5088,3.5354,3.5509,2.1067,3.5155,72.3934,34,288,23,180,137201637,47394358,0,0,0,4735,99.9839,28266200,99.9822,99.2677,99.9999,7626.1235,2653.6068,42.911,16.0325,25226.9366,42.627,38.1071,0.0421,99.575,99.5518,15.3231,29.846,4.4882,99.9839,28266200
2023-11-19,10:00,Najran Province,1,596.1454,689.1005,266.7827,0.5029,99.5495,100,99.4012,0.2879,99.9673,0.0612,0.0637,0.0497,0.0089,0.0303,0.0197,3.4929,3.521,3.5379,1.9646,3.4407,72.8502,3,81,4,60,40667460,12209182,0,0,0,108000,98.679,7905600,99.9997,99.2389,100,2670.5108,846.7912,40.6367,13.8357,7747.5706,35.8988,37.8852,0.0401,99.5793,99.5729,16.8023,29.8337,4.3315,98.679,7905600
2023-11-19,11:00,Southern Region,1,4748.4681,5468.0952,2075.2633,0.5074,97.4953,95.7219,97.8202,0.3303,99.9785,0.0678,0.0737,0.0573,0.0119,0.0235,0.0295,3.5104,3.5411,3.5602,2.1569,3.6146,71.8498,121,801,72,530,305897175,104844974,0,0,0,209845,99.623,53435210,99.9546,99.2167,99.9996,19604.4073,6915.8232,41.7504,15.8143,55248.3273,35.3035,34.6988,0.0498,99.5596,99.5981,17.5372,30.4809,4.3554,99.623,53435210
2023-11-19,11:00,Southern Remote,1,2008.8941,2300.6645,862.6359,0.5058,97.2171,95.416,97.6128,0.381,99.9798,0.0775,0.083,0.0733,0.0214,0.0362,0.028,3.5032,3.5334,3.545,2.3361,3.7264,69.6957,91,410,40,247,126335303,41846858,0,0,0,59125,99.7114,20239775,99.9167,98.532,99.999,9524.2618,3767.2399,41.6626,17.6945,22495.7513,33.1006,33.125,0.0476,99.3797,99.7394,16.2295,32.6676,4.1531,99.7114,20239775
2023-11-19,11:00,Southern City,1,2649.7357,3062.7288,1175.0452,0.5096,98.4712,96.0317,98.7052,0.2825,99.9789,0.0592,0.0656,0.0449,0.0034,0.0102,0.0304,3.5171,3.5481,3.5724,2.0323,3.5062,73.4087,22,371,27,267,173319149,61208076,0,0,0,134255,99.5695,29496700,99.9857,99.6328,99.9999,8984.6958,2891.865,42.0422,14.5298,30439.2093,38.2984,37.6387,0.0496,99.6738,99.504,17.9567,28.1076,4.4927,99.5695,29496700
2023-11-19,11:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,571.3191,659.0722,257.0836,0.5138,99.1045,100,99.0323,0.3011,99.9889,0.0508,0.0631,0.0446,0.011,0.0279,0.0304,3.5131,3.5439,3.575,1.9183,3.548,73.0803,3,86,3,58,38211487,13257066,0,0,0,22755,99.7571,8833935,99.9533,99.5289,100,1980.8812,683.156,47.5491,17.6077,7127.4469,43.5376,39.494,0.0444,99.7139,99.4476,14.8034,27.8596,4.5446,99.7571,8833935
2023-11-19,11:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1091.9514,1253.4385,483.7912,0.5119,96.9231,96.2264,96.9849,0.3246,99.9845,0.0586,0.0614,0.0568,0.0272,0.0335,0.0329,3.5144,3.5436,3.5722,1.8723,3.8418,72.2998,20,184,15,126,73580381,25752463,0,0,0,1245,99.9877,9805155,99.9785,99.5638,99.9999,3529.5161,1283.2801,46.9293,18.3211,12245.8811,34.5754,32.6082,0.0552,99.7277,99.5029,18.6874,28.098,4.5541,99.9877,9805155
2023-11-19,11:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,276.5723,315.5378,121.0512,0.5134,98.4211,100,98.2558,0.4359,99.9772,0.0693,0.0965,0.0496,0.0087,0.0397,0.0256,3.5026,3.5327,3.5492,2.3719,3.3461,70.6018,6,66,12,35,17693817,5781791,0,0,0,5065,99.8924,4623965,99.7926,98.3909,100,1991.6986,571.8367,40.8677,12.5988,4184.0179,38.4061,39.7287,0.0384,98.1293,99.7886,16.524,33.5251,4.4794,99.8924,4623965
2023-11-19,11:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,911.576,1053.6147,381.1221,0.5005,97.6411,96.8421,97.7934,0.2683,99.9828,0.0877,0.0875,0.0701,0.0057,0.0136,0.0325,3.5187,3.5525,3.5605,2.4109,3.4662,72.257,28,126,11,82,55026185,20471723,0,0,0,0,100,6951600,99.9984,99.2253,99.9989,3093.0923,1362.1421,41.6654,19.7017,9072.5704,32.17,32.7897,0.0592,99.5819,99.6997,18.8554,29.8299,4.1096,100,6951600
2023-11-19,11:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,0.9979,1.0994,0.4652,0.4506,100,100,100,0,100,0.1456,0,0.0702,0,0.0405,0.0494,3.2995,3.3018,3.2382,1.8151,4.451,74.2945,0,0,0,0,82674,8727,0,0,0,0,100,39600,100,97.3856,100,1.9694,1.5019,8.0318,6.5769,3.1472,23.1725,25.7613,0,99.287,100,16.4688,34.1926,3.8159,100,39600
2023-11-19,11:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,2.4687,2.7719,1.0188,0.4561,,,,0,100,0,0,0.013,0,0,0.0033,3.445,3.4637,3.5292,1.2197,3.1124,65.8652,0,0,0,0,176277,26834,0,0,0,0,100,14400,100,98.9387,100,0,0,0,0,0,,,,,,12.9861,29.0515,4.158,100,14400
2023-11-19,11:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,376.3137,427.081,164.3859,0.507,99.1752,97.6471,99.5,0.3379,99.9769,0.0714,0.0757,0.0583,0.0027,0.0152,0.0278,3.4921,3.5167,3.528,2.6897,3.4726,71.4442,4,57,8,36,24472155,7735192,0,0,0,0,100,5072400,99.99,98.8672,100,1273.5806,468.4348,32.8375,12.9686,3225.1781,48.5334,44.0391,0.0145,99.7248,99.7414,12.9912,32.3754,3.9982,100,5072400
2023-11-19,11:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,748.5376,871.6145,326.8453,0.5092,96.7774,93.1034,97.558,0.4125,99.9658,0.075,0.0803,0.0618,0.0083,0.0129,0.0282,3.5163,3.5493,3.5611,2.2707,3.6864,70.8882,32,174,13,112,45055145,16127733,0,0,0,55265,99.1954,6560410,99.9306,98.8604,99.9991,3572.648,1334.621,40.3639,16.1905,8907.0995,33.7277,33.0294,0.0549,99.6162,99.604,19.8191,31.3107,4.1161,99.1954,6560410
2023-11-19,11:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,610.4141,699.2086,271.6392,0.504,96.5928,90.6542,97.9167,0.2897,99.9795,0.0581,0.0626,0.0486,0.0068,0.0121,0.0222,3.5062,3.5357,3.556,2.0277,3.562,72.9031,20,83,5,60,40486525,12901813,0,0,0,109050,98.3793,6488610,99.9997,99.2718,99.9997,2504.2419,740.523,39.6331,12.5841,7049.5589,31.8689,36.2298,0.042,99.6849,99.6304,18.2665,29.9267,4.4543,98.3793,6488610
2023-11-19,11:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,71.9456,83.826,31.7628,0.4969,100,100,100,0.184,99.9473,0.0405,0.0706,0.0478,0.0319,0.1176,0.0199,3.4699,3.4994,3.519,1.737,3.4944,67.5901,0,5,0,5,5128757,1027153,0,0,0,0,100,1400400,100,99.1936,100,563.2989,215.111,46.9813,19.2641,1123.2077,37.1628,33.1491,0.063,99.0066,99.6506,15.8657,34.2047,4.4839,100,1400400
