Date,UCell Group,Integrity,3G CS Traffic Erl(Erl),3G PS DL GB,3G PS UL GB,VS.HSDPA.UE.Mean.Cell,CS SR (F),PS SR (F),RRC SR(F),CS_DCR.Leo(%),PS Drop(F),IRAT SR(New),HSDPA.User.Throughput Mbps,VS.MeanRTWP(dBm),Avg_CQI_reported,Avg_CQI_Used,VS.MeanTCP(dBm),Success Rate of CS Incoming Inter-RAT Handovers for Cell(%),IRAT HO Outgoing Success Rate CS -speech (%)-NewMob,VS.IRATHO.FailOutCS,VS.U2L.FastReturn.Redirect.CSFBUE,VS.U2L.FastReturn.Redirect.SRVCCUE,VS.U2LHO.FastReturn.AttOutPS.CSFBUE,VS.U2LHO.FastReturn.AttOutPS.SRVCCUE,VS.U2LTEHO.RRCRelease.FastReturn.Blind,VS.U2LTEHO.RRCRelease.Service,EVQI Cell NB,EVQI Cell WB,VQI-3G,VS.OrigCall.EstabMeanTime.AMRWB(ms),VS.OrigCall.EstabMeanTime.AMRNB(ms),VS.Cell.UnavailTime.Sys(s),UMTS Cell Availability %,RRC Cong,CS Cong,PS Cong,CS Drops,PS Drops
11/12/2023,RNC706,45242RNC706,2931.75,4781.0216,531.6366,563.6741,99.9864,99.7479,99.7212,0.2768,0.2947,96.3141,4620.0124,-105.5128,24.448,19.2603,39.6045,98.9215,96.2832,232,78902,3129,0,0,78902,286006,3.1421,3.7736,4.024,5094,6462,217010,98.8565,47,0,44,252,8661
11/12/2023,Remote Jizan,45242Remote Jizan,13970.47,6039.2522,848.2965,1168.5036,99.9848,99.7786,99.687,0.224,0.4678,96.1119,3128.7431,-105.2767,22.3255,18.3847,40.404,99.0417,96.0965,2918,469172,12110,0,0,469172,501411,3.1107,3.7673,4.0597,5642,6728,163334,99.1405,1372,18,541,1278,23550
11/12/2023,Remote Aseer,45242Remote Aseer,7713.98,7433.173,872.9173,1194.2439,99.9782,99.8742,99.6836,0.3766,0.4513,96.6228,4028.1305,-104.368,23.8892,18.4202,39.3082,98.4557,96.5846,605,205889,10083,0,0,205889,718671,3.1319,3.7625,4.0378,5189,6662,591645,98.9582,47,0,44,949,25693
11/12/2023,Remote Khamis,45242Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
11/12/2023,RNC291,45242RNC291,8772.27,8950.7967,1402.1887,1727.1982,99.7102,98.9553,97.7396,0.5457,0.7341,98.0042,2956.5488,-106.3661,23.331,18.7797,39.2301,99.6244,97.9595,1477,136923,4665,0,0,136923,287948,3.1011,3.7025,4.0964,5318,7454,1630457,98.0996,42437,29,8085,1312,39244
11/12/2023,Abha,45242Abha,2981.41,619.6878,103.0003,213.2442,99.9935,99.9494,99.8584,0.1459,0.1833,83.8983,3169.1395,-102.4573,23.1712,17.8582,37.4767,98.844,83.8983,19,102070,2510,0,0,102070,78167,3.1493,3.7688,4.0999,4928,6484,21099,97.8761,27,0,13,158,3490
11/12/2023,Khamis Mushait,45242Khamis Mushait,5546.38,1235.2346,207.3885,315.2565,99.995,99.9431,99.8666,0.1608,0.1798,8.6957,3685.828,-98.9257,23.4374,18.4097,38.0558,97.96,8.6957,21,186048,3739,0,0,186048,119209,3.1396,3.7543,4.0846,4977,6622,3780,99.9861,0,0,0,314,5045
11/12/2023,Abu Arish,45242Abu Arish,3112.55,721.4896,99.3045,131.8136,99.9966,99.9086,99.8291,0.0877,0.2107,58.1395,3689.104,-103.4891,22.4851,19.0348,40.5932,99.412,58.1395,18,120952,1365,0,0,120952,28976,3.1182,3.7469,4.0816,5241,6559,0,100,0,0,0,104,1479
11/12/2023,Bishah,45242Bishah,1029.08,346.5533,54.1796,95.4271,99.9911,99.9693,99.8554,0.1432,0.1014,41.6667,3339.12,-104.8016,23.2121,17.821,38.4085,99.4685,41.6667,7,29172,524,0,0,29172,27506,3.1484,3.7884,4.0956,4986,6416,6670,99.9142,0,0,0,44,1098
11/12/2023,Jizan,45242Jizan,4716.43,1071.6551,185.2001,284.6202,99.9974,99.9022,99.8509,0.095,0.2473,48.8372,2961.8564,-104.2798,22.2282,17.4456,39.2183,98.9112,48.8372,22,156306,4030,0,0,156306,105236,3.1401,3.7713,4.091,4974,6472,7434,99.9506,0,0,0,158,4547
11/12/2023,Muhayel,45242Muhayel,1148.52,695.5337,98.6793,116.8839,99.9962,99.6568,99.8757,0.1574,0.1674,96.0396,3856.0272,-104.1413,23.3864,19.0986,39.7114,99.3473,95.098,5,33607,911,0,0,33607,43789,3.1619,3.7814,4.085,5041,6435,1452,95.81,0,0,0,54,1458
11/12/2023,Najran,45242Najran,6769.75,1805.7014,293.9043,355.4589,99.9905,99.959,99.94,0.0983,0.1269,25,3170.2362,-104.1977,22.4874,18.1943,40.121,99.1047,25,18,259352,4721,0,0,259352,68563,3.1379,3.7569,4.1129,4934,6584,970,99.9955,0,0,0,257,4878
11/12/2023,Sabya,45242Sabya,4788.43,827.7428,134.2285,197.2071,99.9915,99.903,99.7699,0.1023,0.2355,83.237,2763.917,-104.0938,22.1541,17.9965,40.9791,99.1306,83.237,29,167642,2407,0,0,167642,58824,3.1193,3.7612,4.0806,5254,6459,2972,99.9553,0,0,0,173,2417
11/12/2023,Southern Region,45242Southern Region,54843.26,23448.1098,3249.143,4481.9509,99.9876,99.8693,99.7778,0.1851,0.3005,96.2991,3480.6892,-103.9502,23.0457,18.3321,39.6582,98.9237,96.2753,4063,1820231,46220,0,0,1820231,1965567,3.1296,3.7635,4.0683,5222,6615,1003619,99.1588,1446,18,598,3747,80541
11/12/2023,USF8,45242USF8,8772.27,8950.7967,1402.1887,1727.1982,99.7102,98.9553,97.7396,0.5457,0.7341,98.0042,2956.5488,-106.3661,23.331,18.7797,39.2301,99.6244,97.9595,1477,136923,4665,0,0,136923,287948,3.1011,3.7025,4.0964,5318,7454,1630457,98.0996,42437,29,8085,1312,39244
11/12/2023,Remote Najran,45242Remote Najran,3035.19,2648.1485,351.527,406.4477,99.9657,99.921,99.876,0.2184,0.2621,97.6167,3702.0238,-106.0982,23.716,18.5302,39.8313,99.4551,97.5741,389,88316,3800,0,0,88316,214194,3.1449,3.7683,4.0641,5221,6680,590,99.9978,0,0,0,256,6765
11/12/2023,Southern Remote,45242Southern Remote,24719.64,16120.5737,2072.7409,2769.1951,99.9807,99.8409,99.7113,0.2642,0.4251,96.4176,3589.3318,-104.9465,23.2144,18.4222,39.7816,98.9595,96.3945,3912,763377,25993,0,0,763377,1434276,3.1218,3.7659,4.049,5479,6704,755569,99.1914,1419,18,585,2483,56008
11/12/2023,Southern City,45242Southern City,30092.55,7323.5983,1175.8851,1709.9116,99.9937,99.9197,99.8667,0.1164,0.1743,74.3017,3267.5722,-102.5765,22.7667,18.1793,39.5307,98.8503,74.1636,139,1055149,20207,0,0,1055149,530270,3.1362,3.7617,4.0945,5044,6534,44377,99.2858,27,0,13,1262,24412
11/12/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45242Cluster=Aseer CL1,Rule Name=Opt Clusters",4363.34,1229.3399,189.2417,379.4127,99.9918,99.9279,99.8045,0.1937,0.2804,96.4171,3169.8848,-103.1654,23.1861,17.7904,37.7518,98.9238,96.3825,101,140007,4463,0,0,140007,188215,3.148,3.7663,4.0912,4978,6539,37811,98.6185,27,0,13,301,7584
11/12/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45242Cluster=Aseer CL2,Rule Name=Opt Clusters",8499.98,2205.5312,350.5324,582.661,99.9895,99.9209,99.8156,0.2284,0.3152,93.8924,3359.6221,-99.0142,23.3413,17.7044,38.3849,97.7577,93.6789,139,275488,7366,0,0,275488,239685,3.133,3.7551,4.0746,5032,6664,22424,99.3265,0,0,0,671,13052
11/12/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45242Cluster=Aseer CL3,Rule Name=Opt Clusters",3091.34,5215.1586,575.5983,611.7598,99.9831,99.7555,99.5752,0.2781,0.2975,96.3813,4630.7049,-105.6513,24.4219,19.3116,39.5511,98.9303,96.3538,256,82904,3429,0,0,82904,303253,3.1422,3.7731,4.0273,5100,6479,534556,98.3019,47,0,44,272,9361
11/12/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45242Cluster=Jizan CL1,Rule Name=Opt Clusters",12678.09,3932.6885,615.1118,837.0485,99.987,99.8232,99.7375,0.2165,0.4288,96.0437,3012.7268,-104.6739,22.1479,17.9988,40.0453,98.8714,96.0244,1775,422827,10011,0,0,422827,387724,3.1087,3.7614,4.0709,5556,6697,165169,98.9346,1299,18,510,1065,17585
11/12/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45242Cluster=Jizan CL2,Rule Name=Opt Clusters",13770.25,4425.3058,620.975,908.6512,99.9922,99.8129,99.7397,0.1201,0.3266,96.0097,3130.1446,-104.9109,22.3782,18.4522,40.5377,99.2962,96,1189,486646,9657,0,0,486646,302035,3.1267,3.767,4.0684,5277,6554,5752,99.9831,73,0,31,633,13897
11/12/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45242Cluster=Aseer CL4,Rule Name=Opt Clusters",3773.59,3251.598,421.3244,576.3129,99.9704,99.9565,99.8212,0.3243,0.3071,97.2554,3823.1004,-105.7024,23.6927,18.3293,39.5681,98.9919,97.1996,244,94623,4096,0,0,94623,415148,3.1407,3.7747,4.0513,5354,6637,32674,99.8963,0,0,0,386,9476
11/12/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45242Cluster=Najran CL1,Rule Name=Opt Clusters",8163.92,2997.7518,449.6928,543.215,99.9868,99.9257,99.9192,0.1211,0.169,97.7252,3197.9398,-104.802,22.7477,18.1788,40.2004,99.3877,97.7172,278,299609,6593,0,0,299609,115069,3.1406,3.7586,4.1043,4951,6596,1560,99.9949,0,0,0,387,8665
11/12/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45242Cluster=Najran CL2,Rule Name=Opt Clusters",471.69,186.7982,26.1496,40.0455,99.9716,99.9102,99.867,0.1556,0.1218,96.1451,3447.525,-105.7304,23.501,17.9242,38.2556,99.4509,96.0907,69,16422,585,0,0,16422,13417,3.1603,3.7753,4.0973,4971,6702,0,100,0,0,0,30,800
11/12/2023,Aseer Province,45242Aseer Province,19716.62,11893.9455,1535.5425,2148.0427,99.9856,99.8963,99.7721,0.2444,0.3014,96.5095,3939.8989,-103.3656,23.7369,18.486,38.8942,98.5095,96.4488,734,592740,19344,0,0,592740,1145834,3.1393,3.7638,4.0606,5076,6603,627465,98.9873,74,0,57,1627,39386
11/12/2023,Jazan Province,45242Jazan Province,26459.96,8365.6765,1237.2412,1747.8035,99.9897,99.8178,99.7381,0.1669,0.3778,96.025,3073.4841,-104.7951,22.268,18.2283,40.2669,99.0559,96.0096,2970,909755,19678,0,0,909755,690226,3.1179,3.7645,4.0695,5399,6628,170921,99.4218,1372,18,541,1701,31569
11/12/2023,Najran Province,45242Najran Province,8635.6,3184.55,475.8424,583.2605,99.9859,99.9244,99.9139,0.1231,0.1641,97.5253,3211.5485,-104.8986,22.798,18.1651,40.0341,99.3935,97.5113,347,316031,7178,0,0,316031,128486,3.1417,3.7593,4.1035,4952,6602,1560,99.9954,0,0,0,417,9465
11/13/2023,RNC701,45243RNC701,9365.03,5165.0953,704.3607,1112.4036,99.9806,99.9399,99.7815,0.2436,0.2989,97.5031,3600.8306,-103.6299,23.3932,18.0908,38.706,98.5184,97.4047,360,276218,10195,0,0,276218,639781,3.1411,3.7692,4.0644,5129,6616,937153,98.0917,0,0,0,782,20068
11/13/2023,RNC704,45243RNC704,8677.65,3178.2024,484.4627,587.8582,99.9909,99.9253,99.8951,0.1175,0.1506,97.2347,3200.4336,-104.8706,22.7914,18.0656,40.0368,99.4059,97.2276,384,313963,7170,0,0,313963,130833,3.141,3.7598,4.1017,4963,6594,3062,99.991,315,0,0,396,8884
11/13/2023,RNC703,45243RNC703,7143.24,1855.6532,274.2661,452.8539,99.9897,99.9133,99.7872,0.2363,0.3204,91.4365,3417.6039,-99.8055,23.2794,17.815,38.5058,98.2254,91.1846,64,229141,5921,0,0,229141,225442,3.1307,3.7457,4.0677,5006,6735,124783,99.6086,1092,0,98,577,11004
11/13/2023,RNC705,45243RNC705,27293.54,8842.42,1328.843,1855.434,99.9733,99.664,99.6559,0.1591,0.4083,95.9538,2994.0796,-104.7854,22.2275,18.0905,40.2956,99.0358,95.9195,2857,927418,19263,0,0,927418,746663,3.1292,3.7644,4.0649,5386,6625,690959,98.7588,6580,126,4022,1643,35344
11/13/2023,RNC706,45243RNC706,2960.16,4890.0038,564.0054,570.7,99.958,99.4162,98.3332,0.3647,0.3193,96.9697,4512.4857,-105.5148,24.3924,19.0859,39.6592,99.0918,96.9697,193,81911,3001,0,0,81911,289255,3.1368,3.7698,4.0249,5072,6418,110808,99.1115,21385,71,2481,337,9463
11/13/2023,Remote Jizan,45243Remote Jizan,14772.25,6143.8987,878.6788,1220.211,99.9607,99.5737,99.5887,0.2051,0.5027,96.0414,3000.8934,-105.212,22.2675,18.2293,40.4347,99.0121,96.0069,2785,489079,11882,0,0,489079,551650,3.1327,3.7661,4.0535,5560,6715,556784,98.3402,6580,126,3895,1202,26050
11/13/2023,Remote Aseer,45243Remote Aseer,7629.95,7560.0605,891.4728,1200.7696,99.9683,99.7265,99.2074,0.3821,0.4624,97.0066,3985.5924,-104.4002,23.8318,18.422,39.3536,98.6072,96.9745,549,206722,10239,0,0,206722,724318,3.1312,3.7574,4.0346,5154,6676,644522,98.9001,21369,71,2530,966,26663
11/13/2023,Remote Khamis,45243Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
11/13/2023,RNC291,45243RNC291,8763.41,8886.137,1368.2607,1654.8303,99.9277,99.6802,99.6959,0.3998,0.4322,97.822,3033.5045,-106.3692,23.3187,18.756,39.1722,99.6401,97.7819,1572,134550,4898,0,0,134550,217951,3.0995,3.7018,4.0971,5058,7299,1465720,98.2276,1,0,4,938,22839
11/13/2023,Abha,45243Abha,2943.98,640.0025,103.5877,212.4212,99.9878,99.9423,99.8513,0.1228,0.1748,83.3333,3315.2606,-102.5144,23.2306,17.787,37.461,99.058,83.3333,14,97172,2268,0,0,97172,77144,3.144,3.7672,4.0969,4918,6466,31294,97.836,0,0,0,127,3371
11/13/2023,Khamis Mushait,45243Khamis Mushait,5505.28,1320.5587,202.0049,317.4245,99.9906,99.9409,99.8145,0.1756,0.1864,36.3636,3784.4963,-99.0076,23.3904,18.3181,38.1336,97.7001,36.3636,14,184737,3883,0,0,184737,129263,3.1377,3.7478,4.0819,4956,6677,185078,99.3178,1092,0,49,340,5252
11/13/2023,Abu Arish,45243Abu Arish,3048.3,738.0986,97.372,134.6264,99.9965,99.8806,99.7709,0.0852,0.216,57.1429,3706.8327,-103.468,22.5299,18.812,40.5324,99.0407,57.1429,18,119305,1279,0,0,119305,24983,3.1164,3.7513,4.0811,5262,6582,0,100,0,0,39,100,1519
11/13/2023,Bishah,45243Bishah,1046.8,366.679,59.8687,97.0521,99.9911,99.9696,99.8606,0.1451,0.0979,25,3412.1144,-104.7959,23.0534,18.1091,38.5038,98.913,25,3,28730,485,0,0,28730,22207,3.1534,3.7855,4.0941,5196,6334,0,100,0,0,0,44,1037
11/13/2023,Jizan,45243Jizan,4731.91,1139.2453,211.4612,295.6392,99.9956,99.8997,99.8223,0.0987,0.27,61.5385,2952.1574,-104.1941,22.1645,17.4397,39.3285,99.0594,61.5385,20,154333,3970,0,0,154333,106926,3.1367,3.7726,4.0884,5082,6441,118016,99.215,0,0,0,162,4926
11/13/2023,Muhayel,45243Muhayel,1167.59,790.545,112.6043,122.0159,99.9925,99.8558,99.876,0.2604,0.1742,96.3636,3789.3129,-104.1131,23.2462,18.6083,40.0852,99.0291,96.3636,4,35254,814,0,0,35254,44232,3.154,3.7908,4.0755,5038,6447,8723,95.6931,5,0,0,92,1590
11/13/2023,Najran,45243Najran,6826.88,1760.3532,284.4676,351.4718,99.9926,99.9573,99.937,0.0893,0.1089,17.647,3130.9393,-104.1963,22.5227,18.0455,40.0799,99.0642,17.647,14,258261,4685,0,0,258261,71532,3.1386,3.757,4.1112,4957,6577,3062,99.9857,0,0,0,232,4424
11/13/2023,Sabya,45243Sabya,4735.77,816.432,140.7739,204.0682,99.98,99.8309,99.7725,0.1074,0.2792,77.9221,2554.7159,-104.0095,21.8723,17.6057,41.0408,99.1885,77.9221,34,164489,2131,0,0,164489,62997,3.1178,3.7608,4.0815,5292,6475,16159,99.7571,0,0,88,177,2821
11/13/2023,Southern Region,45243Southern Region,55439.62,23931.3747,3355.9379,4579.2497,99.9786,99.77,99.6282,0.1842,0.3121,96.3585,3414.8402,-103.9473,22.9711,18.2181,39.687,98.9224,96.3199,3858,1828651,45550,0,0,1828651,2031974,3.1337,3.7624,4.0637,5219,6622,1866765,98.8456,29372,197,6601,3735,84763
11/13/2023,USF8,45243USF8,8763.41,8886.137,1368.2607,1654.8303,99.9277,99.6802,99.6959,0.3998,0.4322,97.822,3033.5045,-106.3692,23.3187,18.756,39.1722,99.6401,97.7819,1572,134550,4898,0,0,134550,217951,3.0995,3.7018,4.0971,5058,7299,1465720,98.2276,1,0,4,938,22839
11/13/2023,Remote Najran,45243Remote Najran,2997.48,2647.123,372.7814,419.787,99.9811,99.9206,99.8434,0.2423,0.2707,97.6321,3606.0256,-106.0371,23.5408,18.3566,39.9054,99.4997,97.5666,399,87798,3886,0,0,87798,215789,3.1375,3.7716,4.0491,5242,6745,251650,99.0635,315,0,0,288,6979
11/13/2023,Southern Remote,45243Southern Remote,25399.67,16351.0821,2142.933,2840.7675,99.9652,99.6878,99.4673,0.2564,0.4448,96.4594,3494.8127,-104.9303,23.1273,18.328,39.8328,98.9883,96.4205,3733,783599,26007,0,0,783599,1491757,3.1328,3.764,4.043,5423,6709,1452956,98.7539,28264,197,6425,2456,59692
11/13/2023,Southern City,45243Southern City,30006.5,7571.9142,1212.1402,1734.7192,99.9907,99.9201,99.846,0.1192,0.1765,75.0515,3257.2754,-102.5932,22.7106,18.0285,39.5367,98.7852,75.0515,121,1042281,19515,0,0,1042281,539284,3.1346,3.7611,4.0919,5076,6538,362332,99.0095,1097,0,176,1274,24940
11/13/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45243Cluster=Aseer CL1,Rule Name=Opt Clusters",4297.14,1280.8254,193.9566,379.502,99.981,99.9238,99.7837,0.1835,0.2661,96.1944,3229.6168,-103.1913,23.1653,17.7701,37.7844,99.1076,96.1582,102,134913,4269,0,0,134913,183979,3.1465,3.7694,4.0837,4957,6513,37498,98.6193,0,0,0,275,7364
11/13/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45243Cluster=Aseer CL2,Rule Name=Opt Clusters",8396.85,2309.6965,338.451,585.9437,99.9857,99.916,99.7868,0.242,0.329,94.4085,3422.7231,-99.1235,23.2691,17.7683,38.4431,97.6538,94.2343,125,273456,7547,0,0,273456,261753,3.1299,3.7462,4.0713,4987,6705,250803,98.7804,1092,0,98,706,13830
11/13/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45243Cluster=Aseer CL3,Rule Name=Opt Clusters",3120.24,5308.7174,609.493,620.7946,99.9593,99.4501,98.3249,0.3641,0.3205,97.0223,4530.0971,-105.6517,24.391,19.082,39.5974,99.0849,97.0223,211,84904,3247,0,0,84904,308074,3.1396,3.7694,4.0301,5070,6453,580845,98.2028,21374,71,2481,359,10144
11/13/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45243Cluster=Jizan CL1,Rule Name=Opt Clusters",13566.66,4081.1199,659.0207,869.6457,99.9621,99.5702,99.6689,0.1783,0.4275,95.8552,3050.5865,-104.5781,22.2689,18.075,40.0754,98.945,95.8284,1640,445193,10020,0,0,445193,409338,3.1329,3.7626,4.067,5477,6689,454071,98.2092,3861,125,3302,907,17978
11/13/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45243Cluster=Jizan CL2,Rule Name=Opt Clusters",13570.13,4452.1654,635.0594,946.3107,99.9842,99.755,99.645,0.1376,0.3926,96.0542,2882.5392,-104.8682,22.113,18.077,40.5924,99.1722,96.0094,1200,477465,9027,0,0,477465,332316,3.1248,3.766,4.063,5316,6549,236464,99.3071,2719,1,720,713,16855
11/13/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45243Cluster=Aseer CL4,Rule Name=Opt Clusters",3777.5,3312.2694,434.6297,585.4317,99.9869,99.9496,99.8289,0.3058,0.3086,98.1183,3746.8305,-105.6871,23.5365,18.288,39.6608,98.9706,98.0062,192,95986,4242,0,0,95986,404748,3.1392,3.7756,4.0371,5529,6738,252545,99.3074,0,0,0,374,9577
11/13/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45243Cluster=Najran CL1,Rule Name=Opt Clusters",8207.05,2971.0482,455.1291,542.8153,99.9916,99.9247,99.8992,0.1153,0.1541,97.2538,3182.5278,-104.7862,22.7225,18.0761,40.1928,99.4085,97.2456,327,298635,6591,0,0,298635,117575,3.1403,3.7584,4.1017,4965,6598,3062,99.99,315,0,0,367,8129
11/13/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45243Cluster=Najran CL2,Rule Name=Opt Clusters",470.6,207.1542,29.3337,45.0429,99.9783,99.9317,99.8593,0.1543,0.1199,97.1198,3482.1001,-105.5978,23.6443,17.8965,38.3937,99.3831,97.1198,57,15328,579,0,0,15328,13258,3.1539,3.7861,4.1013,4895,6526,0,100,0,0,0,29,755
11/13/2023,Aseer Province,45243Aseer Province,19577.86,12204.2635,1575.4104,2169.6852,99.9809,99.8211,99.5314,0.2586,0.309,97.1397,3905.2718,-103.3989,23.6645,18.4016,38.9525,98.5267,97.0673,630,588847,19293,0,0,588847,1157994,3.137,3.7604,4.0554,5072,6633,1121691,98.6906,22466,71,2579,1712,40853
11/13/2023,Jazan Province,45243Jazan Province,27150.66,8540.5304,1295.2001,1817.9433,99.9732,99.6616,99.6569,0.1579,0.4101,95.9447,2960.5149,-104.7243,22.1899,18.0742,40.3087,99.0405,95.9102,2840,923070,19059,0,0,923070,742214,3.129,3.7644,4.0651,5387,6624,690535,98.7233,6580,126,4022,1622,34895
11/13/2023,Najran Province,45243Najran Province,8677.65,3178.2024,484.4627,587.8582,99.9909,99.9253,99.8951,0.1175,0.1506,97.2347,3200.4336,-104.8706,22.7914,18.0656,40.0368,99.4059,97.2276,384,313963,7170,0,0,313963,130833,3.141,3.7598,4.1017,4963,6594,3062,99.991,315,0,0,396,8884
11/14/2023,RNC701,45244RNC701,9673.08,5296.6132,730.0192,1123.9557,99.9875,99.9402,99.7087,0.259,0.3052,96.766,3572.6142,-103.6077,23.4128,18.1473,38.7452,98.5025,96.6926,480,277630,10283,0,0,277630,672521,3.1423,3.7745,4.0701,5102,6681,788819,98.2567,904,0,34,833,20383
11/14/2023,RNC704,45244RNC704,8457.01,3223.059,493.1274,588.49,99.9877,99.9159,99.8711,0.1268,0.1582,95.4997,3189.0894,-104.9246,22.7935,18.109,40.0602,99.3588,95.4556,591,307794,7023,0,0,307794,138110,3.1415,3.7642,4.102,4982,6604,450,99.9987,0,0,1,417,9382
11/14/2023,RNC703,45244RNC703,7197.61,1746.844,268.648,456.727,99.9902,99.9285,99.8244,0.2291,0.3119,91.5473,3265.1375,-99.9585,23.3035,17.7164,38.4395,98.048,91.4163,60,228627,5692,0,0,228627,219382,3.1311,3.7474,4.0698,5042,6728,34451,99.8919,0,0,0,556,10610
11/14/2023,RNC705,45244RNC705,27330.91,9056.2568,1327.9251,1824.9937,99.982,99.6884,99.6813,0.151,0.3714,95.9142,3107.2229,-104.7531,22.3563,18.2941,40.3086,99.0151,95.9034,2919,926782,19555,0,0,926782,737234,3.1333,3.7652,4.0644,5307,6626,122576,99.4821,3761,76,3643,1560,32571
11/14/2023,RNC706,45244RNC706,3002.37,5027.5116,581.9482,575.8982,99.9788,99.7923,99.5375,0.2776,0.3064,96.7348,4567.4303,-105.5393,24.4896,19.134,39.713,98.7955,96.7198,212,80362,3164,0,0,80362,292947,3.142,3.7785,4.0183,4952,6467,102164,99.1323,36,0,2,255,9066
11/14/2023,Remote Jizan,45244Remote Jizan,14840.44,6225.3521,869.2124,1196.9444,99.9763,99.5999,99.6283,0.1804,0.4505,95.9924,3100.1471,-105.2175,22.3985,18.3932,40.4462,98.9866,95.9816,2854,490906,12082,0,0,490906,538619,3.1395,3.7675,4.0521,5459,6711,78321,99.3134,3522,76,3611,1062,23739
11/14/2023,Remote Aseer,45244Remote Aseer,7726.26,7731.649,929.6657,1211.1188,99.9793,99.8856,99.5616,0.3707,0.4544,96.5567,3979.3159,-104.3976,23.8452,18.417,39.4082,98.4629,96.5258,651,203924,10211,0,0,203924,755841,3.1303,3.7609,4.0336,5110,6694,641259,98.9041,913,0,36,934,26191
11/14/2023,Remote Khamis,45244Remote Khamis,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,,NIL,,,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
11/14/2023,RNC291,45244RNC291,8548.43,9170.7781,1389.9311,1659.4975,99.9197,99.6514,99.6368,0.4464,0.438,97.9556,3074.7953,-106.3346,23.3093,18.7796,39.2158,99.6509,97.9137,1511,132438,4635,0,0,132438,218329,3.0991,3.7056,4.0939,5112,7325,1197965,98.5946,12,0,1,1036,22947
11/14/2023,Abha,45244Abha,3084.19,711.9035,113.8119,223.3733,99.9933,99.9359,99.8406,0.1503,0.1833,83.5821,3351.2664,-102.5447,23.2396,18.1941,37.5874,99.0033,83.5821,11,99597,2322,0,0,99597,84257,3.1486,3.773,4.0991,4929,6730,100517,97.5635,0,0,0,158,3447
11/14/2023,Khamis Mushait,45244Khamis Mushait,5582.28,1188.8563,194.039,318.5105,99.9934,99.9522,99.867,0.1547,0.1822,36.3636,3567.7044,-99.1268,23.4232,18.1389,38.0079,97.5643,36.3636,14,185128,3861,0,0,185128,113411,3.1377,3.7524,4.0824,5025,6673,29547,99.8911,0,0,0,298,5083
11/14/2023,Abu Arish,45244Abu Arish,3082.59,754.5172,97.0099,136.0354,99.9954,99.9211,99.7981,0.0948,0.2167,54.8387,3672.6006,-103.287,22.6365,18.8313,40.5555,99.163,54.8387,14,119184,1261,0,0,119184,25960,3.1146,3.7481,4.0775,5210,6587,0,100,0,0,0,111,1502
11/14/2023,Bishah,45244Bishah,1090.27,359.8866,59.4051,94.7502,99.9866,99.9731,99.842,0.2049,0.103,25,3303.2845,-104.8461,23.0356,17.7925,38.5278,98.9329,25,3,28663,544,0,0,28663,23530,3.1536,3.7988,4.0956,5116,6357,240,99.9969,0,0,0,62,1130
11/14/2023,Jizan,45244Jizan,4636.65,1201.9898,222.2386,294.6299,99.9875,99.8842,99.7806,0.0956,0.2448,65.2174,3026.9004,-104.1779,22.1708,17.6263,39.3817,99.0323,65.2174,16,150248,3898,0,0,150248,115305,3.1406,3.7749,4.0906,4964,6416,32910,99.6836,239,0,32,153,4600
11/14/2023,Muhayel,45244Muhayel,1191.43,784.2762,113.0553,124.8657,99.9887,99.7188,99.8531,0.1754,0.18,97.973,3697.0205,-104.1419,23.3522,18.7462,39.9836,99.0909,97.973,3,34471,848,0,0,34471,43754,3.1623,3.7935,4.0838,4879,6461,39235,95.2026,0,0,0,62,1584
