Sector ,lat,long,azimuth,Cluster
S3035_2,18.6627,42.4333,250,Remote Aseer
S3036_0,18.3773,42.3676,0,Remote Aseer
S3036_1,18.3773,42.3676,100,Remote Aseer
S3036_2,18.3773,42.3676,190,Remote Aseer
S3040_0,18.4712,41.9892,180,Remote Aseer
S3040_1,18.4712,41.9892,340,Remote Aseer
S3041_0,18.3375,41.9801,0,Remote Aseer
S3041_1,18.3375,41.9801,110,Remote Aseer
S3041_2,18.3375,41.9801,270,Remote Aseer
S3042_0,18.5236,41.9205,80,Remote Aseer
S3042_1,18.5236,41.9205,195,Remote Aseer
S3042_2,18.5236,41.9205,280,Remote Aseer
S3043_0,18.3452,41.9128,50,Remote Aseer
S3043_1,18.3452,41.9128,220,Remote Aseer
S3043_2,18.3452,41.9128,270,Remote Aseer
S3044_0,18.149,43.155,0,Remote Aseer
S3044_1,18.149,43.155,220,Remote Aseer
S3045_0,18.24,43.1989,20,Remote Aseer
S3045_2,18.24,43.1989,240,Remote Aseer
S3046_0,17.7457,43.1552,55,Remote Najran
S3046_1,17.7457,43.1552,280,Remote Najran
S3046_2,17.7457,43.1552,335,Remote Najran
S3049_0,18.5331,42.25412,110,Remote Aseer
S3049_2,18.5331,42.25412,270,Remote Aseer
S3050_0,18.1897,42.4946,100,Remote Aseer
S3050_1,18.1897,42.4946,180,Remote Aseer
S3050_2,18.1897,42.4946,320,Remote Aseer
S3051_0,18.1232,42.5263,350,Remote Aseer
S3051_1,18.1232,42.5263,180,Remote Aseer
S3053_0,18.06077,42.49224,40,Remote Aseer
S3053_1,18.06077,42.49224,200,Remote Aseer
S3054_1,18.0206,42.4971,190,Remote Aseer
S3054_2,18.0206,42.4971,340,Remote Aseer
S3055_0,17.9862,42.4817,30,Remote Aseer
S3055_1,17.9862,42.4817,210,Remote Aseer
S3056_0,18.273,42.65606,30,Khamis Mushait
S3056_1,18.273,42.65606,170,Khamis Mushait
S3056_2,18.273,42.65606,280,Khamis Mushait
S3057_0,17.95229,42.46739,20,Remote Aseer
S3057_1,17.95229,42.46739,180,Remote Aseer
S3058_0,17.92191,42.45845,40,Remote Aseer
S3058_1,17.92191,42.45845,220,Remote Aseer
S3059_0,17.90387,42.42308,95,Remote Aseer
S3059_2,17.90387,42.42308,265,Remote Aseer
S3060_0,17.89359,42.38545,80,Remote Aseer
S3060_1,17.89359,42.38545,200,Remote Aseer
S3061_0,17.84168,42.37857,30,Remote Aseer
S3061_1,17.84168,42.37857,200,Remote Aseer
S3063_0,18.6428,42.7632,80,Remote Aseer
S3063_2,18.6428,42.7632,260,Remote Aseer
S3064_0,18.724,42.8594,0,Remote Aseer
S3064_1,18.724,42.8594,115,Remote Aseer
S3064_2,18.724,42.8594,250,Remote Aseer
S3065_0,18.814125,42.880626,10,Remote Aseer
S3065_1,18.814125,42.880626,190,Remote Aseer
S3065_2,18.814125,42.880626,270,Remote Aseer
S3066_0,18.9383,42.8909,20,Remote Aseer
S3066_1,18.9383,42.8909,170,Remote Aseer
S3067_0,19.04221,42.91996,80,Remote Aseer
S3067_1,19.04221,42.91996,240,Remote Aseer
S3068_0,19.1345,42.9486,20,Remote Aseer
S3068_1,19.1345,42.9486,180,Remote Aseer
S3069_1,19.2292,42.8919,130,Remote Aseer
S3069_2,19.2292,42.8919,310,Remote Aseer
S3070_0,19.3307,42.807,140,Remote Aseer
S3070_1,19.3307,42.807,340,Remote Aseer
S3071_0,19.4138,42.8113,10,Remote Aseer
S3071_1,19.4138,42.8113,185,Remote Aseer
S3072_1,19.5365,42.7798,150,Remote Aseer
S3072_2,19.5365,42.7798,330,Remote Aseer
S3073_0,19.682,42.6902,160,Remote Aseer
S3073_1,19.682,42.6902,340,Remote Aseer
S3073_2,19.682,42.6902,70,Remote Aseer
S3074_0,19.8829,42.6171,350,Remote Aseer
S3074_1,19.8829,42.6171,180,Remote Aseer
S3074_2,19.8829,42.6171,270,Remote Aseer
S3075_0,18.4283,42.4583,65,Remote Aseer
S3075_1,18.4283,42.4583,180,Remote Aseer
S3076_0,18.4494,42.4593,30,Remote Aseer
S3076_1,18.4494,42.4593,180,Remote Aseer
S3077_0,18.455,42.4481,0,Remote Aseer
S3077_1,18.455,42.4481,80,Remote Aseer
S3077_2,18.455,42.4481,300,Remote Aseer
S3078_0,18.4811,42.3919,120,Remote Aseer
S3078_2,18.4811,42.3919,290,Remote Aseer
S3079_0,18.5103,42.31186,100,Remote Aseer
S3079_1,18.5103,42.31186,300,Remote Aseer
S3080_1,18.4639,42.4599,340,Remote Aseer
S3080_2,18.4639,42.4599,170,Remote Aseer
S3081_0,18.5382,42.2084,110,Remote Aseer
S3081_1,18.5382,42.2084,210,Remote Aseer
S3081_2,18.5382,42.2084,260,Remote Aseer
S3082_0,18.5335,42.1165,90,Muhayel
S3082_1,18.5335,42.1165,250,Muhayel
S3082_2,18.5335,42.1165,300,Muhayel
S3083_0,19.0909,41.8191,10,Remote Aseer
S3083_1,19.0909,41.8191,80,Remote Aseer
S3083_2,19.0909,41.8191,240,Remote Aseer
S3084_1,19.1517,41.8198,160,Remote Aseer
S3084_2,19.1517,41.8198,330,Remote Aseer
S3085_0,19.1796,41.7902,150,Remote Aseer
S3085_1,19.1796,41.7902,280,Remote Aseer
S3086_0,19.2153,41.7756,20,Remote Aseer
S3086_2,19.2153,41.7756,220,Remote Aseer
S3094_0,20.4513,42.6661,0,Remote Aseer
S3094_1,20.4513,42.6661,180,Remote Aseer
S3095_0,20.6452,42.6512,0,Remote Aseer
S3095_1,20.6452,42.6512,180,Remote Aseer
S3096_0,17.8881,43.2102,90,Remote Aseer
S3096_1,17.8881,43.2102,240,Remote Aseer
S3096_2,17.8881,43.2102,330,Remote Aseer
S3097_0,18.26251,42.80423,70,Khamis Mushait
S3097_1,18.26251,42.80423,270,Khamis Mushait
S3097_2,18.26251,42.80423,350,Khamis Mushait
S3099_0,18.2318,42.853,90,Remote Aseer
S3099_1,18.2318,42.853,200,Remote Aseer
S3099_2,18.2318,42.853,310,Remote Aseer
S3100_0,18.195853,42.523072,20,Remote Aseer
S3100_1,18.195853,42.523072,120,Remote Aseer
S3100_2,18.195853,42.523072,280,Remote Aseer
S3101_0,18.19909,42.47652,40,Remote Aseer
S3101_1,18.19909,42.47652,240,Remote Aseer
S3101_2,18.19909,42.47652,300,Remote Aseer
S3102_0,18.08851,42.53266,340,Remote Aseer
S3102_1,18.08851,42.53266,90,Remote Aseer
S3102_2,18.08851,42.53266,250,Remote Aseer
S3103_0,18.0706,42.5095,70,Remote Aseer
S3103_2,18.0706,42.5095,250,Remote Aseer
S3104_0,18.3212,43.2939,30,Remote Najran
S3104_1,18.3212,43.2939,220,Remote Najran
S3104_2,18.3212,43.2939,330,Remote Najran
S3105_0,18.0516,43.0215,320,Remote Aseer
S3105_1,18.0516,43.0215,80,Remote Aseer
S3105_2,18.0516,43.0215,230,Remote Aseer
S3106_0,18.29593,42.80444,0,Khamis Mushait
S3106_1,18.29593,42.80444,90,Khamis Mushait
S3106_2,18.29593,42.80444,240,Khamis Mushait
S3109_0,18.22906,42.48306,40,Abha
S3109_1,18.22906,42.48306,150,Abha
S3109_2,18.22906,42.48306,270,Abha
S3111_0,18.23383,42.60524,50,Abha
S3111_1,18.23383,42.60524,170,Abha
S3111_2,18.23383,42.60524,330,Abha
S3112_0,18.302299,42.738201,80,Khamis Mushait
S3112_1,18.302299,42.738201,170,Khamis Mushait
S3112_2,18.302299,42.738201,340,Khamis Mushait
S3113_0,18.2897,42.739601,20,Khamis Mushait
S3113_1,18.2897,42.739601,180,Khamis Mushait
S3113_2,18.2897,42.739601,280,Khamis Mushait
S3114_0,18.2875,42.7569,60,Khamis Mushait
S3114_1,18.2875,42.7569,210,Khamis Mushait
S3114_2,18.2875,42.7569,320,Khamis Mushait
S3115_0,18.35187,42.75599,0,Khamis Mushait
S3115_1,18.35187,42.75599,130,Khamis Mushait
S3115_2,18.35187,42.75599,235,Khamis Mushait
S3116_0,18.304199,42.665298,50,Khamis Mushait
S3116_1,18.304199,42.665298,180,Khamis Mushait
S3116_2,18.304199,42.665298,290,Khamis Mushait
S3117_0,18.2992,42.68883,50,Khamis Mushait
S3117_1,18.2992,42.68883,210,Khamis Mushait
S3117_2,18.2992,42.68883,320,Khamis Mushait
S3118_0,18.18233,42.69062,10,Remote Aseer
S3118_1,18.18233,42.69062,90,Remote Aseer
S3118_2,18.18233,42.69062,220,Remote Aseer
S3119_0,19.52207,42.54721,190,Remote Aseer
S3119_1,19.52207,42.54721,270,Remote Aseer
S3119_2,19.52207,42.54721,350,Remote Aseer
S3120_0,18.65392,42.22818,15,Remote Aseer
S3120_1,18.65392,42.22818,80,Remote Aseer
S3120_2,18.65392,42.22818,240,Remote Aseer
S3121_0,18.24052,42.72622,130,Remote Aseer
S3121_1,18.24052,42.72622,240,Remote Aseer
S3121_2,18.24052,42.72622,340,Remote Aseer
S3122_0,18.09565,42.69514,80,Remote Aseer
S3122_1,18.09565,42.69514,160,Remote Aseer
S3122_2,18.09565,42.69514,340,Remote Aseer
S3123_0,17.76039,43.5309,110,Remote Najran
S3123_1,17.76039,43.5309,190,Remote Najran
S3123_2,17.76039,43.5309,290,Remote Najran
S3124_0,19.17718,42.11496,110,Remote Aseer
S3124_1,19.17718,42.11496,220,Remote Aseer
S3124_2,19.17718,42.11496,320,Remote Aseer
S3126_0,18.28689,42.71884,40,Khamis Mushait
S3126_1,18.28689,42.71884,170,Khamis Mushait
S3126_2,18.28689,42.71884,270,Khamis Mushait
S3127_0,18.22935,42.58728,10,Abha
S3127_1,18.22935,42.58728,170,Abha
S3127_2,18.22935,42.58728,310,Abha
S3128_0,18.31946,42.68194,30,Khamis Mushait
S3128_1,18.31946,42.68194,120,Khamis Mushait
S3128_2,18.31946,42.68194,260,Khamis Mushait
S3129_0,19.11469,42.12878,0,Remote Aseer
S3129_1,19.11469,42.12878,120,Remote Aseer
S3129_2,19.11469,42.12878,180,Remote Aseer
S3130_0,18.19839,42.80434,20,Remote Aseer
S3130_1,18.19839,42.80434,140,Remote Aseer
S3130_2,18.19839,42.80434,275,Remote Aseer
S3131_0,18.2467,42.53657,50,Remote Aseer
S3131_1,18.2467,42.53657,160,Remote Aseer
S3131_2,18.2467,42.53657,320,Remote Aseer
S3132_0,18.2897,42.651199,30,Khamis Mushait
S3132_1,18.2897,42.651199,180,Khamis Mushait
S3132_2,18.2897,42.651199,270,Khamis Mushait
S3133_0,18.70362,42.27013,90,Remote Aseer
S3133_1,18.70362,42.27013,200,Remote Aseer
S3133_2,18.70362,42.27013,330,Remote Aseer
S3134_0,18.31709,42.49462,30,Remote Aseer
S3134_1,18.31709,42.49462,165,Remote Aseer
S3134_2,18.31709,42.49462,280,Remote Aseer
S3135_0,18.5492,42.0399,30,Muhayel
S3135_1,18.5492,42.0399,140,Muhayel
S3135_2,18.5492,42.0399,230,Muhayel
S3136_0,18.30904,42.72898,0,Khamis Mushait
S3136_1,18.30904,42.72898,130,Khamis Mushait
S3136_2,18.30904,42.72898,230,Khamis Mushait
S3137_0,17.93871,42.26217,30,Remote Aseer
S3137_1,17.93871,42.26217,160,Remote Aseer
S3137_2,17.93871,42.26217,310,Remote Aseer
S3142_0,19.7803,41.974,30,Remote Aseer
S3142_1,19.7803,41.974,120,Remote Aseer
S3142_2,19.7803,41.974,220,Remote Aseer
S3143_0,18.171621,42.847069,60,Remote Aseer
S3143_1,18.171621,42.847069,230,Remote Aseer
S3143_2,18.171621,42.847069,330,Remote Aseer
S3146_0,18.28355,42.73224,90,Khamis Mushait
S3146_1,18.28355,42.73224,170,Khamis Mushait
S3146_2,18.28355,42.73224,300,Khamis Mushait
S3155_0,18.2157,42.4667,40,Remote Aseer
S3155_1,18.2157,42.4667,200,Remote Aseer
S3155_2,18.2157,42.4667,280,Remote Aseer
S3160_0,18.234786,42.65411,20,Abha
S3160_1,18.234786,42.65411,100,Abha
S3160_2,18.234786,42.65411,220,Abha
S3161_0,20.07279,42.57941,350,Remote Aseer
S3161_1,20.07279,42.57941,100,Remote Aseer
S3161_2,20.07279,42.57941,200,Remote Aseer
S3162_0,18.2028,42.50289,20,Abha
S3162_1,18.2028,42.50289,120,Abha
S3162_2,18.2028,42.50289,230,Abha
S3163_0,18.2354,42.4992,70,Abha
S3163_1,18.2354,42.4992,190,Abha
S3163_2,18.2354,42.4992,340,Abha
S3164_0,18.2545,42.6077,0,Abha
S3164_1,18.2545,42.6077,100,Abha
S3164_2,18.2545,42.6077,220,Abha
S3165_0,18.07043,42.80835,40,Remote Aseer
S3165_1,18.07043,42.80835,160,Remote Aseer
S3165_2,18.07043,42.80835,260,Remote Aseer
S3167_0,18.52121,42.05847,60,Muhayel
S3167_1,18.52121,42.05847,150,Muhayel
S3167_2,18.52121,42.05847,290,Muhayel
S3168_0,18.15422,43.20638,70,Remote Aseer
S3168_1,18.15422,43.20638,200,Remote Aseer
S3168_2,18.15422,43.20638,280,Remote Aseer
S3169_0,18.26327,42.49618,10,Abha
S3169_1,18.26327,42.49618,110,Abha
S3169_2,18.26327,42.49618,260,Abha
S3181_0,19.96103,42.54572,10,Remote Aseer
S3181_1,19.96103,42.54572,140,Remote Aseer
S3181_2,19.96103,42.54572,240,Remote Aseer
S3182_0,18.24624,42.56205,40,Abha
S3182_1,18.24624,42.56205,210,Abha
S3182_2,18.24624,42.56205,300,Abha
S3183_0,17.94751,43.36811,20,Remote Najran
S3183_1,17.94751,43.36811,120,Remote Najran
S3183_2,17.94751,43.36811,200,Remote Najran
S3212_0,20.06419,42.681,30,Remote Aseer
S3212_1,20.06419,42.681,150,Remote Aseer
S3212_2,20.06419,42.681,240,Remote Aseer
S3235_0,20.217072,42.756638,60,Remote Aseer
S3235_1,20.217072,42.756638,180,Remote Aseer
S3235_2,20.217072,42.756638,320,Remote Aseer
S3236_0,20.0147,42.61435,20,Bishah
S3236_1,20.0147,42.61435,120,Bishah
S3236_2,20.0147,42.61435,240,Bishah
S3237_0,20.00315,42.5984,30,Bishah
S3237_1,20.00315,42.5984,140,Bishah
S3237_2,20.00315,42.5984,240,Bishah
S3238_0,19.99855,42.58664,40,Bishah
S3238_1,19.99855,42.58664,120,Bishah
S3238_2,19.99855,42.58664,290,Bishah
S3239_0,19.97005,42.58111,0,Bishah
S3239_1,19.97005,42.58111,100,Bishah
S3239_2,19.97005,42.58111,200,Bishah
S3246_0,19.21099,42.04403,10,Remote Aseer
S3246_1,19.21099,42.04403,100,Remote Aseer
S3246_2,19.21099,42.04403,290,Remote Aseer
S3248_0,19.16745,41.97818,10,Remote Aseer
S3248_1,19.16745,41.97818,90,Remote Aseer
S3248_2,19.16745,41.97818,300,Remote Aseer
S3249_0,19.16951,41.91255,80,Remote Aseer
S3249_1,19.16951,41.91255,170,Remote Aseer
S3249_2,19.16951,41.91255,260,Remote Aseer
S3250_0,19.1508,42.14976,30,Remote Aseer
S3250_1,19.1508,42.14976,120,Remote Aseer
S3250_2,19.1508,42.14976,300,Remote Aseer
S3251_0,19.12169,42.19768,20,Remote Aseer
S3251_1,19.12169,42.19768,300,Remote Aseer
S3252_0,19.08327,42.01794,30,Remote Aseer
S3252_1,19.08327,42.01794,290,Remote Aseer
S3253_0,19.08125,42.1451,100,Remote Aseer
S3253_1,19.08125,42.1451,180,Remote Aseer
S3253_2,19.08125,42.1451,290,Remote Aseer
S3254_0,19.04882,41.86262,40,Remote Aseer
S3254_1,19.04882,41.86262,160,Remote Aseer
S3254_2,19.04882,41.86262,330,Remote Aseer
S3255_0,19.03934,42.22647,260,Remote Aseer
S3255_1,19.03934,42.22647,340,Remote Aseer
S3256_0,19.00721,42.13035,70,Remote Aseer
S3256_1,19.00721,42.13035,150,Remote Aseer
S3256_2,19.00721,42.13035,330,Remote Aseer
S3257_0,18.97511,42.18007,0,Remote Aseer
S3257_1,18.97511,42.18007,120,Remote Aseer
S3257_2,18.97511,42.18007,300,Remote Aseer
S3258_0,18.95938,42.2187,70,Remote Aseer
S3258_1,18.95938,42.2187,220,Remote Aseer
S3260_0,18.88585,42.17051,30,Remote Aseer
S3260_1,18.88585,42.17051,160,Remote Aseer
S3260_2,18.88585,42.17051,300,Remote Aseer
S3261_0,18.7804,41.98576,0,Remote Aseer
S3261_1,18.7804,41.98576,75,Remote Aseer
S3261_2,18.7804,41.98576,170,Remote Aseer
S3262_0,18.69901,42.2299,30,Remote Aseer
S3262_1,18.69901,42.2299,90,Remote Aseer
S3262_2,18.69901,42.2299,170,Remote Aseer
S3263_0,18.68755,42.41985,15,Remote Aseer
S3263_1,18.68755,42.41985,175,Remote Aseer
S3263_2,18.68755,42.41985,265,Remote Aseer
S3264_0,18.58863,42.074978,200,Remote Aseer
S3264_1,18.58863,42.074978,0,Remote Aseer
S3264_2,18.58863,42.074978,280,Remote Aseer
S3265_1,18.58459,42.49539,170,Remote Aseer
S3265_2,18.58459,42.49539,330,Remote Aseer
S3266_0,18.534,42.0459,110,Muhayel
S3266_1,18.534,42.0459,250,Muhayel
S3266_2,18.534,42.0459,350,Muhayel
S3267_0,18.44564,41.91035,0,Remote Aseer
S3267_1,18.44564,41.91035,180,Remote Aseer
S3268_0,18.41826,42.57992,90,Remote Aseer
S3268_1,18.41826,42.57992,210,Remote Aseer
S3268_2,18.41826,42.57992,330,Remote Aseer
S3269_0,18.4035,42.5301,120,Remote Aseer
S3269_1,18.4035,42.5301,220,Remote Aseer
S3269_2,18.4035,42.5301,300,Remote Aseer
S3270_0,18.4025,42.7747,70,Remote Aseer
S3270_1,18.4025,42.7747,170,Remote Aseer
S3270_2,18.4025,42.7747,340,Remote Aseer
S3271_0,18.21113,42.50597,0,Abha
S3271_1,18.21113,42.50597,110,Abha
S3271_2,18.21113,42.50597,210,Abha
S3272_0,18.37305,42.5457,350,Remote Aseer
S3272_1,18.37305,42.5457,180,Remote Aseer
S3272_2,18.37305,42.5457,280,Remote Aseer
S3273_0,18.37205,42.65192,60,Remote Aseer
S3273_1,18.37205,42.65192,110,Remote Aseer
S3273_2,18.37205,42.65192,290,Remote Aseer
S3274_0,18.36134,42.41577,30,Remote Aseer
S3274_2,18.36134,42.41577,280,Remote Aseer
S3275_0,18.35248,42.31411,40,Remote Aseer
S3275_1,18.35248,42.31411,140,Remote Aseer
S3276_0,18.33933,42.84486,30,Remote Aseer
S3276_1,18.33933,42.84486,150,Remote Aseer
S3276_2,18.33933,42.84486,330,Remote Aseer
S3277_0,18.338316,42.75215,60,Khamis Mushait
S3277_1,18.338316,42.75215,180,Khamis Mushait
S3277_2,18.338316,42.75215,280,Khamis Mushait
S3278_1,18.32214,42.39921,180,Remote Aseer
S3278_2,18.32214,42.39921,340,Remote Aseer
S3279_0,18.31097,42.74317,30,Khamis Mushait
S3279_1,18.31097,42.74317,125,Khamis Mushait
S3279_2,18.31097,42.74317,300,Khamis Mushait
S3280_0,18.27965,42.00471,40,Remote Aseer
S3280_1,18.27965,42.00471,190,Remote Aseer
S3281_0,18.30558,42.72309,0,Khamis Mushait
S3281_1,18.30558,42.72309,120,Khamis Mushait
S3281_2,18.30558,42.72309,240,Khamis Mushait
S3282_0,18.30011,42.72875,0,Khamis Mushait
S3282_1,18.30011,42.72875,110,Khamis Mushait
S3282_2,18.30011,42.72875,285,Khamis Mushait
S3283_0,18.298,42.75599,20,Khamis Mushait
S3283_1,18.298,42.75599,120,Khamis Mushait
S3283_2,18.298,42.75599,300,Khamis Mushait
S3284_0,18.29491,42.44926,90,Remote Aseer
S3284_1,18.29491,42.44926,210,Remote Aseer
S3284_2,18.29491,42.44926,350,Remote Aseer
S3285_0,18.29264,42.72253,0,Khamis Mushait
S3285_1,18.29264,42.72253,150,Khamis Mushait
S3285_2,18.29264,42.72253,250,Khamis Mushait
S3286_0,18.28095,42.75782,0,Khamis Mushait
S3286_1,18.28095,42.75782,130,Khamis Mushait
S3286_2,18.28095,42.75782,220,Khamis Mushait
S3287_0,18.27164,42.417669,130,Remote Aseer
S3287_2,18.27164,42.417669,350,Remote Aseer
S3288_1,18.43222,42.68854,340,Remote Aseer
S3288_2,18.43222,42.68854,150,Remote Aseer
S3289_0,18.23711,42.63159,0,Abha
S3289_1,18.23711,42.63159,60,Abha
S3289_2,18.23711,42.63159,190,Abha
S3290_0,18.2297,42.52872,90,Abha
S3290_1,18.2297,42.52872,180,Abha
S3290_2,18.2297,42.52872,280,Abha
S3291_0,18.22413,42.494255,50,Abha
S3291_1,18.22413,42.494255,160,Abha
S3291_2,18.22413,42.494255,350,Abha
S3293_0,18.22064,42.51119,60,Abha
S3293_1,18.22064,42.51119,180,Abha
S3293_2,18.22064,42.51119,300,Abha
S3294_0,18.22234,42.59815,70,Abha
S3294_1,18.22234,42.59815,150,Abha
S3294_2,18.22234,42.59815,280,Abha
S3295_0,18.21316,42.49949,0,Abha
S3295_1,18.21316,42.49949,90,Abha
S3295_2,18.21316,42.49949,190,Abha
S3296_0,18.21124,42.51437,0,Abha
S3296_1,18.21124,42.51437,140,Abha
S3296_2,18.21124,42.51437,230,Abha
S3297_0,18.20353,42.84579,10,Remote Aseer
S3297_1,18.20353,42.84579,110,Remote Aseer
S3297_2,18.20353,42.84579,240,Remote Aseer
S3298_0,18.19884,42.499107,20,Abha
S3298_1,18.19884,42.499107,70,Abha
S3298_2,18.19884,42.499107,290,Abha
S3299_0,18.28416,42.69312,0,Khamis Mushait
S3299_1,18.28416,42.69312,110,Khamis Mushait
S3299_2,18.28416,42.69312,210,Khamis Mushait
S3300_0,18.20088,42.88897,30,Remote Aseer
S3300_1,18.20088,42.88897,130,Remote Aseer
S3300_2,18.20088,42.88897,260,Remote Aseer
S3301_0,18.16672,42.22464,45,Remote Aseer
S3301_1,18.16672,42.22464,240,Remote Aseer
S3302_0,18.13738,41.92079,10,Remote Aseer
S3302_1,18.13738,41.92079,180,Remote Aseer
S3303_0,18.12187,43.09567,0,Remote Najran
S3303_1,18.12187,43.09567,120,Remote Najran
S3303_2,18.12187,43.09567,210,Remote Najran
S3304_0,18.08327,42.85878,30,Remote Aseer
S3304_1,18.08327,42.85878,140,Remote Aseer
S3304_2,18.08327,42.85878,290,Remote Aseer
S3305_0,18.08058,42.76927,90,Remote Aseer
S3305_1,18.08058,42.76927,140,Remote Aseer
S3305_2,18.08058,42.76927,280,Remote Aseer
S3306_0,18.05378,43.1889,30,Remote Aseer
S3306_1,18.05378,43.1889,170,Remote Aseer
S3306_2,18.05378,43.1889,290,Remote Aseer
S3307_0,18.03469,41.91148,10,Remote Aseer
S3307_1,18.03469,41.91148,190,Remote Aseer
S3308_0,18.03318,43.14488,0,Remote Najran
S3308_1,18.03318,43.14488,170,Remote Najran
S3308_2,18.03318,43.14488,230,Remote Najran
S3309_1,18.02753,42.23753,150,Remote Aseer
S3309_2,18.02753,42.23753,330,Remote Aseer
S3310_0,18.01784,43.24539,60,Remote Aseer
S3310_2,18.01784,43.24539,300,Remote Aseer
S3311_0,18.00039,42.97942,25,Remote Najran
S3311_1,18.00039,42.97942,200,Remote Najran
S3311_2,18.00039,42.97942,300,Remote Najran
S3312_0,17.97274,43.29404,100,Remote Aseer
S3312_1,17.97274,43.29404,250,Remote Aseer
S3312_2,17.97274,43.29404,340,Remote Aseer
S3313_0,17.93846,43.22336,15,Remote Najran
S3313_1,17.93846,43.22336,165,Remote Najran
S3313_2,17.93846,43.22336,310,Remote Najran
S3314_0,17.95278,43.32872,80,Remote Aseer
S3314_1,17.95278,43.32872,160,Remote Aseer
S3314_2,17.95278,43.32872,210,Remote Aseer
S3315_0,17.95374,43.12299,40,Remote Najran
S3315_1,17.95374,43.12299,140,Remote Najran
S3315_2,17.95374,43.12299,320,Remote Najran
S3316_0,17.94305,43.46739,90,Remote Najran
S3316_1,17.94305,43.46739,200,Remote Najran
S3316_2,17.94305,43.46739,300,Remote Najran
S3317_1,17.91543,41.94263,10,Remote Aseer
S3317_2,17.91543,41.94263,160,Remote Aseer
S3318_0,17.8921,42.25424,0,Remote Aseer
S3318_1,17.8921,42.25424,140,Remote Aseer
S3319_0,17.73834,43.54494,310,Remote Najran
S3319_1,17.73834,43.54494,240,Remote Najran
S3320_1,17.72699,43.17219,190,Remote Aseer
S3320_2,17.72699,43.17219,350,Remote Aseer
S3321_0,17.67332,43.42772,100,Remote Najran
S3321_1,17.67332,43.42772,190,Remote Najran
S3321_2,17.67332,43.42772,320,Remote Najran
S3322_0,17.60952,43.30914,50,Remote Aseer
S3322_1,17.60952,43.30914,160,Remote Aseer
S3322_2,17.60952,43.30914,280,Remote Aseer
S3323_0,18.7664,42.27975,10,Remote Aseer
S3323_1,18.7664,42.27975,100,Remote Aseer
S3323_2,18.7664,42.27975,210,Remote Aseer
S3324_0,17.57308,43.32192,0,Remote Najran
S3324_1,17.57308,43.32192,90,Remote Najran
S3324_2,17.57308,43.32192,200,Remote Najran
S3325_0,17.72952,43.3826,40,Remote Aseer
S3325_1,17.72952,43.3826,190,Remote Aseer
S3325_2,17.72952,43.3826,300,Remote Aseer
S3326_0,18.62758,43.20397,10,Remote Aseer
S3326_1,18.62758,43.20397,90,Remote Aseer
S3326_2,18.62758,43.20397,170,Remote Aseer
S3327_0,18.10524,43.18114,10,Remote Aseer
S3327_1,18.10524,43.18114,200,Remote Aseer
S3328_0,17.67772,43.17448,0,Remote Aseer
S3328_1,17.67772,43.17448,100,Remote Aseer
S3328_2,17.67772,43.17448,240,Remote Aseer
S3329_0,19.21054,42.77779,0,Remote Aseer
S3329_1,19.21054,42.77779,190,Remote Aseer
S3329_2,19.21054,42.77779,270,Remote Aseer
S3330_0,18.288,42.81466,30,Khamis Mushait
S3330_1,18.288,42.81466,130,Khamis Mushait
S3330_2,18.288,42.81466,300,Khamis Mushait
S3331_0,18.03614,42.80219,0,Remote Aseer
S3331_1,18.03614,42.80219,120,Remote Aseer
S3331_2,18.03614,42.80219,240,Remote Aseer
S3332_0,18.30778,42.7478,0,Khamis Mushait
S3332_1,18.30778,42.7478,120,Khamis Mushait
S3332_2,18.30778,42.7478,230,Khamis Mushait
S3333_0,18.35647,42.71573,20,Remote Aseer
S3333_1,18.35647,42.71573,110,Remote Aseer
S3333_2,18.35647,42.71573,240,Remote Aseer
S3334_0,18.3151,42.70532,60,Khamis Mushait
S3334_1,18.3151,42.70532,160,Khamis Mushait
S3334_2,18.3151,42.70532,310,Khamis Mushait
S3335_0,18.18173,42.95073,20,Remote Najran
S3335_1,18.18173,42.95073,125,Remote Najran
S3335_2,18.18173,42.95073,190,Remote Najran
S3336_0,18.30395,42.62851,60,Remote Aseer
S3336_1,18.30395,42.62851,160,Remote Aseer
S3336_2,18.30395,42.62851,250,Remote Aseer
S3337_0,18.3219,42.7659,0,Khamis Mushait
S3337_1,18.3219,42.7659,120,Khamis Mushait
S3337_2,18.3219,42.7659,240,Khamis Mushait
S3338_0,18.26849,42.61513,40,Abha
S3338_1,18.26849,42.61513,110,Abha
S3338_2,18.26849,42.61513,260,Abha
S3339_0,17.98949,42.75449,10,Remote Aseer
S3339_1,17.98949,42.75449,110,Remote Aseer
S3339_2,17.98949,42.75449,270,Remote Aseer
S3340_0,18.22214,42.52283,100,Abha
S3340_1,18.22214,42.52283,200,Abha
S3340_2,18.22214,42.52283,270,Abha
S3341_0,18.22565,42.50777,0,Abha
S3341_1,18.22565,42.50777,100,Abha
S3341_2,18.22565,42.50777,240,Abha
S3342_0,18.20808,42.49102,60,Abha
S3342_1,18.20808,42.49102,180,Abha
S3342_2,18.20808,42.49102,320,Abha
S3343_0,18.23107,42.48894,110,Abha
S3343_1,18.23107,42.48894,210,Abha
S3343_2,18.23107,42.48894,350,Abha
S3344_0,20.04578,42.63989,20,Bishah
S3344_1,20.04578,42.63989,180,Bishah
S3344_2,20.04578,42.63989,260,Bishah
S3345_0,19.99866,42.6158,0,Bishah
