Date,Time,UCell Group,Integrity,3G CS Traffic Erl(Erl),3G PS DL GB,3G PS UL GB,VS.HSDPA.UE.Mean.Cell,CS SR (F),PS SR (F),RRC SR(F),CS_DCR.Leo(%),PS Drop(F),IRAT SR(New),HSDPA.User.Throughput Mbps,VS.MeanRTWP(dBm),Avg_CQI_reported,Avg_CQI_Used,VS.MeanTCP(dBm),Success Rate of CS Incoming Inter-RAT Handovers for Cell(%),IRAT HO Outgoing Success Rate CS -speech (%)-NewMob,VS.IRATHO.FailOutCS,VS.U2L.FastReturn.Redirect.CSFBUE,VS.U2L.FastReturn.Redirect.SRVCCUE,VS.U2LHO.FastReturn.AttOutPS.CSFBUE,VS.U2LHO.FastReturn.AttOutPS.SRVCCUE,VS.U2LTEHO.RRCRelease.FastReturn.Blind,VS.U2LTEHO.RRCRelease.Service,EVQI Cell NB,EVQI Cell WB,VQI-3G,VS.OrigCall.EstabMeanTime.AMRWB(ms),VS.OrigCall.EstabMeanTime.AMRNB(ms),VS.Cell.UnavailTime.Sys(s),UMTS Cell Availability %
2023-11-17,08:00,Southern Remote,1,759.13,544.6505,67.4069,2159.1408,99.9666,99.7571,99.7368,0.323,0.3244,95.4749,3921.8353,-105.191,23.5564,18.6055,39.2495,99.2773,95.3583,114,20395,334,0,0,20395,49811,3.1243,3.7634,4.0521,5443,6779,54915,98.8392
2023-11-17,08:00,Southern City,1,595.51,196.7066,32.2207,1047.8258,100,99.9502,99.8989,0.1444,0.0986,57.1429,3696.0438,-103.2181,23.3523,18.2311,38.4251,98.6547,57.1429,3,20956,170,0,0,20956,14170,3.1255,3.7531,4.0919,5121,6785,10845,99.0961
2023-11-17,08:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,62.69,32.6383,5.1445,228.1971,99.8771,99.9288,99.8289,0.2874,0.184,97.2973,3283.5772,-103.7195,23.581,18.2475,37.0686,97.7011,97.2973,1,2149,25,0,0,2149,5512,3.1444,3.8044,4.0842,5563,6842,0,98.7124
2023-11-17,08:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,128.43,59.1809,8.5507,319.0345,99.9725,99.9568,99.8014,0.2166,0.1822,86.3636,4011.7654,-99.8653,23.9645,17.9194,37.4284,100,82.6087,4,4702,44,0,0,4702,6371,3.1054,3.7417,4.0859,5125,6835,0,99.3802
2023-11-17,08:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,87.44,176.5084,20.1504,483.1988,99.9369,99.8847,99.5743,0.4748,0.1935,95.4545,5059.604,-105.8624,24.8967,19.1408,39.0506,100,95.4545,6,1923,39,0,0,1923,9606,3.1254,3.8042,4.0456,5203,6703,54000,96.6543
2023-11-17,08:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,370.65,132.9362,18.0389,599.9419,99.979,99.8576,99.8564,0.1499,0.2871,95.2179,3535.4052,-105.1743,22.7494,18.6396,39.3164,98.9418,95.2179,45,11061,110,0,0,11061,13855,3.1363,3.7532,4.0574,5503,6742,915,99.2941
2023-11-17,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,382.74,153.1777,22.1997,716.766,100,99.4441,99.7349,0.162,0.2396,94.0387,3447.536,-105.1538,22.5907,18.5237,39.9852,98.9293,93.8988,41,11843,139,0,0,11843,10838,3.1095,3.7523,4.058,5313,6775,10800,99.2405
2023-11-17,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,101.64,100.5517,12.9845,445.8648,100,99.9369,99.8276,0.9197,0.3234,98.3871,3778.8881,-105.8031,23.9105,18.1717,39.0534,100,97.992,5,1893,64,0,0,1893,14337,3.1227,3.7692,4.0502,6040,6932,0,100
2023-11-17,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,207.96,80.5004,11.8198,377.33,100,99.9246,99.9287,0.2104,0.1311,97.8202,3666.6072,-105.2541,23.4351,18.126,39.1676,99.511,97.8202,8,7367,78,0,0,7367,2989,3.1334,3.7455,4.1112,4888,6790,45,99.9965
2023-11-17,08:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,13.08,5.8635,0.7392,36.6335,100,99.9448,99.9263,0.6623,0.0898,83.3333,3038.4398,-105.9924,23.6719,17.6951,37.8214,95.4545,83.3333,7,413,5,0,0,413,473,3.1771,3.7307,4.0741,5359,6466,0,100
2023-11-17,08:00,Aseer Province,1,379.99,368.817,46.7817,1474.2021,99.9544,99.9291,99.7727,0.4293,0.22,96.8037,4283.7456,-103.7861,24.2158,18.5316,38.251,99.5825,96.3636,16,10661,172,0,0,10661,35711,3.1208,3.778,4.0683,5362,6833,54000,98.5827
2023-11-17,08:00,Jazan Province,1,753.61,286.1763,40.287,1318.801,99.9892,99.6499,99.7956,0.1559,0.2624,94.7303,3484.9084,-105.1736,22.6638,18.5744,39.6238,98.9382,94.6716,86,22910,249,0,0,22910,24808,3.1233,3.7527,4.0583,5385,6758,11715,99.2736
2023-11-17,08:00,Najran Province,1,221.04,86.3639,12.5589,413.9634,100,99.9266,99.9284,0.2358,0.1266,96.3325,3616.0903,-105.331,23.4556,18.0949,39.0454,99.117,96.3325,15,7780,83,0,0,7780,3462,3.1363,3.745,4.1074,4906,6772,45,99.9968
2023-11-17,09:00,Southern Region,1,1610.51,837.773,111.012,3551.1526,99.9827,99.8679,99.792,0.173,0.2461,97.4967,3769.692,-104.3259,23.3703,18.5644,39.1086,99.2638,97.4967,76,49130,586,0,0,49130,68658,3.1391,3.767,4.0673,5403,6901,65487,98.9533
2023-11-17,09:00,USF8,1,513.28,390.6078,65.7368,1860.888,99.8902,99.6403,99.6792,0.5136,0.5412,98.4248,2908.173,-106.2662,23.0633,18.4101,39.4319,99.773,98.3215,64,6178,230,0,0,6178,10298,3.087,3.6983,4.0931,5131,7363,39567,98.8932
2023-11-17,09:00,Southern Remote,1,882.57,610.6796,75.2391,2378.3392,99.9865,99.8404,99.7192,0.2214,0.3423,97.4868,3805.539,-105.1633,23.4097,18.607,39.4976,99.5225,97.4868,76,25002,382,0,0,25002,53426,3.1391,3.7726,4.0529,5655,6925,54687,98.8427
2023-11-17,09:00,Southern City,1,725.92,225.1923,35.4998,1161.9912,99.9779,99.9325,99.8994,0.1142,0.1411,100,3688.1988,-103.1772,23.3117,18.4651,38.671,98.3784,100,0,24040,202,0,0,24040,14815,3.139,3.7599,4.0836,5172,6870,10800,99.0971
2023-11-17,09:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,84.28,40.6098,6.18,251.447,100,99.9574,99.817,0.1479,0.1555,90,3650.2407,-103.7254,23.6168,18.6635,37.2396,98.4848,90,6,2580,43,0,0,2580,5819,3.1603,3.8058,4.0919,5023,7065,0,98.7124
2023-11-17,09:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,189.53,67.0157,9.6183,385.7332,99.98,99.9358,99.8312,0.1892,0.2016,100,3803.3851,-99.9213,23.9257,17.8127,37.6757,97.9592,100,0,6133,71,0,0,6133,7087,3.1376,3.7578,4.0644,5375,6968,0,99.3802
2023-11-17,09:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,110.3,195.8252,20.8096,514.8289,99.8569,99.8299,99.4197,0.2276,0.2249,98.01,5030.6442,-105.8004,24.7465,19.5558,39.2809,100,98.01,4,2452,48,0,0,2452,10477,3.1289,3.8264,4.054,5623,6701,54000,96.6543
2023-11-17,09:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,429.95,143.2352,20.6552,648.1075,99.9912,99.8085,99.8278,0.0834,0.2843,97.3308,3388.8696,-105.1827,22.6842,18.5369,39.5937,99.5946,97.3308,28,13313,139,0,0,13313,14492,3.1565,3.7546,4.0662,5586,6910,687,99.3078
2023-11-17,09:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,408.98,178.6807,22.7079,770.0199,99.9903,99.7535,99.7846,0.1145,0.2847,97.0688,3367.6592,-105.1396,22.3436,18.6612,40.3753,98.9933,97.0688,26,13098,128,0,0,13098,11565,3.1213,3.7543,4.0557,5400,6948,10800,99.2405
2023-11-17,09:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,137.27,117.3438,15.7333,502.8594,100,99.9556,99.8269,0.9437,0.3872,99.4667,3754.3438,-105.6985,23.792,18.1702,39.3455,99.4737,99.4667,2,2634,69,0,0,2634,15062,3.1298,3.7804,4.0256,6287,6723,0,100
2023-11-17,09:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,236.97,87.7729,14.2083,428.3925,99.9844,99.9438,99.9026,0.0815,0.1931,97.6378,3431.3068,-105.1051,23.3597,18.0111,39.4043,99.4832,97.6378,9,8443,78,0,0,8443,3209,3.1364,3.768,4.1061,5008,6877,0,100
2023-11-17,09:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,11.21,5.3886,0.8262,38.9418,100,99.9518,99.8719,0.2326,0.1427,97.5,3266.5479,-105.9152,23.7481,16.857,37.698,100,97.5,1,389,8,0,0,389,530,3.1924,3.7778,4.1058,5644,6954,0,100
2023-11-17,09:00,Aseer Province,1,521.19,420.6728,52.1936,1651.8047,99.9665,99.9217,99.7499,0.3627,0.2438,98.2143,4257.0102,-103.7614,24.1115,18.7196,38.4907,98.966,98.2143,12,13793,230,0,0,13793,38129,3.1376,3.7862,4.0607,5540,6870,54000,98.5827
2023-11-17,09:00,Jazan Province,1,839.13,322.0376,43.5108,1421.1913,99.9908,99.7808,99.806,0.0987,0.2848,97.2165,3374.5278,-105.1712,22.5003,18.5937,39.9576,99.3274,97.2165,54,26417,268,0,0,26417,26373,3.1399,3.7544,4.0607,5480,6928,11487,99.281
2023-11-17,09:00,Najran Province,1,248.18,93.1615,15.0345,467.3343,99.9851,99.9446,99.8992,0.0887,0.1877,97.6247,3421.5315,-105.1894,23.3914,17.9449,39.2549,99.5294,97.6247,10,8832,86,0,0,8832,3739,3.1392,3.7683,4.1061,5029,6881,0,100
2023-11-17,10:00,Southern Region,1,1736.4,951.6993,128.2324,3843.1151,99.9956,99.8195,99.7689,0.1658,0.2601,96.7381,3733.9147,-104.2589,23.2042,18.5964,39.3805,99.1217,96.6763,104,54926,739,0,0,54926,72967,3.1403,3.7633,4.0664,5448,6933,64875,98.9587
2023-11-17,10:00,USF8,1,481.64,439.6051,68.6117,1927.2562,99.9595,99.6227,99.7071,0.5243,0.575,97.4954,2997.8521,-106.2265,23.0326,18.7432,39.6873,99.6394,97.47,97,6474,234,0,0,6474,11799,3.0797,3.6831,4.098,5406,7277,32400,99.0937
2023-11-17,10:00,Southern Remote,1,946.05,696.7199,86.8341,2574.8735,99.9919,99.7917,99.6901,0.2039,0.3816,96.7639,3802.6256,-105.0973,23.2453,18.6601,39.7524,99.203,96.7019,103,27703,491,0,0,27703,57014,3.141,3.7689,4.0477,5569,6909,54075,98.8519
2023-11-17,10:00,Southern City,1,787.5,251.6804,40.9264,1253.0207,100,99.885,99.8848,0.1205,0.125,83.3333,3576.0689,-103.1097,23.1366,18.4442,38.962,98.8728,83.3333,1,27144,248,0,0,27144,15582,3.1391,3.7572,4.0877,5337,6965,10800,99.0971
2023-11-17,10:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,103.42,46.3849,7.7291,282.8706,100,99.9318,99.5748,0.2271,0.2014,93.4426,3515.1468,-103.6108,23.3758,18.219,37.4439,97.0149,93.4426,4,3364,42,0,0,3364,6650,3.1565,3.7959,4.0904,5397,6842,0,98.7124
2023-11-17,10:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,212.19,78.1466,10.4388,417.329,99.9826,99.9392,99.8245,0.2193,0.2415,98.1818,3847.9447,-99.9034,23.7167,18.1448,37.9095,96.5368,98.1818,1,7242,88,0,0,7242,7442,3.137,3.7269,4.0714,5099,6918,0,99.3802
2023-11-17,10:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,116.92,235.3892,24.3047,556.7696,100,99.8095,99.695,0.2607,0.277,96.0938,5102.772,-105.7098,24.5759,19.8633,39.6839,100,96.0938,10,2642,75,0,0,2642,10640,3.1358,3.7913,4.0265,5227,6728,54000,96.6543
2023-11-17,10:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,459.48,149.846,24.4718,711.982,100,99.6144,99.7723,0.1459,0.276,97.2616,3181.5153,-105.0187,22.5486,18.2454,39.768,99.5739,97.1698,30,14902,148,0,0,14902,15623,3.1486,3.7562,4.0709,5691,6951,0,99.3492
2023-11-17,10:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,403.13,186.1141,24.9509,820.6174,100,99.7502,99.7393,0.0913,0.3046,94.8864,3251.8308,-105.0413,22.2074,18.5777,40.5255,99.2727,94.7787,46,13470,163,0,0,13470,11264,3.1284,3.7671,4.0707,5594,7047,10875,99.2352
2023-11-17,10:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,140.83,142.1195,18.8812,551.5482,100,99.9561,99.7993,0.3842,0.4121,98.4925,3689.9866,-105.7819,23.5283,18.3456,39.7251,100,98.4925,6,3179,111,0,0,3179,17007,3.131,3.7736,4.0252,5865,6794,0,100
2023-11-17,10:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,284.41,104.1136,16.1239,448.4731,99.9864,99.8768,99.9126,0.1212,0.1413,98.4,3559.4736,-105.0457,23.2639,18.2045,39.6964,99.3072,98.4,6,9612,101,0,0,9612,3311,3.1419,3.7616,4.101,5124,6983,0,100
2023-11-17,10:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,13.18,6.2864,0.8602,38.3042,100,99.9064,99.8494,0.2033,0.1208,97.6744,3405.499,-105.9085,23.9039,17.0852,37.8464,100,97.6744,1,436,11,0,0,436,659,3.1859,3.7463,4.1016,4641,6529,0,100
2023-11-17,10:00,Aseer Province,1,573.1,501.7925,61.1655,1805.1424,99.993,99.913,99.7425,0.2663,0.2853,97.2692,4251.7555,-103.7231,23.885,18.8881,38.8157,98.4476,97.2692,21,16420,316,0,0,16420,41457,3.1389,3.7665,4.0556,5333,6841,54000,98.5827
2023-11-17,10:00,Jazan Province,1,862.87,336.2078,49.6109,1535.9744,100,99.6821,99.7538,0.1199,0.2904,96.1856,3218.6467,-105.0365,22.37,18.4143,40.1203,99.4418,96.0865,76,28379,311,0,0,28379,27169,3.1397,3.7622,4.0712,5635,6986,10875,99.3007
2023-11-17,10:00,Najran Province,1,297.58,110.4,16.9841,486.7774,99.9871,99.8798,99.9056,0.1251,0.1391,98.3254,3550.466,-105.1355,23.3131,18.14,39.5367,99.3697,98.3254,7,10048,112,0,0,10048,3970,3.1441,3.7612,4.1011,5110,6961,0,100
2023-11-17,11:00,Southern Region,1,1471.27,982.9902,134.8052,3960.7469,99.9926,99.8372,99.7582,0.1626,0.2825,96.1955,3738.9816,-104.1946,23.0959,18.5769,39.4306,98.9891,96.1284,111,51283,940,0,0,51283,79956,3.1319,3.752,4.0721,5337,6850,44768,99.1348
2023-11-17,11:00,USF8,1,406.87,437.4897,67.694,1865.537,99.9556,99.697,99.6657,0.4267,0.5036,98.0508,3059.0158,-106.2034,23.0742,18.9231,39.6119,99.4949,98.0508,66,6142,238,0,0,6142,11213,3.0836,3.7073,4.0931,5245,7377,51745,98.5525
2023-11-17,11:00,Southern Remote,1,783.08,700.3635,91.3413,2660.0404,99.9906,99.8017,99.6769,0.2164,0.4132,96.3522,3766.0856,-105.0428,23.1683,18.5661,39.7199,99.2397,96.2846,106,24547,610,0,0,24547,60394,3.1301,3.7583,4.0534,5586,6839,32810,99.1746
2023-11-17,11:00,Southern City,1,685,278.6668,42.9203,1283.9356,99.9948,99.9205,99.877,0.1032,0.134,44.4444,3700.2872,-103.027,22.9742,18.5984,39.1094,98.2684,44.4444,5,26634,327,0,0,26634,18880,3.1338,3.7447,4.0932,5106,6865,11958,99.0729
2023-11-17,11:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,98.67,46.1994,8.1425,291.6178,100,99.9399,99.4615,0.1647,0.2947,95.8904,3261.9608,-103.4509,23.2102,17.8518,37.5025,99.435,95.8904,3,3426,79,0,0,3426,7062,3.1471,3.7645,4.0862,5131,6499,0,98.7124
2023-11-17,11:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,195.83,83.3435,11.9744,439.8914,100,99.9247,99.8323,0.1574,0.2569,94.4444,3834.8859,-99.5834,23.7191,17.8245,37.992,95.6376,94.4444,4,7243,140,0,0,7243,9226,3.1179,3.7299,4.0706,5079,6899,0,99.3802
2023-11-17,11:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,88.08,227.2426,27.6868,585.8661,99.9542,99.8155,99.6816,0.4055,0.308,93.9252,4783.3517,-105.6986,24.3645,19.4841,39.6119,100,93.9252,13,2661,76,0,0,2661,12354,3.1137,3.785,4.0544,5270,6882,22860,98.2621
2023-11-17,11:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,386.17,159.1806,23.8408,726.9041,99.9906,99.7155,99.8136,0.0919,0.2809,97.2842,3264.0506,-105.039,22.3698,18.4723,39.8487,99.1925,97.2842,28,12939,173,0,0,12939,15996,3.1515,3.7479,4.0665,5685,6852,0,99.3492
2023-11-17,11:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,343.43,191.0445,26.0827,830.264,100,99.7112,99.6906,0.0668,0.3421,95.995,3350.8198,-105.033,22.1618,18.6105,40.4752,99.3453,95.995,32,12622,203,0,0,12622,12958,3.1202,3.7533,4.0759,5401,6934,12538,99.1183
2023-11-17,11:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,118.38,151.2858,20.0027,578.1843,100,99.9538,99.82,0.6216,0.3903,96.2428,3837.4534,-105.7865,23.4128,18.258,39.7552,98.855,95.9654,14,2947,114,0,0,2947,17439,3.1141,3.7618,4.0484,5775,6708,9370,99.3832
2023-11-17,11:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,223.92,115.9682,15.8029,453.7453,99.9847,99.9375,99.9078,0.154,0.15,94.9153,3744.6799,-105.0977,23.1845,18.6585,39.8105,100,94.9153,15,8899,144,0,0,8899,3671,3.1364,3.7416,4.1034,4948,6918,0,100
2023-11-17,11:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,13.6,4.7656,0.7289,37.5029,100,100,99.9488,0,0.1328,96.6667,2885.7602,-105.8161,23.812,16.7455,37.6826,100,93.5484,2,444,8,0,0,444,568,3.1139,3.8103,4.083,5497,6499,0,100
2023-11-17,11:00,Aseer Province,1,500.58,507.4507,67.7001,1892.6013,99.9926,99.9107,99.7207,0.2934,0.3094,95.4416,4139.529,-103.6071,23.7651,18.6147,38.8295,98.1522,95.3058,33,16260,409,0,0,16260,45864,3.1222,3.7563,4.0663,5264,6778,32230,98.9001
2023-11-17,11:00,Jazan Province,1,729.99,350.8457,50.0297,1560.1265,99.9951,99.7133,99.7527,0.0832,0.314,96.6721,3310.9271,-105.0424,22.2607,18.539,40.1365,99.262,96.6721,61,25578,376,0,0,25578,29171,3.1373,3.7507,4.0708,5524,6887,12538,99.2471
2023-11-17,11:00,Najran Province,1,237.52,120.7338,16.5318,491.2482,99.9855,99.9434,99.9124,0.1463,0.1482,95.0769,3701.2336,-105.1725,23.2304,18.5632,39.6318,100,94.7853,17,9343,152,0,0,9343,4239,3.1351,3.7456,4.1014,4965,6897,0,100
2023-11-17,12:00,Southern Region,1,1609.56,990.3823,134.4649,4319.9782,99.9927,99.884,99.7805,0.1407,0.31,96.8327,3545.9619,-104.142,22.8545,18.4205,39.593,99.104,96.8327,110,69876,1635,0,0,69876,89641,3.1236,3.7351,4.0676,5274,6649,61345,98.9896
2023-11-17,12:00,USF8,1,326.96,413.4235,64.556,1773.5911,99.9551,99.7317,99.7384,0.4816,0.5205,98.0245,3159.8941,-106.2312,23.0704,18.9737,39.4514,99.6401,98.0245,63,6005,284,0,0,6005,10845,3.0654,3.6881,4.0877,5003,7257,88309,97.5297
2023-11-17,12:00,Southern Remote,1,755.44,707.03,88.2412,2812.0982,99.9885,99.8706,99.7043,0.1823,0.4285,96.9364,3636.1369,-105.0594,22.947,18.5167,39.863,99.1581,96.9364,106,30514,978,0,0,30514,65776,3.128,3.7594,4.0456,5302,6601,50545,98.9055
2023-11-17,12:00,Southern City,1,851.85,280.2785,45.698,1487.4452,99.9965,99.9209,99.8867,0.1033,0.1761,63.6364,3360.5691,-102.883,22.7129,18.2596,39.2984,98.986,63.6364,4,39197,655,0,0,39197,22857,3.1193,3.7153,4.0922,5256,6697,10800,99.0971
2023-11-17,12:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,126.28,44.0547,6.969,329.9664,100,99.9067,99.5571,0.2125,0.2524,93.3333,3132.0915,-103.4845,23.0366,17.9397,37.5394,100,93.3333,7,5283,155,0,0,5283,7877,3.1393,3.7415,4.0968,5082,6601,0,98.7124
2023-11-17,12:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,264.27,84.6369,12.1541,514.4442,100,99.8998,99.8196,0.0939,0.336,96.9388,3347.6128,-99.4998,23.3619,17.7371,38.2085,97.4832,96.9388,3,10999,290,0,0,10999,11147,3.1165,3.7281,4.0712,5163,6793,0,99.3802
2023-11-17,12:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,94.23,224.5261,26.9365,618.8546,100,99.848,99.5147,0.2997,0.3322,98.0769,4672.7077,-105.6788,23.9708,19.5054,39.6471,98.4026,98.0769,5,3523,150,0,0,3523,13254,3.0937,3.7906,4.0179,4879,6419,21600,98.3271
2023-11-17,12:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,368.82,168.4859,24.4597,773.0247,100,99.8896,99.8581,0.0562,0.3654,96.3373,3269.3827,-105.0373,22.1952,18.3462,39.9165,99.4036,96.3373,43,16118,293,0,0,16118,17993,3.1381,3.7415,4.0785,5314,6649,0,99.3492
2023-11-17,12:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,389.25,184.0486,25.4805,918.7502,99.9856,99.8285,99.8046,0.1496,0.3871,96.4161,3018.5877,-104.8822,21.9364,18.0759,40.4991,99.2497,96.4161,41,18583,342,0,0,18583,14689,3.1099,3.7091,4.0682,5408,6588,11170,99.2145
2023-11-17,12:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,114.73,145.3679,18.5649,603.176,99.9699,99.9434,99.833,0.3713,0.3651,97.2727,3737.6519,-105.744,23.3388,18.2321,39.7642,99.4681,97.2727,9,3603,189,0,0,3603,18193,3.1346,3.779,4.0299,5486,6441,28575,98.1191
2023-11-17,12:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,235.97,129.2235,18.5408,496.5884,99.9878,99.9248,99.9047,0.132,0.1386,100,3494.0425,-104.9846,22.8867,18.6454,40.0972,99.7748,100,0,10886,190,0,0,10886,4706,3.1278,3.7271,4.1005,5209,6782,0,100
2023-11-17,12:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,13.73,6.9648,0.8338,44.739,100,99.8884,99.8704,0,0.1217,94.7368,3459.6979,-105.7248,23.7685,17.53,38.0848,100,94.7368,2,716,24,0,0,716,774,3.1084,3.7419,4.1058,5095,6833,0,100
2023-11-17,12:00,Aseer Province,1,599.23,498.4769,64.6044,2063.7838,99.9947,99.9027,99.7094,0.2006,0.3259,96.9582,3950.0408,-103.573,23.5045,18.5876,38.8954,98.6172,96.9582,24,23390,784,0,0,23390,50357,3.1214,3.7527,4.058,5155,6629,50175,98.6384
2023-11-17,12:00,Jazan Province,1,758.36,352.6433,49.9602,1694.4322,99.9926,99.8582,99.8293,0.1056,0.3766,96.3824,3131.2753,-104.9728,22.0524,18.2023,40.1805,99.3296,96.3824,84,34719,635,0,0,34719,32796,3.1243,3.7229,4.0717,5369,6620,11170,99.2912
2023-11-17,12:00,Najran Province,1,249.7,136.1883,19.3746,541.3274,99.9886,99.921,99.901,0.1236,0.1368,99.4444,3492.2623,-105.0616,22.9575,18.5845,39.9263,99.7934,99.4444,2,11602,214,0,0,11602,5480,3.1267,3.7277,4.1011,5205,6785,0,100
2023-11-17,13:00,Southern Region,1,2489.52,1280.3245,177.068,5234.8432,99.992,99.857,99.7842,0.158,0.3308,96.7255,3259.5843,-103.9247,22.5877,18.4342,40.2719,98.8754,96.7091,194,92929,2141,0,0,92929,97454,3.134,3.754,4.0641,5347,6790,33144,99.2366
2023-11-17,13:00,USF8,1,393.01,518.1681,77.6944,2103.8324,99.9418,99.7183,99.7656,0.2625,0.5098,98.2754,2863.4836,-106.0766,22.7389,19.0416,40.1637,99.3377,98.2519,73,7869,309,0,0,7869,11791,3.0808,3.6617,4.096,5257,7250,61200,98.288
2023-11-17,13:00,Southern Remote,1,1128.03,909.1949,116.2884,3361.8678,99.9887,99.8239,99.7154,0.1763,0.4654,96.8441,3346.1703,-104.8507,22.7277,18.5497,40.5027,98.9751,96.8276,186,39891,1282,0,0,39891,71846,3.1354,3.7646,4.0471,5490,6727,22344,99.3333
2023-11-17,13:00,Southern City,1,1357.71,366.7681,60.3518,1854.4435,99.995,99.9236,99.8836,0.1419,0.1853,70.5882,3068.3929,-102.6468,22.3432,18.2108,40.0225,98.6547,70.5882,5,52858,856,0,0,52858,24593,3.1329,3.745,4.0843,5240,6850,10800,99.0971
2023-11-17,13:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,199.83,76.8646,9.7999,404.5971,99.9821,99.8531,99.6393,0.0918,0.3312,98.6755,3559.0762,-103.2606,22.8894,18.3894,38.2185,99.3007,98.6755,2,7141,208,0,0,7141,9899,3.1505,3.7444,4.0776,5100,6794,0,98.7124
2023-11-17,13:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,414.9,110.4048,17.3983,635.3179,99.9749,99.9403,99.8266,0.1787,0.2947,93.75,3268.3839,-99.1846,23.0879,17.8549,38.732,96.662,92.7835,7,15492,344,0,0,15492,11354,3.1208,3.7466,4.0627,5131,6801,0,99.3802
2023-11-17,13:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,151.87,283.8228,32.4655,737.5702,100,99.7767,99.627,0.3311,0.3805,96.0986,4423.6803,-105.5078,24.0665,19.5655,40.1659,100.2198,96.0986,19,4661,207,0,0,4661,14852,3.1411,3.7604,4.0376,5326,6679,21600,98.3271
2023-11-17,13:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,577.3,212.3182,32.6779,954.9021,100,99.8249,99.8327,0.0983,0.3793,97.1402,2904.2088,-104.7891,21.8513,18.2412,40.6947,99.031,97.1402,62,20602,366,0,0,20602,18153,3.144,3.7646,4.0627,5630,6728,0,99.3492
2023-11-17,13:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,588.55,234.8146,33.8211,1112.8413,99.9948,99.8109,99.7979,0.1169,0.3886,95.6,2627.4704,-104.7145,21.6103,18.2356,41.3271,98.9875,95.6,88,24051,427,0,0,24051,15662,3.118,3.7502,4.0635,5410,6827,10805,99.2402
2023-11-17,13:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,155.63,186.8275,24.6704,689.8677,100,99.911,99.7431,0.3984,0.4307,98.3294,3560.5456,-105.5948,23.0635,18.3312,40.3219,99.1786,98.3294,7,4613,252,0,0,4613,19873,3.1413,3.78,4.0418,5445,6650,739,99.9514
2023-11-17,13:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,377.6,158.4837,24.3669,626.0857,99.9917,99.9123,99.9124,0.182,0.1665,99.0119,2995.871,-104.7177,22.3556,18.2002,40.7893,99.4444,99.0119,5,15381,315,0,0,15381,5431,3.1413,3.7369,4.103,5149,6930,0,100
