Date,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
10/15/2023,Jazan Province,45214Jazan Province,8175.4129,252.2613,78.3157,3.7691,84.9285,13.3789,872.322,16.6787,17.5695,9.8994,555,65.1647,81.0392,11.4015,11.45,10.9358,99.9594,99.3734,99.8107,0.006,0.5016,11.682,21.7649,-107.6176,2.2321,2.0725,6.3411,0.3022,1.3483,99.9857
10/15/2023,Najran Province,45214Najran Province,1886.3213,72.7278,111.4243,5.9521,83.8216,14.1825,195.9567,13.9627,20.7702,9.1118,0,67.3868,73.5563,10.6717,10.667,10.7578,99.9553,99.6594,99.8362,0.0034,0.6391,11.599,22.3525,-108.4792,2.2713,2.2559,5.3419,0.0982,0.4827,100
10/15/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45214Cluster=Aseer CL1,Rule Name=Opt Clusters",4602.8738,229.1915,140.2991,5.591,88.0058,15.9702,554.9202,5.3713,8.9514,3.8706,0,75.8284,95.0107,10.0272,10.0377,9.8865,99.8922,99.3676,99.7061,0.0093,0.4446,10,22.2481,-110.2816,2.2024,1.9614,5.2711,0.1495,0.7948,100
10/15/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45214Cluster=Aseer CL2,Rule Name=Opt Clusters",20112.0085,781.0201,79.8881,4.2949,100.9019,16.961,1810.6683,13.5821,15.0348,8.8894,1020,68.3632,92.0778,10.5665,10.5986,9.9982,99.9072,99.0814,99.8069,0.0075,0.5211,12.2969,22.4768,-109.516,2.1081,2.078,6.4171,0.1991,0.7504,99.4209
10/15/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45214Cluster=Aseer CL4,Rule Name=Opt Clusters",187.8328,11.1454,76.71,5.9921,65.6157,15.154,34.0875,7.5072,12.7643,5.3363,0,73.2488,95.0825,10.9098,10.9977,10.2076,99.9838,,99.5741,0,0.6283,8.4956,22.1589,-109.9167,2.269,2.346,6.6344,0.1814,0.641,100
10/15/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45214Cluster=Najran CL1,Rule Name=Opt Clusters",1886.3213,72.7278,111.4243,5.9521,83.8216,14.1825,195.9567,13.9627,20.7702,9.1118,0,67.3868,73.5563,10.6717,10.667,10.7578,99.9553,99.6594,99.8362,0.0034,0.6391,11.599,22.3525,-108.4792,2.2713,2.2559,5.3419,0.0982,0.4827,100
10/15/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45214Cluster=Aseer CL3,Rule Name=Opt Clusters",846.2245,22.288,154.838,17.621,119.5271,18.0165,47.7683,15.9185,14.7579,6.3147,0,85.0831,96.4792,11.1565,11.1557,11.1757,99.9913,,99.7628,0,0.2843,11.6968,23.954,-112.0833,2.0557,2.4851,3.7842,0.0813,0.1804,100
10/15/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45214Cluster=Jizan CL2,Rule Name=Opt Clusters",1068.953,29.9156,95.4623,6.142,92.1291,13.6029,112.3584,13.7964,14.1557,7.0959,0,70.5346,40.861,10.8644,10.9163,10.4345,99.9687,,99.7518,0.003,0.5922,10.6872,22.2509,-110.1597,2.0359,1.9952,5.6208,0.2123,1.0993,100
10/16/2023,Abha,45215Abha,4484.4979,220.066,132.4907,5.1342,87.4311,15.8058,552.7624,5.3042,8.9772,3.8248,0,73.9848,94.9027,10.0603,10.07,9.9266,99.8987,99.4775,99.7179,0.0093,0.4484,9.8972,22.1672,-110.3696,2.2152,1.9856,5.3878,0.1464,0.7942,100
10/16/2023,Khamis Mushait,45215Khamis Mushait,16076.8594,646.6977,89.1556,4.4188,98.0064,17.0393,1504.0774,12.4012,14.2479,8.3529,10935,68.6475,91.5365,10.4979,10.5287,9.9294,99.907,99.301,99.7946,0.0073,0.4375,12.1122,22.588,-109.3987,2.1214,2.0489,6.287,0.222,0.7355,99.6292
10/16/2023,Jizan,45215Jizan,6338.0417,190.5982,73.2128,3.4485,84.0773,13.1954,672.5482,19.091,19.6749,11.9336,3670,65.5915,94.1207,11.6453,11.6749,11.3423,99.9567,95.9792,99.7553,0.0263,0.4965,11.9521,21.3988,-106.5328,2.3106,2.1077,6.6706,0.3276,1.3739,99.8571
10/16/2023,Najran,45215Najran,1820.7719,67.7384,110.3201,5.4626,84.7716,14.0331,191.3587,13.3954,20.5417,8.953,0,67.3084,79.2706,10.4672,10.4655,10.4986,99.9458,99.6782,99.82,0.0025,0.549,11.5894,22.2353,-108.5382,2.2209,1.9755,5.0278,0.1062,0.4658,100
10/16/2023,Muhayel,45215Muhayel,778.6532,22.5783,183.6687,18.767,117.2177,17.8519,46.553,14.278,14.8005,6.158,0,92.4287,96.5721,11.0025,11.0122,10.6011,99.9866,,99.7509,0.0022,0.2283,11.2754,23.7914,-112.1111,2.1066,2.1202,3.7253,0.0637,0.182,100
10/16/2023,Abu Arish,45215Abu Arish,419.487,12.6862,73.5687,3.3653,78.9408,13.4438,41.4886,12.4787,13.2074,6.5599,0,83.1371,90.2311,11.5941,11.6761,11.0444,99.9815,,99.8999,0.0018,1.0673,10.1114,22.0873,-108.125,2.1414,2.1789,6.3484,0.3252,1.0683,100
10/16/2023,Sabya,45215Sabya,565.9672,12.1955,95.1192,4.8093,91.4431,12.4724,70.3869,15.3073,14.396,8.5556,0,77.336,31.238,10.3735,10.4262,9.8745,99.9803,,99.7985,0.0043,0.4807,10.7172,22.2501,-111.7361,1.9447,1.7333,5.5173,0.2226,1.4097,100
10/16/2023,Bishah,45215Bishah,190.6974,10.2394,79.6388,5.6775,62.5767,15.0651,33.4009,7.6494,12.2795,5.2715,0,58.9782,94.4615,11.0576,11.1297,10.4552,99.9815,,99.7108,0.0021,0.4911,8.3,22.4378,-109.8194,2.2236,2.2464,6.0603,0.1886,0.6127,100
10/16/2023,Remote Jizan,45215Remote Jizan,770.7722,22.9444,84.0785,3.1144,77.8716,13.631,91.0804,10.8972,13.3882,6.6889,0,76.5249,92.8939,11.2796,11.3425,10.506,99.9753,,99.8785,0.0087,0.4234,10.3195,22.7669,-108.7986,2.1306,1.9434,4.7888,0.2402,1.5414,100
10/16/2023,Southern Remote,45215Southern Remote,770.7722,22.9444,84.0785,3.1144,77.8716,13.631,91.0804,10.8972,13.3882,6.6889,0,76.5249,92.8939,11.2796,11.3425,10.506,99.9753,,99.8785,0.0087,0.4234,10.3195,22.7669,-108.7986,2.1306,1.9434,4.7888,0.2402,1.5414,100
10/16/2023,Southern Region,45215Southern Region,36814.683,1395.8594,88.2302,4.4048,94.2846,15.6848,3630.1454,10.2766,12.8045,6.6604,677815,70.1805,88.4665,10.6316,10.6524,10.3002,99.9212,98.7511,99.7788,0.0113,0.4772,11.6666,22.3165,-109.404,2.1764,2.0676,6.0438,0.2102,0.837,96.0044
10/16/2023,Southern City,45215Southern City,30484.2783,1172.5604,89.6705,4.4157,92.3122,15.6647,3079.1753,10.5241,13.0698,6.9425,14605,69.4323,87.8969,10.5535,10.5752,10.2087,99.9226,98.8019,99.7736,0.0121,0.468,11.6478,22.2576,-109.1739,2.1741,2.0426,6.0935,0.2248,0.8523,99.8222
10/16/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45215Cluster=Jizan CL1,Rule Name=Opt Clusters",7108.8139,213.5426,73.9177,3.4133,83.3196,13.2633,763.6286,17.3093,18.3078,10.7585,3670,66.6194,93.9666,11.5545,11.5915,11.1606,99.9585,95.9792,99.778,0.0244,0.4885,11.7644,21.6061,-106.8814,2.287,2.0844,6.4495,0.3173,1.3992,99.8791
10/16/2023,Aseer Province,45215Aseer Province,24989.5522,1014.1188,88.5939,4.4364,96.6851,16.4782,2421.9941,9.6361,12.2956,6.5022,10935,70.7262,92.6146,10.51,10.5378,10.0266,99.9073,99.3754,99.7744,0.0075,0.453,11.7591,22.4692,-109.8288,2.1382,2.0343,6.1229,0.1907,0.7452,99.8146
10/16/2023,Jazan Province,45215Jazan Province,8094.2681,238.4243,74.9655,3.4611,83.5997,13.2204,875.5041,16.6991,17.503,10.1726,3670,67.8812,81.0882,11.3938,11.4375,10.9581,99.9612,95.9792,99.7846,0.0217,0.5114,11.6119,21.6873,-107.288,2.252,2.0592,6.384,0.3116,1.3767,99.8952
10/16/2023,Najran Province,45215Najran Province,1820.7719,67.7384,110.3201,5.4626,84.7716,14.0331,191.3587,13.3954,20.5417,8.953,0,67.3084,79.2706,10.4672,10.4655,10.4986,99.9458,99.6782,99.82,0.0025,0.549,11.5894,22.2353,-108.5382,2.2209,1.9755,5.0278,0.1062,0.4658,100
10/16/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45215Cluster=Aseer CL1,Rule Name=Opt Clusters",4484.4979,220.066,132.4907,5.1342,87.4311,15.8058,552.7624,5.3042,8.9772,3.8248,0,73.9848,94.9027,10.0603,10.07,9.9266,99.8987,99.4775,99.7179,0.0093,0.4484,9.8972,22.1672,-110.3696,2.2152,1.9856,5.3878,0.1464,0.7942,100
10/16/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45215Cluster=Aseer CL2,Rule Name=Opt Clusters",19535.7036,761.2351,82.3592,4.1777,99.0177,16.7771,1789.2778,13.1434,14.9671,8.8132,10935,69.4313,91.546,10.598,10.6287,10.0343,99.9082,99.3051,99.7985,0.0069,0.4586,12.2564,22.5348,-109.4286,2.1189,2.0429,6.376,0.2054,0.7535,99.691
10/16/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45215Cluster=Aseer CL4,Rule Name=Opt Clusters",190.6974,10.2394,79.6388,5.6775,62.5767,15.0651,33.4009,7.6494,12.2795,5.2715,0,58.9782,94.4615,11.0576,11.1297,10.4552,99.9815,,99.7108,0.0021,0.4911,8.3,22.4378,-109.8194,2.2236,2.2464,6.0603,0.1886,0.6127,100
10/16/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45215Cluster=Najran CL1,Rule Name=Opt Clusters",1820.7719,67.7384,110.3201,5.4626,84.7716,14.0331,191.3587,13.3954,20.5417,8.953,0,67.3084,79.2706,10.4672,10.4655,10.4986,99.9458,99.6782,99.82,0.0025,0.549,11.5894,22.2353,-108.5382,2.2209,1.9755,5.0278,0.1062,0.4658,100
10/16/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45215Cluster=Aseer CL3,Rule Name=Opt Clusters",778.6532,22.5783,183.6687,18.767,117.2177,17.8519,46.553,14.278,14.8005,6.158,0,92.4287,96.5721,11.0025,11.0122,10.6011,99.9866,,99.7509,0.0022,0.2283,11.2754,23.7914,-112.1111,2.1066,2.1202,3.7253,0.0637,0.182,100
10/16/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45215Cluster=Jizan CL2,Rule Name=Opt Clusters",985.4542,24.8817,85.0452,3.9794,85.6261,12.9595,111.8755,13.893,13.8017,7.5577,0,78.8598,39.6489,10.8576,10.9104,10.4266,99.9807,,99.8329,0.0035,0.6623,10.4435,22.1723,-109.9306,2.0255,1.9679,5.8894,0.2686,1.2396,100
10/17/2023,Abha,45216Abha,4614.6474,225.6298,146.9062,5.5559,90.1899,15.9208,545.0177,5.22,8.9824,3.6639,100,80.1326,95.5331,10.0561,10.0577,10.0328,99.8888,99.4615,99.7269,0.008,0.4063,9.9484,22.1498,-110.3364,2.2116,2.0549,5.0637,0.1296,0.763,99.9979
10/17/2023,Khamis Mushait,45216Khamis Mushait,15725.2625,692.9029,91.9492,4.5576,98.5922,17.3094,1509.8785,12.1041,14.3901,8.0949,285,66.3926,91.5066,10.4408,10.4789,9.782,99.9113,99.3617,99.8129,0.0083,0.4527,12.1058,22.5344,-109.4167,2.1152,2.0509,6.2533,0.1896,0.7321,99.9861
10/17/2023,Jizan,45216Jizan,6276.3266,192.6174,76.6565,3.604,83.5811,13.2479,669.0781,18.9212,19.7216,11.7652,8540,64.3527,94.2563,11.6266,11.6541,11.3293,99.9509,96.1188,99.7425,0.0436,0.4623,11.9366,21.4009,-106.6755,2.2747,2.1085,6.5349,0.3045,1.3351,99.681
10/17/2023,Najran,45216Najran,1969.8761,75.3133,113.2956,6.4984,87.4364,14.2493,193.4886,14.2506,20.8733,9.2565,15,68.33,77.0042,10.5517,10.5529,10.5285,99.9539,99.6886,99.8622,0.0054,0.5664,11.7537,22.1663,-108.5694,2.1841,1.9373,5.1467,0.1163,0.4929,99.9132
10/17/2023,Muhayel,45216Muhayel,780.9158,30.8617,185.7366,13.3683,121.8764,19.3424,47.134,14.1234,16.4759,5.8835,0,89.788,96.3318,11.104,11.1078,10.9709,99.9887,,99.6617,0.0021,0.2207,11.3585,23.8436,-112.2222,2.1087,2.3848,3.8627,0.0988,0.2472,100
10/17/2023,Abu Arish,45216Abu Arish,351.7288,10.0196,89.8487,4.4009,81.4501,12.6478,41.5458,9.9688,13.1044,5.7605,0,85.1042,96.8423,11.5023,11.5847,10.9652,99.9719,,99.8278,0.0054,0.5602,10.0885,21.8603,-107.9722,2.1252,2.0193,6.1558,0.2585,1.0276,100
10/17/2023,Sabya,45216Sabya,542.5051,13.4186,125.7059,5.7411,97.372,12.9987,71.0659,13.3778,14.4366,7.133,0,79.88,44.9536,10.4779,10.5285,9.8897,99.9737,,99.8027,0.0032,0.4393,10.8041,22.4474,-112.0417,1.9752,1.8321,5.1061,0.1679,1.1459,100
10/17/2023,Bishah,45216Bishah,183.45,7.7149,76.3497,4.6114,67.4936,15.266,32.9785,7.256,11.8743,5.1026,0,76.709,93.0483,10.859,10.9406,10.1889,99.9862,,99.7026,0.003,0.3898,8.5795,22.6834,-110.25,2.3407,2.295,6.5619,0.1908,0.5464,100
10/17/2023,Remote Jizan,45216Remote Jizan,902.0324,24.8522,179.7098,2.5234,98.6795,14.0766,85.7774,9.7848,13.194,5.5665,0,55.0152,96.0172,11.4237,11.469,10.5651,99.9711,,99.9055,0.0115,0.4614,10.8469,22.7059,-108.8333,2.1593,1.9711,4.2347,0.1838,1.2785,100
10/17/2023,Southern Remote,45216Southern Remote,902.0324,24.8522,179.7098,2.5234,98.6795,14.0766,85.7774,9.7848,13.194,5.5665,0,55.0152,96.0172,11.4237,11.469,10.5651,99.9711,,99.9055,0.0115,0.4614,10.8469,22.7059,-108.8333,2.1593,1.9711,4.2347,0.1838,1.2785,100
10/17/2023,Southern Region,45216Southern Region,36892.2645,1481.47,95.6794,4.5811,95.5679,15.9143,3657.1751,9.5628,12.4636,6.1661,1143415,68.8763,89.9495,10.6149,10.6385,10.2274,99.92,98.7953,99.7978,0.0151,0.466,11.6786,22.2997,-109.586,2.1617,2.0824,5.8759,0.1833,0.7986,93.4814
10/17/2023,Southern City,45216Southern City,30261.2622,1240.7631,94.4683,4.6943,93.2841,15.8663,3077.2086,10.3128,13.1745,6.7273,8940,69.3155,89.6331,10.5296,10.5537,10.1476,99.921,98.7983,99.783,0.0166,0.45,11.6621,22.2266,-109.2036,2.1633,2.06,5.9944,0.1996,0.8349,99.9305
10/17/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45216Cluster=Jizan CL1,Rule Name=Opt Clusters",7178.3589,217.4696,81.9001,3.4788,85.2513,13.3745,754.8555,16.9345,18.3022,10.3763,8540,63.3481,94.4621,11.5791,11.6096,11.2126,99.9528,96.1188,99.781,0.0403,0.4622,11.8244,21.5919,-107.0075,2.2589,2.0983,6.2899,0.2917,1.3268,99.7301
10/17/2023,Aseer Province,45216Aseer Province,24619.9589,1071.2889,96.0158,4.5394,97.9093,16.7058,2416.7312,9.3877,12.3912,6.2617,385,70.6241,92.3955,10.4811,10.511,9.9664,99.9065,99.4004,99.7918,0.0075,0.4621,11.767,22.4319,-109.8583,2.1331,2.0666,5.9817,0.1635,0.7273,99.9923
10/17/2023,Jazan Province,45216Jazan Province,8072.5928,240.9077,83.9124,3.5895,85.8044,13.2967,867.4671,15.9948,17.4928,9.657,8540,64.9325,86.2201,11.4199,11.4575,11.0002,99.9553,96.1188,99.7845,0.0355,0.4641,11.6918,21.6738,-107.4074,2.231,2.0696,6.2146,0.283,1.2934,99.7661
10/17/2023,Najran Province,45216Najran Province,1969.8761,75.3133,113.2956,6.4984,87.4364,14.2493,193.4886,14.2506,20.8733,9.2565,15,68.33,77.0042,10.5517,10.5529,10.5285,99.9539,99.6886,99.8622,0.0054,0.5664,11.7537,22.1663,-108.5694,2.1841,1.9373,5.1467,0.1163,0.4929,99.9132
10/17/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45216Cluster=Aseer CL1,Rule Name=Opt Clusters",4614.6474,225.6298,146.9062,5.5559,90.1899,15.9208,545.0177,5.22,8.9824,3.6639,100,80.1326,95.5331,10.0561,10.0577,10.0328,99.8888,99.4615,99.7269,0.008,0.4063,9.9484,22.1498,-110.3364,2.2116,2.0549,5.0637,0.1296,0.763,99.9979
10/17/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45216Cluster=Aseer CL2,Rule Name=Opt Clusters",19040.9457,807.0826,88.5927,4.2143,99.6734,17.0048,1791.601,12.7603,15.1016,8.5044,285,66.6769,91.0377,10.5569,10.5936,9.9103,99.9109,99.3622,99.8203,0.0076,0.4913,12.2581,22.4776,-109.4796,2.1109,2.0504,6.2679,0.1736,0.7385,99.9884
10/17/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45216Cluster=Aseer CL4,Rule Name=Opt Clusters",183.45,7.7149,76.3497,4.6114,67.4936,15.266,32.9785,7.256,11.8743,5.1026,0,76.709,93.0483,10.859,10.9406,10.1889,99.9862,,99.7026,0.003,0.3898,8.5795,22.6834,-110.25,2.3407,2.295,6.5619,0.1908,0.5464,100
10/17/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45216Cluster=Najran CL1,Rule Name=Opt Clusters",1969.8761,75.3133,113.2956,6.4984,87.4364,14.2493,193.4886,14.2506,20.8733,9.2565,15,68.33,77.0042,10.5517,10.5529,10.5285,99.9539,99.6886,99.8622,0.0054,0.5664,11.7537,22.1663,-108.5694,2.1841,1.9373,5.1467,0.1163,0.4929,99.9132
10/17/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45216Cluster=Aseer CL3,Rule Name=Opt Clusters",780.9158,30.8617,185.7366,13.3683,121.8764,19.3424,47.134,14.1234,16.4759,5.8835,0,89.788,96.3318,11.104,11.1078,10.9709,99.9887,,99.6617,0.0021,0.2207,11.3585,23.8436,-112.2222,2.1087,2.3848,3.8627,0.0988,0.2472,100
10/17/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45216Cluster=Jizan CL2,Rule Name=Opt Clusters",894.2338,23.4381,108.5566,5.0556,90.4101,12.8236,112.6116,11.6733,13.7705,6.4468,0,81.4461,54.0608,10.8833,10.9314,10.4534,99.9731,,99.813,0.0039,0.4767,10.4983,22.1696,-110.0069,2.0325,1.9359,5.5504,0.2062,1.088,100
10/18/2023,Abha,45217Abha,4633.3488,212.1866,140.3747,5.564,89.1812,15.6849,550.938,5.3182,8.9308,3.7838,45,79.1615,96.4246,10.032,10.0288,10.0838,99.8865,99.4291,99.7216,0.0094,0.4113,10.0844,22.2378,-110.0447,2.2194,2.0256,5.2456,0.1497,0.8204,99.5711
10/18/2023,Khamis Mushait,45217Khamis Mushait,16062.4748,647.5647,90.7342,4.367,99.1366,17.0173,1510.8953,12.3036,14.3742,8.1975,4275,67.5203,94.5491,10.4659,10.5034,9.7801,99.9049,99.1347,99.7993,0.011,0.4892,12.2663,22.5599,-109.3339,2.1017,1.9873,6.183,0.1978,0.7376,99.934
10/18/2023,Jizan,45217Jizan,6511.1481,171.4052,76.5132,2.9523,85.4792,12.7497,666.7904,19.2875,19.4274,11.854,0,67.1133,93.9384,11.6174,11.6448,11.3256,99.9563,99.5256,99.7421,0.0086,0.4607,12.0013,21.3663,-106.7033,2.2873,2.0855,6.6311,0.2958,1.3639,100
10/18/2023,Najran,45217Najran,1959.4595,69.2629,112.8568,5.0766,89.2808,13.9255,193.3556,14.0732,20.5856,9.0874,0,67.8911,80.6297,10.5154,10.5229,10.378,99.9555,99.6904,99.8103,0.0076,0.5081,12.0167,22.2308,-108.7292,2.1921,2.0267,5.1329,0.1094,0.4728,100
10/18/2023,Muhayel,45217Muhayel,711.0738,22.5387,184.2273,18.2417,112.111,17.993,44.7971,13.733,14.9186,5.7462,0,89.4888,95.2916,11.0793,11.0843,10.9183,99.9811,,99.89,0.0011,0.295,11.226,24.0475,-112.2222,2.0908,2.4156,3.808,0.0769,0.2367,100
10/18/2023,Abu Arish,45217Abu Arish,352.1136,10.9817,108.5289,4.332,85.1719,12.9722,40.5904,9.318,13.2555,5.6941,0,83.4388,95.7467,11.3757,11.4157,11.0337,99.9711,,99.9383,0.0029,0.4304,10.2932,21.8331,-107.9444,2.1149,1.9295,5.9151,0.2297,1.0956,100
10/18/2023,Sabya,45217Sabya,519.6075,12.3545,119.4643,4.6675,91.0284,12.6159,71.5428,13.2161,14.3705,7.8217,0,77.2535,34.9241,10.4162,10.4678,9.8328,99.9644,,99.7679,0.0029,0.5186,10.8366,22.4892,-111.9306,1.962,1.8057,4.7614,0.1744,1.1829,100
10/18/2023,Bishah,45217Bishah,173.4447,6.4142,68.9291,3.4979,61.1976,14.9612,31.8523,7.6286,11.7986,5.5846,0,78.0736,93.7769,10.7131,10.8226,10.021,99.9756,,99.6383,0.0112,0.5206,8.2773,22.3686,-110.2222,2.3113,2.3481,6.801,0.1662,0.5772,100
10/18/2023,Remote Jizan,45217Remote Jizan,724.4423,24.9643,126.3587,4.3628,82.8331,13.6831,87.9677,9.2921,13.2597,5.8101,0,65.0017,86.382,11.3788,11.42,10.8053,99.9634,,99.8699,0.0055,0.347,10.4386,22.4501,-107.3472,2.1395,1.9232,4.3682,0.2025,1.4109,100
10/18/2023,Southern Remote,45217Southern Remote,724.4423,24.9643,126.3587,4.3628,82.8331,13.6831,87.9677,9.2921,13.2597,5.8101,0,65.0017,86.382,11.3788,11.42,10.8053,99.9634,,99.8699,0.0055,0.347,10.4386,22.4501,-107.3472,2.1395,1.9232,4.3682,0.2025,1.4109,100
10/18/2023,Southern Region,45217Southern Region,37279.7869,1393.7777,94.8307,4.2252,95.1602,15.6029,3673.948,9.653,12.3884,6.2715,1875025,69.7928,90.1688,10.6019,10.6234,10.2395,99.9184,99.0603,99.7906,0.0089,0.4981,11.7712,22.3246,-109.4918,2.1622,2.0561,5.8575,0.1879,0.8166,90.1321
10/18/2023,Southern City,45217Southern City,30749.2263,1146.2943,92.7815,4.3378,93.7064,15.5323,3078.9095,10.4485,13.0805,6.8272,4320,70.3476,89.9584,10.5281,10.5509,10.1503,99.9189,99.3117,99.7743,0.0094,0.465,11.7969,22.261,-109.0967,2.1598,2.0234,5.9996,0.2041,0.8552,99.8464
10/18/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45217Cluster=Jizan CL1,Rule Name=Opt Clusters",7235.5904,196.3696,78.6471,3.0756,85.1927,12.8931,754.7582,17.114,18.0862,10.4998,0,66.9153,92.9239,11.5605,11.5904,11.2235,99.957,99.5256,99.7671,0.0083,0.4488,11.844,21.5265,-106.8024,2.2696,2.071,6.3962,0.2861,1.3708,100
10/18/2023,Aseer Province,45217Aseer Province,24824.7628,1002.1934,95.8911,4.1819,97.3186,16.4197,2422.5667,9.5317,12.339,6.3905,4320,71.4799,94.888,10.4865,10.5155,9.9677,99.9035,99.2526,99.7821,0.0098,0.5036,11.8969,22.4731,-109.7094,2.125,2.0326,5.977,0.1733,0.7492,99.8126
10/18/2023,Jazan Province,45217Jazan Province,8107.3115,219.7058,80.9248,3.1768,85.5529,12.8787,866.8913,16.0697,17.323,9.8148,0,68.0093,81.577,11.3835,11.4173,11.0124,99.9581,99.5256,99.7771,0.0076,0.4542,11.7217,21.6202,-107.2204,2.2394,2.0392,6.2775,0.277,1.3388,100
10/18/2023,Najran Province,45217Najran Province,1959.4595,69.2629,112.8568,5.0766,89.2808,13.9255,193.3556,14.0732,20.5856,9.0874,0,67.8911,80.6297,10.5154,10.5229,10.378,99.9555,99.6904,99.8103,0.0076,0.5081,12.0167,22.2308,-108.7292,2.1921,2.0267,5.1329,0.1094,0.4728,100
10/18/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45217Cluster=Aseer CL1,Rule Name=Opt Clusters",4633.3488,212.1866,140.3747,5.564,89.1812,15.6849,550.938,5.3182,8.9308,3.7838,45,79.1615,96.4246,10.032,10.0288,10.0838,99.8865,99.4291,99.7216,0.0094,0.4113,10.0844,22.2378,-110.0447,2.2194,2.0256,5.2456,0.1497,0.8204,99.5711
10/18/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45217Cluster=Aseer CL2,Rule Name=Opt Clusters",19306.8955,761.0539,89.5199,3.8362,99.619,16.737,1794.9794,12.9525,15.1,8.6375,4275,68.0774,94.2651,10.5769,10.6137,9.9012,99.908,99.1471,99.8086,0.0101,0.545,12.4012,22.5032,-109.4074,2.0992,2.0015,6.2137,0.1822,0.7473,99.945
10/18/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45217Cluster=Aseer CL4,Rule Name=Opt Clusters",173.4447,6.4142,68.9291,3.4979,61.1976,14.9612,31.8523,7.6286,11.7986,5.5846,0,78.0736,93.7769,10.7131,10.8226,10.021,99.9756,,99.6383,0.0112,0.5206,8.2773,22.3686,-110.2222,2.3113,2.3481,6.801,0.1662,0.5772,100
10/18/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45217Cluster=Najran CL1,Rule Name=Opt Clusters",1959.4595,69.2629,112.8568,5.0766,89.2808,13.9255,193.3556,14.0732,20.5856,9.0874,0,67.8911,80.6297,10.5154,10.5229,10.378,99.9555,99.6904,99.8103,0.0076,0.5081,12.0167,22.2308,-108.7292,2.1921,2.0267,5.1329,0.1094,0.4728,100
10/18/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45217Cluster=Aseer CL3,Rule Name=Opt Clusters",711.0738,22.5387,184.2273,18.2417,112.111,17.993,44.7971,13.733,14.9186,5.7462,0,89.4888,95.2916,11.0793,11.0843,10.9183,99.9811,,99.89,0.0011,0.295,11.226,24.0475,-112.2222,2.0908,2.4156,3.808,0.0769,0.2367,100
10/18/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45217Cluster=Jizan CL2,Rule Name=Opt Clusters",871.7211,23.3362,114.8199,4.4928,88.5642,12.7903,112.1332,11.2671,13.813,6.7579,0,79.062,44,10.7816,10.8231,10.3638,99.9664,,99.8374,0.0029,0.4921,10.6144,22.1878,-109.9375,2.0238,1.8629,5.2291,0.1968,1.1413,100
