Date,Time,LTE Cell Group,Integrity,DL_Traffic_Volum_GB,UL_Traffic_Volume_GB,Avg_Users,DL_Throughput_MB/sec,UL_Throughput_MB/sec,DL_User_Throughput_MB/Sec,UL_User_Throughput_MB/sec,RRC Success Rate (Service),RRC Success Rate (Signaling),ERAB_Success_Rate,Failures Thrp License,Failures User License,Service Drop-Rate,ERAB_Abnrml_TNL,CSFB Success Rate%,Flash CSFB Prec,Avg_CQI,DL_Avg_MCS,UL_Avg_MCS,QPSK Ratio(%),16QAM Ratio(%),64QAM Ratio(%),DL_Retrans_Rate,UL_Retrans_Rate,DL IBLER(%),UL IBLER(%),UL_MAC_BLER,DL_MAC_BLER,RACH_Success_Rate,Avg_Interference(dBm),System_Outage(s),DL_PRB_Utilization,Handover Execution Success Rate (all)(%),Handover Preparation Success Rate (all)(%),Incoming HO Exec Success Rate(%),Incoming HO Prep Success Rate(%),CA DL Traffic Volume(GB),3CC CA Traffic Volume GB,CA DL Traffic %,3CC CA DL Traffic %,L.Traffic.User.PCell.DL.Avg,CA DL User Throughput (Mbps),3CC.CA DL User Throughput,CA Drop Rate%,CA Add SR%,CA Activation SR%,UL_PRB_Utilization,4G_H_DL Cell Throughput (Mbps)_NPM,4G_H_UL Cell Throughput (Mbps)_NPM,Cell.Availability(%),Availability Duration(s)
2023-11-18,12:00,Aseer Province,1,20736.4973,1671.9469,72409.7306,30.5937,4.4093,18.6269,3.6206,99.9676,99.7202,99.7037,0,0,0.121,3,99.8534,94.116,10.0594,16.003,24.1504,25.3085,36.2506,38.4409,12.5009,19.6589,10.4182,13.5893,0.2693,0.0922,69.4816,-116.2895,12900,20.4764,99.6994,99.9666,99.3119,99.9993,9560.1004,3385.413,42.9366,16.3259,25894.8802,37.4553,37.341,0.0403,99.556,99.5325,16.3963,30.5937,4.4093,99.9561,28328310
2023-11-18,12:00,Najran Province,1,7795.6964,624.7094,25569.47,31.1875,4.5989,13.6886,3.594,99.9267,99.6839,99.7532,0,0,0.1257,2,99.9521,91.6172,10.2145,16.3941,24.3836,25.2014,34.7919,40.0067,14.0628,18.8921,11.8884,13.3959,0.2324,0.0812,63.0233,-116.7805,108000,27.6983,99.4606,100,99.0179,100,3451.5975,1016.3862,41.2349,13.0378,8018.205,30.2666,33.4977,0.0355,99.6939,99.6467,18.3786,31.1875,4.5989,98.679,7905600
2023-11-18,13:00,Southern Region,1,54499.7423,4203.6222,170476.0625,31.5324,4.4273,14.0604,3.3986,99.9509,99.628,99.6689,0,718,0.1407,3,99.8805,89.3298,10,16.1568,23.6134,25.4539,35.5376,39.0085,13.1888,19.7988,11.2585,13.7961,0.27,0.0807,66.7722,-116.16,148795,28.038,99.5637,99.9769,99.1201,99.9975,25020.776,8829.8661,42.7569,16.2017,57540.6474,30.1522,32.0435,0.0502,99.4136,99.6126,18.9887,31.5324,4.4273,99.7336,53738575
2023-11-18,13:00,Southern Remote,1,26508.5161,2007.5558,79230.7995,34.1899,4.242,12.4944,3.1221,99.9358,99.5368,99.6271,0,718,0.1259,2,99.8745,80.7398,10.0909,16.5488,23.3467,24.4463,35.1012,40.4525,13.1123,22.2303,11.4732,15.4196,0.2927,0.0603,57.187,-116.8394,23490,32.4024,99.1655,99.9538,98.4453,99.9933,12152.0821,4705.185,42.6939,17.7497,23804.6781,27.4236,29.5389,0.0491,99.2739,99.7539,17.9199,34.1899,4.242,99.886,20350075
2023-11-18,13:00,Southern City,1,24879.1794,1972.8459,83877.7169,28.9254,4.5565,15.6576,3.6956,99.9671,99.7885,99.7121,0,0,0.1459,1,99.8897,99.1201,9.7942,15.7133,24.0522,26.8842,36.5263,36.5895,13.4745,17.9638,11.2417,12.5874,0.2506,0.0984,80.0065,-115.694,110105,25.8402,99.8119,99.9985,99.5561,99.9999,11496.7773,3804.3213,43.0368,15.2912,31229.1971,34.0308,36.0113,0.049,99.5023,99.5106,19.2455,28.9254,4.5565,99.6478,29633095
2023-11-18,13:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,4707.1735,387.9555,17167.5533,28.1502,4.4281,20.4843,3.8363,99.9671,99.7775,99.7043,0,0,0.1754,0,99.9169,96.9265,9.7464,15.2113,24.4951,29.0501,36.8154,34.1345,12.3673,19.5152,9.8322,13.4186,0.2922,0.1272,77.982,-116.0665,25,17.0304,99.8281,99.9978,99.4273,99.9998,2391.8406,768.6502,47.323,16.3293,7060.6604,39.5545,35.3007,0.057,99.5403,99.4607,15.5916,28.1502,4.4281,99.9997,8873975
2023-11-18,13:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,8944.741,721.8499,32005.7733,29.2817,4.4069,16.2552,3.5035,99.968,99.7744,99.7161,0,0,0.1486,1,99.7964,97.8588,9.486,15.4084,24.1764,28.2576,37.271,34.4714,13.3334,19.9001,10.9608,13.3853,0.3172,0.1101,83.2542,-114.7169,6140,27.7664,99.775,99.9678,99.5267,99.9995,4703.0692,1719.2806,48.9682,19.2211,12935.0878,31.9979,31.6654,0.0502,99.5172,99.5208,20.2205,29.2817,4.4069,99.94,9865060
2023-11-18,13:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5758.8988,451.0587,15065.2262,34.7518,4.8622,14.7844,3.669,99.9551,99.5246,99.6817,0,0,0.1031,2,99.8244,94.1257,10.5131,16.8843,23.9824,21.408,35.2275,43.3645,12.7308,20.3986,11.2284,14.506,0.215,0.0576,43.5735,-117.2084,1410,29.9709,99.2274,99.9083,98.3341,100,2580.0409,770.198,41.7241,13.3741,4508.9098,30.8363,36.4469,0.051,98.2482,99.7099,18.6067,34.7518,4.8622,99.97,4628190
2023-11-18,13:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,8082.8229,652.8467,27390.8459,30.7391,4.2769,12.2131,3.2236,99.9439,99.6111,99.6267,0,0,0.1285,0,99.906,81.0573,9.7773,16.0166,21.8455,27.1582,35.4973,37.3446,13.0673,21.2007,11.4198,14.5407,0.3331,0.0662,72.4942,-115.8431,540,32.1573,99.5783,99.9995,99.1202,99.9988,3665.6327,1559.6943,42.2363,19.2964,8995.2406,27.4045,29.1443,0.058,99.38,99.696,19.8692,30.7391,4.2769,99.9926,7025805
2023-11-18,13:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,22.8646,1.8233,68.9514,32.2601,4.1824,8.0041,3.598,99.9195,98.4351,99.3857,0,0,0.0876,0,100,100,11.4063,17.4704,23.8144,18.4621,37.2041,44.3338,16.2555,14.35,14.3063,9.5013,0.217,0.1772,47.46,-118.9091,0,25.4537,98.8095,100,97.5352,100,3.2176,1.9841,13.1059,8.6777,11.2495,13.5139,18.6907,0,99.6703,99.7378,16.0486,32.2601,4.1824,100,39600
2023-11-18,13:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,21.5609,2.0564,132.1431,26.0562,3.9873,9.8102,3.1478,100,100,98.3089,0,0,0.0486,0,100,100,9.0415,15.5868,25.3129,31.1072,39.8668,29.026,15.8907,17.5073,14.2347,12.6314,0.2475,0.0277,94.435,-115,0,44.8703,99.8442,98.7692,99.1667,100,0,0,0,0,0,,,,,,13.8157,26.0562,3.9873,100,14400
2023-11-18,13:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4828.825,345.4123,13687.7644,33.4573,4.0958,14.7997,3.2168,99.9536,99.6999,99.6421,0,0,0.0791,0,99.86,77.9748,10.2768,16.7362,23.3497,22.5972,35.8666,41.5361,12.7688,20.5758,11.1326,14.6135,0.2315,0.0584,64.085,-117.5884,2045,23.4131,99.0804,99.9804,98.5355,100,1725.6399,618.6502,33.2819,12.8116,3579.6225,37.9193,40.4001,0.0194,99.7151,99.5736,14.4171,33.4573,4.0958,99.9606,5067875
2023-11-18,13:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,10255.3826,756.4247,30703.9086,33.2422,4.2794,12.5166,3.1352,99.9427,99.5169,99.588,0,718,0.1457,0,99.8564,90.331,9.9881,16.5134,23.439,24.1846,35.1531,40.6623,13.3904,20.9127,11.7577,14.6927,0.2549,0.0602,63.6632,-116.4066,15435,39.8631,99.2973,99.9873,98.8276,99.9849,4637.0504,1903.8568,42.1105,18.5645,9372.431,28.627,30.9091,0.0478,99.2933,99.6991,21.7627,33.2422,4.2794,99.7767,6631065
2023-11-18,13:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,7439.809,565.2697,23843.274,30.5884,4.4285,11.8583,3.3969,99.9387,99.687,99.7457,0,0,0.1322,0,99.9742,96.0791,10.1161,16.2529,24.3416,25.8961,35.105,38.9989,14.6335,18.7164,12.399,13.2866,0.236,0.0783,67.0931,-116.3827,108000,33.487,99.5127,100,99.0337,100,3205.0665,882.9798,40.1213,11.8683,7395.9411,26.2596,31.7946,0.0417,99.704,99.6427,20.053,30.5884,4.4285,98.3949,6490800
2023-11-18,13:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1370.0427,99.5842,3244.1707,36.0153,4.819,12.9272,3.4141,99.9255,99.5941,99.7189,0,0,0.1738,0,99.9041,60.1151,9.8764,16.7004,23.7468,22.9602,35.2172,41.8226,13.0216,19.5958,11.3507,14.8168,0.1949,0.0718,46.6744,-117.671,0,24.3421,99.4417,100,99.1016,100,740.5192,286.1963,50.3387,20.8896,1185.9822,27.4939,30.0241,0.0539,99.5278,99.7783,16.906,36.0153,4.819,100,1400400
2023-11-18,13:00,Jazan Province,1,18341.3706,1408.9715,58118.8158,32.0854,4.2775,12.3882,3.1754,99.9432,99.5625,99.6063,0,718,0.1373,0,99.8821,85.5988,9.8838,16.2942,22.8016,25.4997,35.2896,39.2107,13.2435,21.0442,11.6042,14.6192,0.2913,0.0629,67.6051,-116.1305,15975,35.7362,99.4428,99.9936,98.9773,99.9921,8319.4471,3463.8768,42.2438,18.8856,18399.6535,28.0952,30.089,0.0528,99.3359,99.6979,20.7396,32.0854,4.2775,99.8881,13725270
2023-11-18,13:00,Aseer Province,1,24171.4984,1902.1776,77689.7787,30.9483,4.4526,16.2979,3.5568,99.9631,99.7185,99.6957,0,0,0.134,3,99.8366,94.2498,9.9133,15.945,24.068,25.8442,36.4874,37.6684,12.899,19.9806,10.8379,13.8304,0.2715,0.0916,68.2009,-116.0511,9620,24.0417,99.6715,99.9719,99.252,99.9997,11366.6042,3876.4534,43.7953,16.0373,28013.4321,33.967,34.4558,0.0482,99.391,99.5377,17.4887,30.9483,4.4526,99.9673,28352300
2023-11-18,13:00,Najran Province,1,8874.8265,669.2527,27299.9219,31.3843,4.4728,11.91,3.3746,99.9373,99.6775,99.7391,0,0,0.1393,0,99.9704,91.7545,10.0802,16.3327,24.1937,25.4352,35.0893,39.4754,14.3902,19.0917,12.2368,13.628,0.2363,0.0769,64.0967,-116.6011,108000,31.9771,99.4514,100,99.0238,100,3962.8081,1169.1761,41.5856,13.1741,8620.7896,26.3134,31.3422,0.0434,99.6788,99.6641,19.5356,31.3843,4.4728,98.679,7905600
2023-11-18,14:00,Southern Region,1,55515.8592,4349.8033,173329.7395,31.2854,4.4655,13.6017,3.4024,99.9479,99.6162,99.6631,0,1768,0.1461,18,99.9127,89.7544,9.9723,16.141,23.5745,25.5952,35.5282,38.8766,13.1834,19.7666,11.2707,13.8045,0.2678,0.0807,65.7298,-116.1059,311905,28.8578,99.5572,99.8032,99.1088,99.993,25659.8612,9208.5974,43.0465,16.5873,59331.8507,29.1059,31.1189,0.0529,99.5324,99.6112,19.3056,31.2854,4.4655,99.4416,53387575
2023-11-18,14:00,Southern Remote,1,26895.4809,2085.7281,80582.3827,34.0018,4.3238,12.0615,3.1522,99.9322,99.5313,99.613,0,1768,0.1315,6,99.9199,81.1837,10.0909,16.567,23.3382,24.4008,35.0779,40.5213,13.1194,22.0663,11.4797,15.3395,0.2883,0.0607,55.5873,-116.7927,154985,33.1764,99.1439,99.7887,98.3576,99.9821,12380.1073,4913.2844,42.8692,18.2681,24507.8804,26.4491,28.8247,0.0466,99.4641,99.7463,18.1954,34.0018,4.3238,99.2477,20047900
2023-11-18,14:00,Southern City,1,25367.5567,2021.0716,85265.7671,28.5886,4.5306,15.1442,3.656,99.9644,99.7813,99.7134,0,0,0.1507,10,99.9077,99.1244,9.7432,15.6481,23.9834,27.2934,36.5273,36.1793,13.471,18.0761,11.2781,12.6947,0.2506,0.0978,80.0816,-115.6351,140470,26.747,99.8072,99.8135,99.593,99.9993,11792.3713,3913.6963,43.2935,15.428,32250.0076,32.6604,34.6876,0.0542,99.5961,99.5212,19.5491,28.5886,4.5306,99.5506,29570555
2023-11-18,14:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,4795.4476,392.0115,18069.4355,27.6245,4.2533,18.7761,3.6422,99.9658,99.7373,99.6949,0,0,0.1984,1,99.8601,96.7828,9.6627,15.0862,24.1992,30.3181,36.382,33.3,12.5429,20.3948,10.0218,13.8786,0.3089,0.1325,76.056,-115.9518,80335,18.2205,99.7833,99.6353,99.2606,99.9996,2446.9997,822.7091,47.5231,17.156,7367.3731,37.4572,34.5886,0.0771,99.3635,99.3072,15.9033,27.6245,4.2533,99.1424,8626625
2023-11-18,14:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,9147.0116,752.4305,32404.4905,28.6833,4.4392,15.8187,3.5277,99.9699,99.7919,99.7231,0,0,0.1441,2,99.9045,98.2329,9.427,15.3888,24.1346,28.3739,37.3754,34.2506,13.3709,19.8191,11.0443,13.358,0.3173,0.1071,83.7169,-114.6682,26950,29.0519,99.7732,99.9736,99.5265,99.9996,4768.74,1788.8416,48.5539,19.5566,13273.9675,30.4028,31.0337,0.0472,99.7019,99.5336,20.6143,28.6833,4.4392,99.7368,9844265
2023-11-18,14:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5995.6287,464.7438,15396.6143,34.9114,4.8234,14.0357,3.5855,99.9496,99.5479,99.6731,0,0,0.1153,1,99.9324,92.4065,10.4484,16.8631,23.9811,21.5631,35.1144,43.3225,12.7052,20.1299,11.2116,14.4224,0.2066,0.0552,41.8467,-117.1633,5870,31.1593,99.1933,99.5958,98.2999,100,2738.7231,809.2393,42.5416,13.4972,4705.3971,30.0853,34.1939,0.0523,98.8924,99.7838,19.0794,34.9114,4.8234,99.8752,4623730
2023-11-18,14:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,8274.9904,668.6056,27686.8688,30.5514,4.2967,11.9857,3.2325,99.9407,99.6334,99.6309,0,0,0.1296,2,99.9206,81.8308,9.7486,16.0315,21.9585,27.1449,35.3806,37.4745,13.056,20.856,11.4242,14.394,0.322,0.0643,72.854,-115.8449,1860,33.0241,99.5861,99.6031,99.1476,99.9995,3749.7232,1597.9704,42.2019,19.3108,9249.6615,27.0383,28.9263,0.0518,99.4095,99.6982,20.039,30.5514,4.2967,99.9745,7025340
2023-11-18,14:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,22.049,1.6607,67.2892,32.2795,4.0292,9.2686,3.4249,100,97.1351,99.7462,0,0,0.2546,0,100,100,11.2678,16.9917,23.861,20.1561,37.9899,41.854,15.3599,15.8521,13.5366,10.2862,0.2408,0.1801,27.2653,-119.0909,0,25.4267,98.5876,100,95.2555,100,3.286,1.9224,13.8799,8.7188,9.0772,20.6789,21.084,0,98.9721,99.8832,15.3411,32.2795,4.0292,100,39600
2023-11-18,14:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,21.553,1.8916,130.862,28.4514,4.0516,11.8349,3.2005,100,100,99.097,0,0,0.0303,0,100,100,9.5559,16.0607,26.1242,28.582,39.2581,32.1599,16.3675,14.9918,14.5521,11.4052,0.1485,0.0315,95.8935,-115,0,40.5298,99.8478,100,95.0635,100,0,0,0,0,0,,,,,,12.0457,28.4514,4.0516,100,14400
2023-11-18,14:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4904.5864,364.6806,13805.2999,33.0921,4.2023,14.6969,3.2839,99.95,99.7156,99.6308,0,0,0.0807,0,99.8424,76.9655,10.2824,16.6888,23.2647,22.7248,36.0756,41.1996,12.7364,20.6885,11.0716,14.6641,0.2333,0.0598,62.7579,-117.4954,0,23.8739,99.1894,99.9756,98.5861,100,1739.5357,601.432,33.0317,12.2626,3677.6252,37.4941,38.2788,0.0192,99.6942,99.7688,14.6999,33.0921,4.2023,100,5072400
2023-11-18,14:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,10320.8814,791.4888,31095.8722,32.8767,4.4018,11.807,3.1881,99.9406,99.4439,99.5602,0,1768,0.1462,4,99.9242,90.9102,10.0107,16.5322,23.4787,24.1562,35.1082,40.7357,13.374,20.6891,11.7698,14.5768,0.2524,0.0602,62.5946,-116.3945,32025,40.2389,99.213,99.9616,98.8839,99.9561,4656.2725,1940.7135,42.0167,18.8038,9627.1931,26.4797,29.0629,0.0455,99.7073,99.7077,22.0598,32.8767,4.4018,99.5367,6635175
2023-11-18,14:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,7369.3814,562.1987,24088.9968,30.6383,4.4494,11.6946,3.3992,99.9288,99.7057,99.7435,0,0,0.147,6,99.9478,95.7751,10.1227,16.1932,24.323,26.0936,35.3286,38.5778,14.5893,18.7785,12.3589,13.336,0.2319,0.0807,64.916,-116.3345,148415,33.5946,99.591,99.8347,99.2097,99.9966,3259.7568,936.1272,41.1959,12.7029,7665.3317,26.0994,31.6925,0.0518,99.7293,99.6357,20.115,30.6383,4.4494,97.7942,6390520
2023-11-18,14:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1455.1103,110.6403,3300.5718,35.8537,5.0524,12.5167,3.4149,99.9162,99.5298,99.7088,0,0,0.1728,0,99.8945,60.9705,9.8548,16.7389,23.3355,23.0007,35.0784,41.9209,13.2211,19.7886,11.523,15.227,0.1852,0.0757,46.8383,-117.5501,0,26.0865,99.3324,99.9918,98.5938,100,812.7275,329.9477,52.0175,22.6751,1191.3389,26.7348,30.2202,0.0502,99.2921,99.8098,17.6168,35.8537,5.0524,100,1400400
2023-11-18,14:00,Jazan Province,1,18600.5729,1462.5494,58817.5306,31.7929,4.3566,11.8901,3.2111,99.9407,99.5347,99.594,0,1768,0.1385,6,99.9223,86.3065,9.881,16.3105,22.8694,25.4887,35.2074,39.3039,13.2293,20.7639,11.6134,14.4911,0.2845,0.0621,67.0756,-116.1258,33885,36.3721,99.4026,99.7794,99.0155,99.9783,8424.6979,3540.6759,42.1821,19.0353,18915.512,26.7536,29.0086,0.0488,99.5587,99.7033,20.9864,31.7929,4.3566,99.7626,13728915
2023-11-18,14:00,Aseer Province,1,24774.7098,1966.2135,79412.6207,30.5625,4.4367,15.6749,3.5215,99.9618,99.724,99.6927,0,0,0.14,4,99.8852,94.0063,9.8605,15.9008,23.9789,26.1816,36.4542,37.3642,12.9345,20.088,10.8897,13.8996,0.2739,0.0913,67.0631,-115.9745,113155,25.1215,99.6585,99.8066,99.1861,99.9997,11657.2386,4020.2299,43.8215,16.2272,28940.1551,32.5819,33.2887,0.0521,99.5023,99.5386,17.8363,30.5625,4.4367,99.6153,28084220
2023-11-18,14:00,Najran Province,1,8887.755,678.0369,27617.9986,31.444,4.5325,11.7266,3.3789,99.9275,99.685,99.736,0,0,0.1514,6,99.946,91.5296,10.0816,16.2894,24.1166,25.5967,35.2665,39.1368,14.3711,19.1717,12.224,13.7517,0.2296,0.0795,62.4254,-116.5415,148415,32.3662,99.5226,99.8494,99.1446,99.9969,4090.5422,1266.0749,42.8636,14.2452,8902.2209,26.1109,31.2952,0.0517,99.6752,99.6627,19.7192,31.444,4.5325,98.1847,7805320
2023-11-18,15:00,Southern Region,1,52097.1479,4269.8051,173851.4464,30.9239,4.5307,14.6515,3.4832,99.9509,99.6345,99.6897,0,15,0.1431,7,99.9302,89.9829,10.0399,16.1234,23.6021,25.6008,35.3061,39.0931,12.9498,19.6942,11.0243,13.7321,0.2665,0.0832,65.6982,-116.1319,248545,26.7718,99.5712,99.9835,99.1694,99.9995,24526.1656,8871.0958,43.8446,17.028,60669.1244,30.9954,32.2571,0.0501,99.5291,99.592,19.0123,30.9239,4.5307,99.5554,53692790
2023-11-18,15:00,Southern Remote,1,25072.6037,2030.8159,80709.5258,33.44,4.3655,13.0918,3.2207,99.9349,99.5491,99.6508,0,15,0.1288,3,99.9351,81.4495,10.1724,16.5376,23.3712,24.4759,34.7751,40.749,12.8611,21.9916,11.2078,15.251,0.2861,0.0637,55.2007,-116.8219,106975,30.5193,99.1781,99.9618,98.4972,99.9994,11783.1329,4695.1859,43.7685,18.7264,25070.4082,28.2309,30.3025,0.0452,99.3916,99.7418,17.7766,33.44,4.3655,99.4808,20285960
2023-11-18,15:00,Southern City,1,23956.2972,1999.1629,85713.9532,28.3871,4.6119,16.1589,3.7443,99.9672,99.7976,99.7312,0,0,0.1465,4,99.9285,99.1657,9.806,15.655,24.0028,27.1738,36.3762,36.45,13.2469,18.0056,11.0465,12.636,0.2503,0.0998,80.5266,-115.6468,126050,24.9394,99.8219,99.9991,99.6191,99.9996,11293.1645,3774.989,43.9032,15.7578,33030.7807,34.5419,34.7819,0.0496,99.6269,99.489,19.3492,28.3871,4.6119,99.5968,29631550
2023-11-18,15:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,4638.9043,408.1481,17917.616,27.8708,4.5476,21.2678,3.9567,99.969,99.7664,99.7409,0,0,0.169,0,99.8656,96.8149,9.8141,15.1753,24.4887,29.2718,36.5212,34.207,12.1755,19.6027,9.6639,13.4586,0.2923,0.1336,76.4141,-115.9978,1175,16.5336,99.8436,99.9992,99.3467,100,2407.2572,827.5374,48.3289,17.8391,7523.3934,40.771,37.1115,0.0559,99.4487,99.3203,15.6718,27.8708,4.5476,99.9875,8912425
2023-11-18,15:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,8396.2063,726.6577,32306.7419,28.2678,4.4871,16.8872,3.5834,99.9697,99.7876,99.7284,0,0,0.1451,3,99.927,97.8176,9.5197,15.4301,24.0927,27.8691,37.1678,34.963,13.0132,19.8261,10.6899,13.2719,0.3238,0.1096,83.3403,-114.7388,25720,26.4079,99.795,99.9682,99.5546,99.9995,4361.4136,1654.8029,48.3776,19.7089,13324.4548,32.245,32.1204,0.0484,99.6883,99.5319,20.2341,28.2678,4.4871,99.7488,9845480
2023-11-18,15:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5565.6912,442.2351,15499.6881,34.5791,4.7926,15.64,3.6047,99.9435,99.4772,99.6972,0,0,0.1143,0,99.94,93.0186,10.5228,16.7975,23.953,21.692,35.0928,43.2152,12.4585,20.2841,10.9376,14.4213,0.2132,0.0573,42.7417,-117.1788,815,28.8486,99.1438,99.916,98.3625,100,2679.1747,816.964,44.8314,14.6786,4836.3235,33.4711,37.5092,0.0383,98.1504,99.7567,18.6258,34.5791,4.7926,99.9827,4620865
2023-11-18,15:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,7980.1861,656.6325,27883.1028,30.5096,4.3291,12.8026,3.2912,99.9467,99.6576,99.6444,0,0,0.1246,2,99.91,82.3362,9.7924,15.9965,22.0142,27.364,35.0455,37.5905,12.8041,20.7846,11.1964,14.3523,0.3168,0.0664,72.1847,-115.8441,0,31.5617,99.6062,99.9992,99.1555,99.9978,3733.9996,1622.4752,43.5774,20.3313,9466.3725,28.9926,30.7082,0.0472,99.6282,99.7313,19.8194,30.5096,4.3291,100,7027200
2023-11-18,15:00,"Cluster=USF8 CL1,Rule Name=Opt Clusters",1,19.3155,1.2467,62.3358,32.5545,3.6105,10.7846,3.1463,99.9216,97.4359,99.6106,0,0,0.3863,0,100,100,11.2803,16.5928,23.4788,22.5956,35.877,41.5275,14.4253,16.4589,12.5013,9.9062,0.2818,0.2325,20.9731,-118.6364,0,22.8037,97.8673,100,96.1003,100,3.1008,2.0503,14.9509,10.6146,10.3608,24.7394,22.5638,0.1109,97.1429,99.7957,14.7019,32.5545,3.6105,100,39600
2023-11-18,15:00,"Cluster=USF8 CL2,Rule Name=Opt Clusters",1,18.0215,2.2161,133.2642,25.3776,4.1526,11.8464,3.19,100,99.8996,98.8385,0,0,0.0498,0,100,100,9.7071,15.7862,25.8226,29.3359,37.8882,32.7759,14.659,17.5169,13.2988,13.0675,0.1761,0.0247,92.9478,-114,0,34.5744,100,100,88.5774,100,0,0,0,0,0,,,,,,13.3734,25.3776,4.1526,100,14400
2023-11-18,15:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,4359.0915,350.0811,13711.9566,32.2769,4.2653,16.1525,3.3943,99.9492,99.7129,99.6707,0,0,0.0771,0,99.97,81.3203,10.3705,16.639,23.2986,22.8645,35.9484,41.1871,12.3542,20.7836,10.645,14.6503,0.2363,0.0629,61.6128,-117.5451,0,21.1012,99.2352,99.9866,98.7249,100,1559.2136,533.3196,33.3127,12.2347,3719.0039,40.3202,39.308,0.0164,99.7424,99.5771,14.3652,32.2769,4.2653,100,5072400
2023-11-18,15:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,9754.6946,776.7755,31272.3692,32.5334,4.4353,12.5599,3.2363,99.9468,99.5117,99.6199,0,15,0.1464,0,99.9415,90.4619,10.0545,16.5262,23.416,24.2316,34.8448,40.9236,13.2247,20.8206,11.633,14.6612,0.2473,0.0627,61.1145,-116.3883,47005,38.003,99.1684,99.999,98.9078,100,4510.1162,1817.2552,43.06,18.6295,9914.7216,26.9999,28.4074,0.047,99.6569,99.7011,21.8465,32.5334,4.4353,99.3199,6620195
2023-11-18,15:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,6965.4464,558.579,24479.7498,29.7794,4.4845,12.7279,3.4712,99.9309,99.721,99.7526,0,0,0.1505,2,99.9699,95.7405,10.1567,16.136,24.4408,26.4654,34.9602,38.5744,14.4208,18.4393,12.1145,13.0583,0.2317,0.0839,66.593,-116.2757,158310,31.5369,99.6504,99.9975,99.344,99.9998,3087.0107,900.1814,41.2752,12.9235,8065.4065,28.0592,32.0536,0.0594,99.6563,99.5488,19.9026,29.7794,4.4845,97.6471,6418545
2023-11-18,15:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1368.6805,110.8699,3352.2546,35.1681,5.2153,12.3799,3.4362,99.9385,99.5735,99.7636,0,0,0.1985,0,99.9134,65.6277,9.8654,16.6883,23.1299,23.7291,34.5086,41.7622,13.4034,19.7162,11.6166,15.3257,0.1812,0.0834,46.7989,-117.5604,0,24.65,99.4632,99.9979,99.1467,100,738.1119,297.6392,50.225,21.7464,1251.5128,28.4669,31.5921,0.0594,99.8047,99.7875,17.3722,35.1681,5.2153,100,1400400
2023-11-18,15:00,Jazan Province,1,17762.4513,1437.5249,59222.5216,31.5924,4.3922,12.675,3.266,99.9468,99.5809,99.6319,0,15,0.1358,2,99.9255,86.3647,9.924,16.2903,22.8474,25.6346,34.9186,39.4468,13.0347,20.8022,11.4362,14.5158,0.2794,0.0644,65.9702,-116.1209,47005,34.5715,99.3896,99.9991,99.0308,99.9989,8270.0164,3442.0091,43.3614,19.378,19434.9644,27.9123,29.4578,0.047,99.6429,99.7161,20.7761,31.5924,4.3922,99.6706,13715795
2023-11-18,15:00,Aseer Province,1,22874.468,1917.1314,79147.281,30.2134,4.5194,17.2211,3.6299,99.9612,99.7165,99.7159,0,0,0.1329,3,99.9231,94.5809,9.9605,15.899,24.0291,25.8807,36.3758,37.7435,12.5909,19.9787,10.5288,13.7732,0.2755,0.094,67.0799,-116.0251,27710,22.7667,99.6786,99.9738,99.2413,99.9998,10965.5544,3830.3452,44.6457,16.7451,29307.747,35.2229,35.1001,0.0446,99.4304,99.5126,17.4892,30.2134,4.5194,99.9058,28368370
