"access.to.weapons","neighbouring.country.relations","organised.conflict..internal.","political.instability","political.terror","violent.crime","violent.demonstrations","log.gdp.per.capita","social.support","healthy.life.expectancy.at.birth","freedom.to.make.life.choices","generosity","perceptions.of.corruption","positive.affect","negative.affect","armed.services.personnel","deaths.from.conflict..external.","deaths.from.conflict..internal.","displaced.people","domestic...international.conflict","external.conflicts.fought","homicides","internal.conflicts.fought","jailed.population","militarisation","military.expenditure","nuclear.and.heavy.weapons","perceived.criminality.in.society","safety...security","security.officers...police","terrorist.activity","un.peacekeeping.funding","weapons.exports","weapons.imports","purchasing.power.index","safety.index","health.care.index","cost.of.living.index","property.price.to.income.ratio","traffic.commute.time.index","pollution.index","climate.index","cumulative_index"
"1","4","2","2.125","1.5","1","2",0.823125659978881,0.691252144082333,0.916576381365114,0.28125,0.391011235955056,0.868250539956803,0.455716586151369,0.277056277056277,0.49525,0,0,0,0.374065934065934,0.125,0.0739795918367347,0,0.172468774913633,0.296509657743138,0.403344208809135,0.41625,0.328381147540984,0.188351920693928,0.187534780189204,0.0737749057619817,0.0170768458061276,0.18,0.2255,0.564994298745724,0.831955922865014,0.82962962962963,0.376196990424077,0.0510255127563782,0.45,0.36077057793345,0.77466433158202,1.81617899967844
"2","1","1","1.75","1.5","2","1",0.816965857092573,0.855917667238422,0.886240520043337,0.639802631578947,0.339325842696629,0.803455723542117,0.544283413848631,0.422077922077922,0.10075,0,0,0,0.0202197802197802,0.125,0.0676020408163265,0,0.216582513951634,0.239579803456455,0.120717781402936,0.1075,0.196209016393443,0.201982651796778,0.400946021146355,0.134356488960689,0.0718232044198895,0.45725,0.05475,0.482326111744584,0.74931129476584,0.733333333333333,0.236662106703146,0.0305152576288144,0.418,0.227670753064799,0.931115002918856,1.80788525756031
"4","2","3","1.875","3","2","1.75",0.6290038718761,0.718696397941681,0.66738894907909,0.756578947368421,0.475280898876404,0.860691144708423,0.750402576489533,0.352813852813853,0.431,0,0,0.0605,0.281758241758242,0.1,0.276785714285714,0,0.111613074674462,0.367671975601491,0.411092985318108,0.02025,0.229764344262295,0.366377529946303,0.582637729549249,0.0498115239633818,0.485685585133099,0,0.004,0.153933865450399,0.703856749311295,0.782222222222222,0.0896032831737346,0.0765382691345673,0.71,0.441330998248686,0.431406888499708,1.3318806642315
"2","2","1","1","1","1","1.25",0.865012319605773,0.874785591766724,0.877573131094258,0.93421052631579,0.567415730337079,0.207343412526998,0.793880837359098,0.147186147186147,0.1135,0,0,0,0.116923076923077,0.175,0.0943877551020408,0,0.0589954823279298,0.370721789223992,0.183115823817292,0.0415,0.224641393442623,0.0743494423791822,0.166388425153033,0.310177705977383,0.039427423405324,1,0.142,0.59236031927024,0.538567493112947,0.642962962962963,0.379616963064296,0.048024012006003,0.398,0.0560420315236427,0.762405137186223,1.9690906842191
"2","1","1","1","1","1","1",0.915170714537135,0.936535162950257,0.897074756229686,0.917763157894737,0.574157303370786,0.290496760259179,0.758454106280193,0.192640692640693,0.095,0,0,0,0.00395604395604391,0.025,0.0433673469387755,0,0.109487111347329,0.338868180277872,0.099510603588907,0.04675,0.111168032786885,0.0210656753407683,0.189204229271007,0,0,1,0.04475,0.524515393386545,0.871900826446281,0.648888888888889,0.69562243502052,0.0590295147573787,0.332,0.0814360770577933,0.821949795680093,1.9217891785229
"2","2","3","3.125","3.5","3","2.5",0.668426610348469,0.811320754716981,0.725893824485374,0.914473684210526,0.61685393258427,0.903887688984881,0.826086956521739,0.270562770562771,0.19425,0,0.2655,0,0.401758241758242,0.1,0.419642857142857,0.14475,0.855700239170874,0.144018976618096,0.24184339314845,0.082,0.339651639344262,0.688971499380421,0.312186978297162,0.761443187937534,0.018583626318433,0.000249999999999972,0.0635,0.176738882554162,0.494490358126722,0.792592592592593,0.1593707250342,0.111055527763882,0.638,0.540280210157618,0.299474605954466,1.62442963601502
"3","4","4","3.375","4","3","2.5",0.753607884547694,0.809605488850772,0.721560130010834,0.455592105263158,0.110112359550562,0.673866090712743,0.209339774557166,0.445887445887446,0.25775,0,0.50275,0.00600000000000001,0.776703296703297,0.2,0.381887755102041,0.19725,0.464788732394366,0.317180616740088,0.270799347471452,0.32225,0.425717213114754,0.72573316811235,0.591263216471898,0.882875605815832,0.0346559517830236,0.078,0.20125,0.298175598631699,0.614325068870523,0.659259259259259,0.124487004103967,0.0335167583791896,0.718,0.516637478108581,0.844716870986573,2.06815737224322
"4","5","5","3.375","4","4","1.5",0.60506863780359,0.778730703259005,0.548212351029252,0.381578947368421,0.374157303370787,0.961123110151188,0.426731078904992,0.277056277056277,0.17725,0,0.519,0.37475,0.954725274725275,0.125,0.509438775510204,0.23675,0.315439808663301,0.465604879701796,0.452283849918434,0.12775,0.541752049180328,0.775712515489467,0.423761825264329,0.524771136241249,0.362631843294827,0.53525,0.004,0.134549600912201,0.473829201101928,0.334814814814815,0.039671682626539,0.103551775887944,0.55,0.48861646234676,0.708698190309399,1.826043929794
"2","1","1","1.125","1","2","1.5",0.844948961633228,0.914236706689537,0.801733477789816,0.733552631578947,0.701123595505618,0.401727861771058,0.723027375201288,0.222943722943723,0.08825,0,0,0,0.0465934065934066,0.2875,0.218112244897959,0,0.194259899016742,0.528973229413758,0.360522022838499,1,0.239497950819672,0.225113589425857,0.311630495269894,0.575928917609047,0.0261175288799598,0.67975,0.10825,0.53363740022805,0.612947658402204,0.697777777777778,0.335841313269494,0.0390195097548774,0.458,0.204903677758319,0.877991827203736,2.04435875914609
"3","2","2","1","2","1","1.75",0.890179514255544,0.886792452830189,0.647887323943662,0.824013157894737,0.596629213483146,0.684665226781857,0.792270531400966,0.348484848484849,0.17925,0.51593625498008,0.15225,0,0.493626373626374,1,0.387244897959184,0.05275,1,0.683835987800745,0.617862969004894,1,0.279713114754098,0.362660057827344,0.16110183639399,0.638664512654819,0.0105474635861376,0.9675,0.03825,0.683580387685291,0.508264462809917,0.607407407407407,0.376196990424077,0.00550275137568784,0.458,0.172504378283713,0.813776999416229,2.34849311861689
"3","1","2","2","2","3","1.75",0.719640971488912,0.850771869639794,0.678223185265439,0.787828947368421,0.139325842696629,0.872570194384449,0.755233494363929,0.463203463203463,0.064,0,0,0,0.0883516483516484,0,0.527551020408163,0,0.302949774116396,0.243307353439512,0.15415986949429,0.06075,0.683913934426229,0.581164807930607,1,0.350565428109855,0.540431943746861,0,0.00824999999999998,0.324401368301026,0.329201101928375,0.653333333333333,0.227770177838577,0.0425212606303152,0.598,0.368651488616462,0.990659661412726,1.75008034438573
"1","1","1","1","1.5","1","1.25",0.8549806406195,0.919382504288165,0.841820151679307,0.90296052631579,0.540449438202247,0.386609071274298,0.713365539452496,0.173160173160173,0.08825,0,0,0,0.0303296703296703,0.1875,0.105867346938776,0,0.275577996279564,0.218569976279227,0.380097879282219,0.07025,0.347079918032787,0.161090458488228,0.254312743461324,0.32875605815832,0,0.13475,0.762,0.682440136830103,0.59504132231405,0.725925925925926,0.437072503419973,0.0260130065032516,0.492,0.11646234676007,0.956800934033859,1.96704135147228
"2","1","1","1","1","1","1",0.875747976064766,0.871355060034305,0.839653304442037,0.883223684210526,0.435955056179775,0.514038876889849,0.695652173913043,0.257575757575758,0.09325,0,0,0,0.0210989010989011,0.13125,0.0471938775510204,0,0.140845070422535,0.125042358522535,0.115008156606852,0.0195,0.213114754098361,0.0867410161090458,0.33528102392877,0.298599892299408,0.114766449020593,0.073,0.01275,0.543899657924744,0.899449035812672,0.764444444444444,0.417920656634747,0.0370185092546273,0.306,0.0998248686514886,0.870986573263281,1.93808994570643
"3","1","1","1.25","1","2","1",0.862196409714889,0.902229845626072,0.825568797399784,0.725328947368421,0.234831460674157,0.629589632829374,0.674718196457327,0.30952380952381,0.09625,0,0.25275,0,0.143736263736264,0.21875,0.303571428571429,0.10525,0.134732925857029,0.186716367333107,0.142332789559543,0.028,0.319159836065574,0.231722428748451,0.352531997774068,0.508077544426494,0.059266700150678,0.061,0.06475,0.545039908779932,0.599173553719008,0.788148148148148,0.430232558139535,0.024512256128064,0.458,0.327495621716287,0.920023350846468,1.88707738105254
"4","1","1","2.125","3.5","4","3",0.641851460753256,0.819897084048027,0.599133261105092,0.631578947368421,0.244943820224719,0.773218142548596,0.666666666666667,0.525974025974026,0.06675,0,0,0,0.0184615384615385,0.1,1,0.01325,0.670741429710338,0.370382921043714,0.243882544861338,0.09375,0.738729508196721,0.785625774473358,0.257929883138564,0.134356488960689,0.836514314414867,0.00874999999999998,0.01425,0.218358038768529,0.207988980716253,0.377777777777778,0.211354309165527,0.0705352676338169,0.672,0.42031523642732,0.967308814944542,1.82108975249001
"3","1","1","1.625","2","3","1",0.715417106652587,0.891938250428817,0.641386782231853,0.587171052631579,0.17752808988764,0.97732181425486,0.468599033816425,0.177489177489178,0.16575,0,0,0.000749999999999973,0.014945054945055,0.09375,0.20280612244898,0,0.149348923731066,0.255506607929515,0.189233278955954,0.01675,0.454661885245902,0.299463031805039,0.321090706733445,0,0.291059768960321,0.183,0.00224999999999997,0.29133409350057,0.633608815426997,0.368888888888889,0.142270861833105,0.032016008004002,0.388,0.450963222416813,0.893753648569761,1.45252594708269
"2","1","1","1","1","1","1",0.85462865188314,0.890222984562607,0.8602383531961,0.952302631578947,0.49438202247191,0.35097192224622,0.821256038647343,0.329004329004329,0.0655,0,0,0,0.0303296703296703,0.1875,0.19515306122449,0,0.172468774913633,0.165367671975601,0.187194127243067,0.0815,0.190829918032787,0.102850061957869,0.152476349471341,0.417339795368874,0,0.154,0.1495,0.659064994298746,0.639118457300275,0.642962962962963,0.356361149110807,0.0195097548774387,0.488,0.141856392294221,0.725627553998832,1.8614634996406
"3","1","1","1","2","2","1.75",0.736888419570574,0.833619210977702,0.799566630552546,0.694078947368421,0.30561797752809,0.830453563714903,0.792270531400966,0.365800865800866,0.15975,0,0,0.000249999999999972,0,0,0.323469387755102,0,0.445655062450173,0.245679430701457,0.278955954323002,0.051,0.577356557377049,0.368855844692276,0.280745687256539,0.501615508885299,0.31115017579106,0.00750000000000001,0.08275,0.291904218928164,0.539944903581267,0.514074074074074,0.238030095759234,0.0545272636318159,0.468,0.484238178633975,0.943957968476357,1.68547009727263
"4","2","4","1.625","3","4","2.25",0.639563533966913,0.801029159519726,0.755146262188516,0.796052631578947,0.208988764044944,0.872570194384449,0.824476650563607,0.41991341991342,0.2305,0,0.253,1,0.455384615384615,0,1,0.06575,0.447781025777305,0.38054896645205,0.333197389885807,0.02775,0.604764344262295,0.93184634448575,0.424318308291597,0.749596122778675,0.758412857860371,0.0015,0.04675,0.201254275940707,0.482093663911846,0.601481481481481,0.101915184678523,0.0795397698849425,0.728,0.446584938704028,0.981903093987157,2.08256853931879
"3","3","1","1.75","1","1","1.75",0.757655755015839,0.867924528301887,0.737811484290358,0.532894736842105,0.204494382022472,0.948164146868251,0.400966183574879,0.396103896103896,0.142,0,0,0.04875,0.192087912087912,0.09375,0.0905612244897959,0,0.105235184693064,0.208065062690613,0.204730831973899,0.02025,0.278176229508197,0.175960346964064,0.567056204785754,0,0.212456052235058,0.00474999999999998,0.05775,0.32212086659065,0.808539944903581,0.542222222222222,0.23734610123119,0.0445222611305653,0.356,0.185639229422067,0.935785172212493,1.64637475490014
"1","2","1","1","1","1","1.25",0.87873988032383,0.950257289879931,0.843986998916577,0.93421052631579,0.39438202247191,0.112311015118791,0.821256038647343,0.214285714285714,0.10675,0,0,0,0.124835164835165,0.225,0.118622448979592,0,0.0632474089821951,0.101999322263639,0.189233278955954,0.021,0.163678278688525,0.0578273440726973,0.144685587089594,0.199246095853527,0.0150678051230538,0.09925,0.24225,0.651083238312429,0.877410468319559,0.739259259259259,0.498632010943913,0.0250125062531266,0.336,0.105954465849387,0.898423817863398,2.03064186050875
"2","3","1","1.75","1","2","1",0.795494544174586,0.9073756432247,0.761646803900325,0.853618421052632,0.21685393258427,0.619870410367171,0.752012882447665,0.121212121212121,0.19325,0,0,0.00174999999999997,0.202197802197802,0.15625,0.325255102040816,0,0.3659314376827,0.190782785496442,0.360522022838499,0.0035,0.251793032786885,0.230070218917803,0.301335559265442,0,0.159467604218985,0,0.2625,0.407639680729761,0.893939393939394,0.653333333333333,0.254445964432285,0.0350175087543772,0.42,0.0499124343257443,0.78867483946293,1.82464289349276
"2","2","1","1","1","1","1",0.851284758887715,0.957118353344768,0.846153846153846,0.939144736842105,0.232584269662921,0.16414686825054,0.782608695652174,0.162337662337662,0.15325,0,0,0,0.113846153846154,0.15625,0.170918367346939,0,0.0568695190007972,0.29617078956286,0.237765089722675,0.04325,0.165215163934426,0.0623709211069806,0.0823594880356149,0.336295099623048,0.00678051230537416,0.33475,0.629,0.661915621436716,0.853994490358127,0.714074074074074,0.419288645690835,0.0265132566283142,0.43,0.0052539404553415,0.7594862813777,2.1200227664521
"2","1","1","1.625","1.5","2","1.25",0.840725096796903,0.886792452830189,0.892741061755146,0.738486842105263,0.220224719101124,0.577753779697624,0.711755233494364,0.378787878787879,0.12,0,0.2665,0,0.176263736263736,0.33125,0.17984693877551,0.158,0.168216848259368,0.590308370044053,0.333197389885807,1,0.332735655737705,0.282527881040892,0.350027824151363,0.691707054388799,0.0060271220492215,1,0.01625,0.558152793614595,0.556473829201102,0.752592592592593,0.434336525307798,0.0385192596298149,0.466,0.253064798598949,0.941622883829539,2.04093441396107
"2","1","1","1","1","2","1",0.869940161914819,0.88507718696398,0.836403033586133,0.838815789473684,0.413483146067416,0.48488120950324,0.768115942028985,0.294372294372294,0.08225,0,0.1305,0,0.0808791208791209,0.15625,0.0854591836734694,0.05275,0.0967313313845336,0.294815316841749,0.187194127243067,0.12325,0.285092213114754,0.164807930607187,0.303839732888147,0.54281098546042,0.00075339025615266,0.7295,0.017,0.693842645381984,0.674931129476584,0.714074074074074,0.368673050615595,0.0290145072536268,0.392,0.138353765323993,0.899007589025102,2.01086910359884
"3","3","3","1.5","2.5","1","1.75",0.763287574797606,0.668953687821612,0.839653304442037,0.324013157894737,0,0.877969762419006,0.484702093397745,0.32034632034632,0.506,0,0,0,0.369230769230769,0.09375,0.0905612244897959,0,0.124103109221366,0.378515757370383,0.42862969004894,0.179,0.439293032786885,0.297397769516729,0.574568725653868,0.48115239633818,0.159969864389754,0.01875,0.42,0.287913340935006,0.641873278236914,0.4,0.292749658002736,0.0365182591295648,0.41,0.361646234676007,0.957968476357268,1.71114978619202
"1","2","2","1.25","2","2","1.5",0.774903203097501,0.921097770154374,0.678223185265439,0.536184210526316,0.102247191011236,0.93304535637149,0.534621578099839,0.203463203463204,0.108,0,0,0.00274999999999997,0.202197802197802,0.15625,0.251275510204082,0,0.315439808663301,0.0426973907150119,0.167618270799347,0.0125,0.458247950819672,0.308963238331268,0.416805787423484,0.13866451265482,0.00652938221998996,0.02825,0.00974999999999998,0.269669327251995,0.677685950413223,0.354074074074074,0.192886456908345,0.055527763881941,0.448,0.307355516637478,0.875656742556918,1.6142455164187
"4","3","3","1.25","4","2","4",0.497536078845477,0.401372212692967,0.372697724810401,0.860197368421053,0.473033707865169,0.818574514038877,0.528180354267311,0.541125541125541,0.03925,0.0209163346613546,0.43325,0,0.603956043956044,0,0.323469387755102,0.51325,0.00637788998139777,0.472721111487631,0.393556280587276,1,0.33734631147541,0.469640644361834,0.0754034501947691,0.842218632202477,0.0331491712707182,0.001,0.04525,0.433295324971494,0.571625344352617,0.595555555555556,0.0444596443228454,0.0375187593796898,0.702,0.563922942206655,0.800934033858727,1.57934919710938
"2","2","2","2","3","3","2.75",0.598028863076381,0.694682675814751,0.488624052004334,0.842105263157895,0.951685393258427,0.886609071274298,0.85829307568438,0.409090909090909,0.05675,0,0,5e-04,0.199120879120879,0.1375,0.0612244897959184,0,0.0988572947116662,0.151135208403931,0.134584013050571,0.068,0.266393442622951,0.389508467575382,0.1110183639399,0.530156165858912,0.293822199899548,0.00474999999999998,0.05275,0.194982896237172,0.564738292011019,0.574814814814815,0.132010943912449,0.0545272636318159,0.62,0.430823117338003,0.815528312901343,1.51097536797958
"3","4","4","3.5","4","2","3.25",0.642027455121436,0.463121783876501,0.639219934994583,0.388157894736842,0.464044943820225,0.708423326133909,0.352657004830918,0.835497835497836,0.25725,0,0.25825,0.0115,0.71032967032967,0.5,0.266581632653061,0.0395,0.523518469306404,0.306675703151474,0.713295269168026,0.21575,0.398565573770492,0.66336224700537,0.582637729549249,0.558427571351642,0.144650929181316,0.00824999999999998,0.01925,0.241163055872292,0.5,0.355555555555556,0.0971272229822162,0.0515257628814407,0.756,0.610332749562172,0.823117338003503,1.63393477053457
"2","1","2","1","1","2","1",0.948257655755016,0.915951972555746,0.849404117009751,0.8125,0.537078651685393,0.340172786177106,0.790660225442834,0.229437229437229,0.0725,0,0,0,0.103736263736264,0.09375,0.0650510204081632,0,0.100983258038799,0.11148763131142,0.0273246329526917,0.003,0.26203893442623,0.114415530772408,0.271841958820256,0.102854065697361,0,0.10325,0.09475,0.529076396807298,0.577134986225895,0.382222222222222,0.444596443228454,0.0270135067533767,0.516,0.15061295971979,0.93928779918272,1.79618713014027
"3","4","3","3","3.5","2","2.25",0.818725800774375,0.867924528301887,0.903575297941495,0.588815789473684,0.435955056179775,0.780777537796976,0.561996779388084,0.378787878787879,0.80725,0,0,5e-04,0.497142857142857,0,0.155612244897959,0.30275,0.46877491363274,0.962724500169434,0.812805872756933,1,0.340163934426229,0.514663362247005,0.391207568169171,0.563543349488422,0.00075339025615266,1,1,0.56442417331813,0.672176308539945,0.694814814814815,0.452120383036936,0.0585292646323162,0.5,0.427320490367776,0.963806187974314,2.40036303491205
"3","1","1","2","2","3","1.75",0.827877507919747,0.873070325900515,0.885157096424702,0.46546052631579,0.351685393258427,0.908207343412527,0.539452495974235,0.640692640692641,0.1105,0,0,0,0.025054945054945,0.15625,0.0778061224489796,0,0.126229072548498,0.305997966790918,0.232055464926591,0.14325,0.472848360655738,0.378769103676167,0.514746800222593,0.362950996230479,0,0.40875,0.10875,0.443557582668187,0.567493112947658,0.604444444444444,0.401504787961696,0.0385192596298149,0.506,0.364273204903678,0.950963222416813,1.82735037812174
"1","3","1","1","1","1","1",0.826469552974305,0.826758147512864,0.978331527627302,0.667763157894737,0.0797752808988764,0.691144708423326,0.621578099838969,0.168831168831169,0.07425,0,0,0,0.177142857142857,0,0.0153061224489795,0,0.0294977411639649,0.110809894950864,0.15415986949429,0.22725,0.270235655737705,0.0293267244940108,0.166110183639399,0.0549273021001615,0.15620291310899,0,0.049,0.593500570125428,1,0.807407407407407,0.452804377564979,0.0520260130065032,0.656,0.264448336252189,0.912434325744308,1.6317926934719
"2","3","1","1.75","1","2","1",0.797782470960929,0.900514579759863,0.647887323943662,0.546052631578947,0.108988764044944,0.869330453563715,0.410628019323671,0.231601731601732,0.271,0,0,0.000249999999999972,0.194285714285714,0.10625,0.481632653061224,0,0.470900876959872,0.22771941714673,0.300163132137031,0.00124999999999997,0.422899590163934,0.299463031805039,0.309961046188091,0,0.474886991461577,0,0.14325,0.307867730900798,0.662534435261708,0.586666666666667,0.224350205198358,0.0540270135067534,0.34,0.189141856392294,0.81903093987157,1.80271689452635
"1","1","1","1.75","3","2","1.75",0.748680042238648,0.660377358490566,0.62080173347779,0.835526315789474,0.520224719101124,0.914686825053996,0.729468599033816,0.201298701298701,0.1295,0,0,0.000249999999999972,0.0175824175824176,0.09375,0.242857142857143,0.01325,0.315439808663301,0.140291426635039,0.181484502446982,0.03175,0.632684426229508,0.414291615035109,0.304396215915415,0.308023694130318,0.521094927172275,0.00650000000000001,0.082,0.397377423033067,0.31129476584022,0.568888888888889,0.166210670314638,0.0370185092546273,0.518,0.481611208406305,0.756567425569177,1.46475565525648
"4","2","2","2.5","4","4.5","3",0.699401619148187,0.778730703259005,0.624052004333695,0.738486842105263,0.173033707865169,0.822894168466523,0.888888888888889,0.229437229437229,0.08575,0,0.51775,0.000749999999999973,0.465054945054945,0,0.924489795918367,0.579,0.30693595535477,0.257878685191461,0.0428221859706362,0.03225,0.595543032786885,0.806278397356464,0.351697273233166,0.422994076467421,0.325213460572577,0,0.028,0.312998859749145,0.476584022038567,0.613333333333333,0.0902872777017784,0.0280140070035017,0.606,0.478108581436077,0.899007589025102,2.1196427698898
"2","1","1","1","1","2","1",0.878387891587469,0.917667238421955,0.863488624052005,0.909539473684211,0.557303370786517,0.349892008639309,0.780998389694042,0.212121212121212,0.07825,0,0,0,0.0386813186813187,0.225,0.0573979591836734,0.01325,0.0611214456550624,0.357167062012877,0.202691680261011,0.0365,0.181608606557377,0.122263527467988,0.375626043405676,0.245826602046311,0,1,0.1275,0.605473204104903,0.78236914600551,0.798518518518518,0.426128590971272,0.0225112556278139,0.42,0.137478108581436,0.924693520140105,2.06132166401098
"1","1","1","1","1","1","1",0.831221400915171,0.943396226415094,0.81148429035753,0.957236842105263,0.508988764044944,0.172786177105832,0.840579710144928,0.132034632034632,0.07175,0,0,0,0.014945054945055,0.09375,0.112244897959184,0,0.363805474355567,0.0548966452050153,0.192903752039152,0.00524999999999998,0.36577868852459,0.10119785212722,0.15748469671675,0,0,0.01025,0.1505,0.543329532497149,0.640495867768595,0.663703703703704,0.430916552667579,0.0300150075037519,0.456,0.0901926444833625,0.978400467016929,1.88462562472113
"2","2","1","1","1","1","1",0.902675114396339,0.963979416809605,0.864572047670639,0.975328947368421,0.478651685393258,0.23866090712743,0.84219001610306,0.227272727272727,0.17275,0,0,0,0.113846153846154,0.15625,0.038265306122449,0,0.0906191868190274,0.43307353439512,0.270799347471452,0.032,0.122438524590164,0.0223048327137547,0.119643850862549,0.134356488960689,0.00502260170768459,1,0.46925,0.596921322690992,0.584022038567493,0.703703703703704,0.638166894664843,0.0325162581290645,0.386,0.0761821366024518,0.837127845884413,2.00258896546004
"4","4","4","3","4","3","3",0.457057374164027,0.481989708404803,0.226435536294691,0.667763157894737,0.448314606741573,0.812095032397408,0.333333333333333,0.584415584415584,0.11475,0.249003984063745,0.5055,0.0115,0.97978021978022,0.275,0.410714285714286,1,0.0231198511825671,0.524906811250424,0.526101141924959,1,0.493852459016393,0.646427096241223,0.304396215915415,0.911685514270328,0.176042189854345,0.000249999999999972,0.07275,0.215507411630559,0.475206611570248,0.448888888888889,0.0321477428180575,0.0515257628814407,0.598,0.577933450087566,0.837127845884413,2.03612948983115
"4","2","4","2.25","5","4","2.5",0.543646603308694,0.758147512864494,0.458288190682557,0.90625,0.256179775280899,0.733261339092872,0.793880837359098,0.619047619047619,0.0445,0,0.39925,0.024,0.538021978021978,0,0.664030612244898,0.23675,0.288068030826468,0.228058285327008,0.196982055464927,0.017,0.428022540983607,0.727385377942999,0.107679465776294,0.764943457189014,0.110999497739829,0,0.025,0.17502850627138,0.628099173553719,0.607407407407407,0.106703146374829,0.0780390195097549,0.65,0.53415061295972,0.771161704611792,1.8690198101382
"2","2","2","2.25","1.5","2","1",0.778247096092925,0.787307032590051,0.742145178764897,0.827302631578947,0.0898876404494382,0.726781857451404,0.578099838969404,0.149350649350649,0.10325,0,0,0.000249999999999972,0.192087912087912,0.09375,0.0790816326530612,0,0.33218176986447,0.219586580820061,0.335236541598695,0.153,0.25281762295082,0.220156959933912,0.248747913188648,0,0.373681567051733,0.03225,0.064,0.405359179019384,0.681818181818182,0.517037037037037,0.169630642954856,0.0380190095047524,0.438,0.346760070052539,0.859894921190893,1.7105989007438
"1","1","1","1","1.5","1","1",0.79056670186554,0.828473413379074,0.843986998916577,0.838815789473684,0.0820224719101124,0.899568034557235,0.616747181964573,0.456709956709957,0.1125,0,0,0,0.0210989010989011,0.13125,0.142857142857143,0,0.218708477278767,0.0969162995594714,0.189233278955954,0.0205,0.217981557377049,0.137546468401487,0.515581524763495,0,0.106479156202913,0.1655,0.01475,0.33466362599772,0.705234159779614,0.626666666666667,0.24281805745554,0.0390195097548774,0.372,0.166374781085814,0.985989492119089,1.60662224602513
"3","1","1","1.5","2","2","1",0.760823653643083,0.710120068610635,0.661971830985915,0.786184210526316,0.130337078651685,0.943844492440605,0.621578099838969,0.413419913419913,0.13375,0,0,5e-04,0.0294505494505494,0.18125,0.196428571428571,0,0.231464257241563,0.229074889867841,0.302202283849918,0.06725,0.420850409836066,0.240809582817018,0.252086811352254,0,0.122802611752888,0.07375,0.05325,0.358608893956671,0.78099173553719,0.405925925925926,0.132010943912449,0.0345172586293147,0.434,0.363397548161121,0.862230005837711,1.65788034569556
"4","5","3","2.875","4","3.5","1.75",0.747624076029567,0.866209262435678,0.538461538461539,0.595394736842105,0.210112359550562,0.883369330453564,0.56682769726248,0.199134199134199,0.2255,0,0.262,0.0035,0.818021978021978,0.925,0.78265306122449,0.25,0.878820090353441,0.769908505591325,0.532218597063622,1,0.454918032786885,0.805865344898802,0.543405676126878,0.62924071082391,0.154947262682069,1,0.01725,0.272519954389966,0.557851239669421,0.438518518518518,0.160738714090287,0.0460230115057529,0.732,0.453590192644483,0.678342089900759,2.17440572641319
"3","3","2","2.125","1.5","2","1.5",0.673002463921154,0.770154373927959,0.666305525460456,0.613486842105263,0.264044943820225,0.882289416846652,0.42512077294686,0.409090909090909,0.14325,0,0,0.237,0.281758241758242,0.1,0.128826530612245,0,0.25458410842413,0.220264317180617,0.208809135399674,0.04375,0.231813524590164,0.316811235026848,0.552031163049527,0.0315024232633279,0.157207433450527,0.0785,0.04,0.219498289623717,0.659779614325069,0.388148148148148,0.131326949384405,0.0750375187593797,0.344,0.39492119089317,0.901342673671921,1.67717199242367
"1","1","1","1","1.5","1","1.5",0.977296726504752,0.855917667238422,0.95774647887324,0.90296052631579,0.3,0.0539956803455724,0.753623188405797,0,0.478,0,0,0,0.0101098901098901,0.0625,0.0114795918367347,0,0.384799362211002,0.344967807522874,0.551794453507341,0.059,0,0.0706319702602231,0.121035058430718,0,0.00678051230537416,0.182,1,0.52793614595211,0.957300275482094,0.628148148148148,0.485636114911081,0.100050025012506,0.686,0.19614711033275,0.755983654407472,1.66630906979297
"2","2","2","1.5","1.5","2","1",0.775431186202042,0.888507718696398,0.731310942578549,0.643092105263158,0.189887640449438,0.931965442764579,0.655394524959742,0.316017316017316,0.11075,0,0,0.0015,0.192087912087912,0.09375,0.0829081632653061,0,0.323943661971831,0.117926126736699,0.196982055464927,0.0125,0.349897540983607,0.224700536968195,0.457707289927657,0,0.00401808136614767,0.065,0.033,0.364880273660205,0.764462809917355,0.551111111111111,0.205198358413133,0.0385192596298149,0.41,0.25569176882662,0.870986573263281,1.73301596646326
"1","2","2","1","1","1","1",0.809926082365364,0.921097770154374,0.828819068255688,0.945723684210526,0.241573033707865,0.855291576673866,0.544283413848631,0.363636363636364,0.13125,0,0,0,0.192087912087912,0.09375,0.103316326530612,0,0.0714855168748339,0.0867502541511352,0.157830342577488,0.00374999999999998,0.132428278688525,0.0627839735646428,0.436004451864218,0,0.287041687594174,0.02925,0.00174999999999997,0.438996579247435,0.840220385674931,0.555555555555556,0.26812585499316,0.0310155077538769,0.322,0.128721541155867,0.862813776999416,1.72066405453863
"4","2","3","1.75","3.5","5","3.5",0.634107708553326,0.749571183533448,0.185265438786566,0.634868421052632,0.31123595505618,0.857451403887689,0.761674718196457,0.380952380952381,0.04375,0,0,0,0.334065934065934,0.425,1,0,0.548764283816104,0.21823110809895,0.15415986949429,0.0215,0.726946721311475,0.814539446509707,0.304396215915415,0.0549273021001615,0.0128076343545957,0.05125,0.00324999999999998,0.550171037628278,0.137741046831956,0.53037037037037,0.189466484268126,0.00650325162581291,0.632,0.443957968476357,0.977816695855225,1.81954966230916
